t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,loop_dt_ms,model_update_time_ms,cpu_percent,process_cpu_time_s,memory_rss_mb,cpu_temperature_c
6.694588,5.282712,2.3,4.76304,-0.519672,-0.496596,0,1,66.425,0.01,0.0,6.8938,189.28,48.0
6.755863,6.127184,2.3,5.534992,-0.592191,-0.558181,1,1,61.274,0.01,0.0,6.9573,189.28,47.4
6.815774,0.609786,2.3,0.0,-0.609786,-0.572692,0,1,59.911,0.01,0.0,7.0203,189.28,46.9
6.875219,1.355492,2.3,0.748523,-0.606969,-0.570381,0,1,59.446,0.01,0.0,7.0851,189.28,46.9
6.936397,2.095888,2.3,1.518857,-0.577031,-0.545538,0,1,61.178,0.01,0.0,7.1483,189.28,46.9
6.99589,2.863179,2.3,2.26797,-0.595209,-0.560682,0,1,59.493,0.01,0.0,7.2123,189.28,46.3
7.059978,3.606178,2.3,3.074945,-0.531233,-0.506597,0,1,64.088,0.01,0.0,7.278,189.28,46.9
7.128481,4.4187,2.3,3.937516,-0.481183,-0.462828,0,1,68.503,0.01,0.0,7.3412,189.28,48.0
7.194276,5.297693,2.3,4.76599,-0.531703,-0.507002,0,1,65.795,0.009,0.0,7.406,189.28,47.4
7.256165,6.131768,2.3,5.545277,-0.586491,-0.553442,1,1,61.889,0.01,0.0,7.4693,189.28,47.4
7.315833,0.623078,2.3,0.0,-0.623078,-0.583538,0,1,59.668,0.01,0.0,7.5326,189.28,47.4
7.375786,1.363494,2.3,0.754904,-0.60859,-0.571711,0,1,59.953,0.01,0.0,7.5959,189.28,45.8
7.435837,2.109924,2.3,1.511052,-0.598871,-0.563711,0,1,60.051,0.01,0.0,7.6599,189.28,47.4
7.496373,2.859264,2.3,2.273297,-0.585967,-0.553006,0,1,60.536,0.01,0.0,7.724,189.28,48.5
7.559538,3.616915,2.3,3.068658,-0.548258,-0.521201,0,1,63.165,0.01,0.0,7.7889,189.28,48.5
7.628348,4.414514,2.3,3.935092,-0.479421,-0.461266,0,1,68.81,0.01,0.0,7.8531,189.28,46.9
7.695396,5.297821,2.3,4.779344,-0.518477,-0.495557,0,1,67.048,0.01,0.0,7.917,189.28,48.0
7.756119,6.150465,2.3,5.543945,-0.60652,-0.570012,1,1,60.723,0.01,0.0,7.9804,189.28,46.9
7.815875,0.623658,2.3,0.0,-0.623658,-0.584008,0,1,59.756,0.01,0.0,8.046,189.28,46.9
7.876588,1.365063,2.3,0.76411,-0.600953,-0.565429,0,1,60.713,0.01,0.0,8.1093,189.28,48.5
7.935967,2.1223,2.3,1.511422,-0.610877,-0.573586,0,1,59.379,0.01,0.0,8.1726,189.28,47.4
7.996191,2.861195,2.3,2.26938,-0.591815,-0.557868,0,1,60.225,0.009,0.0,8.2365,189.28,46.9
8.060135,3.613929,2.3,3.074151,-0.539778,-0.513945,0,1,63.944,0.01,0.0,8.3007,189.28,47.4
8.127521,4.422983,2.3,3.922234,-0.500749,-0.480083,0,1,67.386,0.01,0.0,8.3657,189.28,46.9
8.194838,5.283567,2.3,4.769453,-0.514114,-0.491764,0,1,67.317,0.01,0.0,8.4297,189.28,48.5
8.255042,6.140521,2.3,5.527153,-0.613367,-0.575624,1,1,60.204,0.01,0.0,8.4933,189.28,47.4
8.315594,0.606072,2.3,0.0,-0.606072,-0.569644,0,1,60.553,0.01,0.0,8.5569,189.28,48.0
8.375448,1.360411,2.3,0.753136,-0.607275,-0.570632,0,1,59.854,0.01,0.0,8.6198,189.28,46.9
8.435054,2.105834,2.3,1.503158,-0.602676,-0.566849,0,1,59.606,0.01,0.0,8.6847,189.28,46.9
8.496322,2.848964,2.3,2.274091,-0.574873,-0.543728,0,1,61.268,0.01,0.0,8.7481,189.28,46.9
8.558993,3.617772,2.3,3.062675,-0.555097,-0.527026,0,1,62.671,0.01,0.0,8.8137,189.28,48.5
8.627589,4.407845,2.3,3.925819,-0.482026,-0.463575,0,1,68.596,0.01,0.0,8.877,189.28,46.9
8.693519,5.287853,2.3,4.755418,-0.532435,-0.507633,0,1,65.93,0.01,0.0,8.9404,189.28,46.9
8.754801,6.123493,2.3,5.526523,-0.59697,-0.562139,1,1,61.282,0.01,0.0,9.0054,189.28,47.4
8.815777,0.605338,2.3,0.0,-0.605338,-0.56904,0,1,60.976,0.01,0.0,9.0694,189.28,48.5
8.875556,1.365081,2.3,0.751852,-0.613229,-0.575511,0,1,59.779,0.01,0.0,9.1328,189.28,48.0
8.935192,2.108559,2.3,1.501892,-0.606667,-0.570132,0,1,59.635,0.01,0.0,9.1968,189.28,46.9
8.995469,2.851369,2.3,2.260006,-0.591363,-0.557493,0,1,60.277,0.01,0.0,9.2607,189.28,48.0
9.059872,3.60484,2.3,3.070015,-0.534825,-0.50969,0,1,64.403,0.01,0.0,9.326,189.28,46.9
9.128,4.420664,2.3,3.926859,-0.493806,-0.473981,0,1,68.127,0.009,0.0,9.3907,189.28,48.5
9.195639,5.292174,2.3,4.777565,-0.514609,-0.492194,0,1,67.639,0.01,0.0,9.4549,189.28,48.0
9.256216,6.15313,2.3,5.539454,-0.613676,-0.575877,1,1,60.577,0.01,0.0,9.5196,189.28,48.0
9.317008,0.62327,2.3,0.0,-0.62327,-0.583694,0,1,60.792,0.01,0.0,9.5851,189.28,47.4
9.377267,1.377604,2.3,0.757417,-0.620187,-0.581187,0,1,60.259,0.01,0.0,9.6503,189.28,48.0
9.436773,2.12585,2.3,1.505361,-0.62049,-0.581434,0,1,59.505,0.01,0.0,9.7145,189.28,46.9
9.497051,2.864685,2.3,2.263024,-0.601662,-0.566013,0,1,60.279,0.01,0.0,9.7792,189.28,46.9
9.560784,3.616375,2.3,3.064111,-0.552265,-0.524617,0,1,63.733,0.01,0.0,9.8442,189.28,47.4
9.6287,4.420381,2.3,3.917769,-0.502612,-0.481716,0,1,67.916,0.01,0.0,9.9088,189.28,46.9
9.69601,5.287348,2.3,4.763808,-0.52354,-0.499949,0,1,67.31,0.01,0.0,9.9749,189.28,46.9
9.757225,6.14228,2.3,5.533251,-0.609029,-0.572071,1,1,61.216,0.01,0.0,10.0401,189.28,46.9
9.818076,0.621174,2.3,0.0,-0.621174,-0.58199,0,1,60.851,0.01,0.0,10.105,189.28,47.4
9.877535,1.376602,2.3,0.747353,-0.629248,-0.588537,0,1,59.458,0.01,0.0,10.1696,189.28,47.4
9.937564,2.113376,2.3,1.501884,-0.611492,-0.57409,0,1,60.029,0.01,0.0,10.2338,189.28,48.5
9.997488,2.860261,2.3,2.255091,-0.605171,-0.568902,0,1,59.924,0.01,0.0,10.2987,189.28,49.0
10.0609,3.606924,2.3,3.052142,-0.554782,-0.526758,0,1,63.412,0.01,0.0,10.3645,189.28,48.0
10.129409,4.406404,2.3,3.913254,-0.49315,-0.473403,0,1,68.509,0.01,0.0,10.4292,189.28,47.4
10.196397,5.282934,2.3,4.755255,-0.527679,-0.503529,0,1,66.988,0.01,0.0,10.4939,189.28,48.0
10.257372,6.132947,2.3,5.521666,-0.61128,-0.573917,1,1,60.975,0.01,0.0,10.5584,189.28,47.4
10.317516,0.608444,2.3,0.0,-0.608444,-0.571591,0,1,60.144,0.01,0.0,10.624,189.28,48.0
10.377664,1.357281,2.3,0.756032,-0.601249,-0.565673,0,1,60.149,0.01,0.0,10.6883,189.28,48.0
10.437446,2.107425,2.3,1.507446,-0.599978,-0.564624,0,1,59.781,0.01,0.0,10.7533,189.28,47.4
10.497982,2.853206,2.3,2.268346,-0.584859,-0.552082,0,1,60.536,0.01,0.0,10.8174,189.28,48.5
10.560934,3.611059,2.3,3.059616,-0.551442,-0.523916,0,1,62.952,0.01,0.0,10.8819,189.28,48.0
10.628393,4.405366,2.3,3.907528,-0.497837,-0.477527,0,1,67.459,0.01,0.0,10.9474,189.28,46.3
10.695847,5.267486,2.3,4.755387,-0.512099,-0.490008,0,1,67.454,0.009,0.0,11.0121,189.28,48.0
10.756638,6.126604,2.3,5.519485,-0.607119,-0.570504,1,1,60.79,0.01,0.0,11.0766,189.28,48.5
10.816864,0.600537,2.3,0.0,-0.600537,-0.565086,0,1,60.227,0.01,0.0,11.1417,189.28,49.0
10.876775,1.351776,2.3,0.753044,-0.598731,-0.563595,0,1,59.911,0.009,0.0,11.206,189.28,48.0
10.936764,2.099391,2.3,1.50706,-0.59233,-0.558296,0,1,59.988,0.01,0.0,11.2706,189.28,48.5
10.996555,2.849082,2.3,2.258607,-0.590475,-0.556755,0,1,59.792,0.01,0.0,11.3347,189.28,48.5
11.060081,3.596642,2.3,3.057089,-0.539552,-0.513752,0,1,63.526,0.01,0.0,11.3998,189.28,48.0
11.128356,4.400449,2.3,3.915253,-0.485195,-0.466381,0,1,68.274,0.01,0.0,11.4642,189.28,46.9
11.195085,5.275655,2.3,4.753998,-0.521657,-0.498318,0,1,66.729,0.01,0.0,11.5288,189.28,47.4
11.255521,6.123599,2.3,5.513636,-0.609963,-0.572837,1,1,60.436,0.01,0.0,11.5945,189.28,47.4
11.316899,0.592618,2.3,0.0,-0.592618,-0.558535,0,1,61.378,0.01,0.0,11.6589,189.28,48.0
11.376115,1.359627,2.3,0.744077,-0.61555,-0.577408,0,1,59.216,0.01,0.0,11.7234,189.28,48.5
11.436435,2.095708,2.3,1.502029,-0.593679,-0.559414,0,1,60.321,0.009,0.0,11.7872,189.28,48.0
11.496214,2.849315,2.3,2.253174,-0.596141,-0.561453,0,1,59.779,0.01,0.0,11.8513,189.28,48.0
11.559756,3.595727,2.3,3.0516,-0.544126,-0.517671,0,1,63.542,0.01,0.0,11.9172,189.28,46.3
11.627231,4.398859,2.3,3.899456,-0.499403,-0.478901,0,1,67.475,0.01,0.0,11.9821,189.28,46.3
11.694985,5.260868,2.3,4.750819,-0.510049,-0.48822,0,1,67.754,0.01,0.0,12.0469,189.28,46.9
11.755813,6.124233,2.3,5.515138,-0.609095,-0.572125,1,1,60.827,0.011,0.0,12.1117,189.28,46.9
11.8162,0.598278,2.3,0.0,-0.598278,-0.563221,0,1,60.388,0.01,0.0,12.1761,189.28,46.9
11.875601,1.351918,2.3,0.74639,-0.605527,-0.569196,0,1,59.4,0.01,0.0,12.2416,189.28,48.5
11.936168,2.091995,2.3,1.507445,-0.584551,-0.551825,0,1,60.567,0.01,0.0,12.3066,189.28,48.0
11.99642,2.850295,2.3,2.264538,-0.585757,-0.552831,0,1,60.252,0.01,0.0,12.3702,189.28,48.5
12.058966,3.604436,2.3,3.050459,-0.553977,-0.526073,0,1,62.546,0.01,0.0,12.4353,189.28,47.4
12.127663,4.39315,2.3,3.913666,-0.479484,-0.461322,0,1,68.697,0.01,0.0,12.4998,189.28,48.5
12.194986,5.274993,2.3,4.7596,-0.515393,-0.492877,0,1,67.322,0.01,0.0,12.565,189.28,48.0
12.256101,6.131756,2.3,5.52754,-0.604215,-0.568116,1,1,61.115,0.01,0.0,12.6292,189.28,48.0
12.316097,0.610246,2.3,0.0,-0.610246,-0.573069,0,1,59.995,0.01,0.0,12.6943,189.28,47.4
12.376433,1.356925,2.3,0.75826,-0.598665,-0.56354,0,1,60.336,0.01,0.0,12.7583,189.28,48.5
12.435949,2.109858,2.3,1.506215,-0.603643,-0.567645,0,1,59.516,0.01,0.0,12.8223,189.28,48.0
12.49636,2.851701,2.3,2.265416,-0.586285,-0.553271,0,1,60.411,0.01,0.0,12.8874,189.28,48.5
12.560643,3.60774,2.3,3.073276,-0.534464,-0.50938,0,1,64.283,0.01,0.0,12.9526,189.28,47.4
12.62913,4.422109,2.3,3.933963,-0.488145,-0.468989,0,1,68.487,0.01,0.0,13.0164,189.28,48.5
12.695543,5.299413,2.3,4.76859,-0.530823,-0.506243,0,1,66.413,0.01,0.0,13.0812,189.28,46.9
12.756949,6.141494,2.3,5.5403,-0.601195,-0.565628,1,1,61.406,0.011,0.0,13.1458,189.28,48.0
12.817814,0.624147,2.3,0.0,-0.624147,-0.584406,0,1,60.864,0.01,0.0,13.2119,189.28,46.9
12.878289,1.379226,2.3,0.760008,-0.619218,-0.580398,0,1,60.475,0.01,0.0,13.2764,189.28,46.3
12.937661,2.130325,2.3,1.506148,-0.624177,-0.58443,0,1,59.372,0.01,0.0,13.3405,189.28,48.0
12.997644,2.866882,2.3,2.259967,-0.606915,-0.570336,0,1,59.983,0.01,0.0,13.4043,189.28,48.0
13.060743,3.613977,2.3,3.052954,-0.561023,-0.532053,0,1,63.1,0.01,0.0,13.4698,189.28,46.3
13.129063,4.408347,2.3,3.911539,-0.496807,-0.476621,0,1,68.319,0.011,0.0,13.5349,189.28,46.9
13.195634,5.281683,2.3,4.748154,-0.533529,-0.508575,0,1,66.571,0.01,0.0,13.5993,189.28,45.8
13.25696,6.125227,2.3,5.51886,-0.606367,-0.569886,1,1,61.327,0.011,0.0,13.6636,189.28,46.3
13.317021,0.60597,2.3,0.0,-0.60597,-0.569559,0,1,60.061,0.011,0.0,13.7282,189.28,48.0
13.377021,1.354201,2.3,0.754032,-0.600168,-0.564781,0,1,60.0,0.01,0.0,13.7928,189.28,46.9
13.43737,2.102674,2.3,1.512454,-0.590221,-0.556544,0,1,60.349,0.01,0.0,13.8584,189.28,48.0
13.497376,2.857244,2.3,2.266559,-0.590685,-0.55693,0,1,60.006,0.01,0.0,13.9224,189.28,46.3
13.560354,3.60744,2.3,3.058025,-0.549415,-0.522188,0,1,62.978,0.01,0.0,13.9875,189.28,48.5
13.628545,4.402459,2.3,3.914998,-0.487461,-0.468384,0,1,68.191,0.01,0.0,14.0524,189.28,46.3
13.695926,5.276121,2.3,4.761782,-0.514339,-0.49196,0,1,67.38,0.01,0.0,14.117,189.28,48.0
13.75665,6.133836,2.3,5.524917,-0.608919,-0.571981,1,1,60.724,0.011,0.0,14.1827,189.28,47.4
13.817416,0.606631,2.3,0.0,-0.606631,-0.570103,0,1,60.766,0.01,0.0,14.2479,189.28,46.9
13.877053,1.363526,2.3,0.749479,-0.614046,-0.576179,0,1,59.638,0.01,0.0,14.3124,189.28,47.4
13.937131,2.105101,2.3,1.504491,-0.60061,-0.565146,0,1,60.078,0.01,0.0,14.3761,189.28,47.4
13.996469,2.85447,2.3,2.250204,-0.604266,-0.568158,0,1,59.338,0.01,0.0,14.4406,189.28,47.4
14.060806,3.593984,2.3,3.058739,-0.535245,-0.510052,0,1,64.337,0.01,0.0,14.507,189.28,48.0
14.128985,4.408882,2.3,3.915569,-0.493313,-0.473547,0,1,68.18,0.01,0.0,14.5716,189.28,47.4
14.195404,5.281168,2.3,4.75027,-0.530897,-0.506307,0,1,66.419,0.01,0.0,14.6368,189.28,46.3
14.256425,6.123308,2.3,5.517136,-0.606172,-0.569726,1,1,61.021,0.011,0.0,14.7008,189.28,46.3
14.316305,0.600279,2.3,0.0,-0.600279,-0.564873,0,1,59.879,0.01,0.0,14.7653,189.28,48.0
14.376236,1.347232,2.3,0.753618,-0.593613,-0.55936,0,1,59.931,0.01,0.0,14.8304,189.28,47.4
14.43652,2.095986,2.3,1.511677,-0.584309,-0.551623,0,1,60.284,0.01,0.0,14.8942,189.28,48.0
