agent_id,f_lock_hz,fire_count,flash_on,frequency_hz,lock_hold_state,phase_rad,pi_flash_events_consumed,received_neighbour_events,role,t_s,topology
P0,,56,0,1.828901,acquisition,1.482507,,2,pi,26.731876,all_to_all
V0,,52,0,1.766017,acquisition,3.162921,56,108,virtual,26.940997,all_to_all
V1,,52,0,1.766017,acquisition,3.162921,56,108,virtual,26.940997,all_to_all
P0,,56,0,1.828558,acquisition,3.818056,,0,pi,26.940997,all_to_all
V0,,53,1,1.763569,acquisition,0.127744,56,108,virtual,27.173301,all_to_all
V1,,53,1,1.763569,acquisition,0.127743,56,108,virtual,27.173301,all_to_all
P0,,57,1,1.830337,acquisition,0.193809,,0,pi,27.173301,all_to_all
V0,,53,1,1.762614,acquisition,1.574273,57,110,virtual,27.373668,all_to_all
V1,,53,1,1.762614,acquisition,1.574273,57,110,virtual,27.373668,all_to_all
P0,,57,0,1.831562,acquisition,2.50292,,0,pi,27.373668,all_to_all
V0,,53,0,1.761313,acquisition,3.748624,57,110,virtual,27.574491,all_to_all
V1,,53,0,1.761313,acquisition,3.748624,57,110,virtual,27.574491,all_to_all
P0,,57,0,1.833345,acquisition,4.669186,,0,pi,27.574491,all_to_all
V0,,54,1,1.759815,acquisition,0.366567,58,112,virtual,27.851337,all_to_all
V1,,54,1,1.759815,acquisition,0.366567,58,112,virtual,27.851337,all_to_all
P0,,58,0,1.834707,acquisition,1.375803,,0,pi,27.851337,all_to_all
V0,,54,0,1.758716,acquisition,2.913583,58,112,virtual,28.074876,all_to_all
V1,,54,0,1.758716,acquisition,2.913584,58,112,virtual,28.074876,all_to_all
P0,,58,0,1.836818,acquisition,3.672214,,0,pi,28.074876,all_to_all
V0,,54,0,1.757781,acquisition,5.463225,58,112,virtual,28.307552,all_to_all
V1,,54,0,1.757781,acquisition,5.463225,58,112,virtual,28.307552,all_to_all
P0,,58,0,1.839302,acquisition,6.113948,,0,pi,28.307552,all_to_all
V0,,55,1,1.757073,acquisition,1.363675,59,114,virtual,28.508484,all_to_all
V1,,55,1,1.757073,acquisition,1.363675,59,114,virtual,28.508484,all_to_all
P0,,59,0,1.84085,acquisition,2.03109,,0,pi,28.508484,all_to_all
V0,,55,0,1.756294,acquisition,3.903254,59,114,virtual,28.741898,all_to_all
V1,,55,0,1.756294,acquisition,3.903254,59,114,virtual,28.741898,all_to_all
P0,,59,0,1.844704,acquisition,4.552034,,0,pi,28.741898,all_to_all
V0,,56,1,1.755605,acquisition,0.156842,60,115,virtual,29.014452,all_to_all
V1,,56,1,1.755605,acquisition,0.156842,60,115,virtual,29.014452,all_to_all
P0,,60,0,1.848097,acquisition,1.303012,,0,pi,29.014452,all_to_all
V0,,56,1,1.754985,acquisition,2.701541,60,116,virtual,29.242396,all_to_all
V1,,56,1,1.754985,acquisition,2.701542,60,116,virtual,29.242396,all_to_all
P0,,60,0,1.851687,acquisition,3.778819,,0,pi,29.242396,all_to_all
V0,,56,0,1.754439,acquisition,5.249989,60,116,virtual,29.475167,all_to_all
V1,,56,0,1.754439,acquisition,5.249989,60,116,virtual,29.475167,all_to_all
P0,,60,0,1.854807,acquisition,6.220241,,0,pi,29.475167,all_to_all
V0,,57,1,1.753957,acquisition,1.512433,61,118,virtual,29.709452,all_to_all
V1,,57,1,1.753957,acquisition,1.512433,61,118,virtual,29.709452,all_to_all
P0,,61,0,1.856758,acquisition,2.478759,,0,pi,29.709452,all_to_all
V0,,57,0,1.753455,acquisition,4.41381,61,118,virtual,29.942583,all_to_all
V1,,57,0,1.753455,acquisition,4.413811,61,118,virtual,29.942583,all_to_all
P0,,61,0,1.859109,acquisition,4.961639,,0,pi,29.942583,all_to_all
V0,,58,1,1.753072,acquisition,0.666552,62,120,virtual,30.201046,all_to_all
V1,,58,1,1.753072,acquisition,0.666552,62,120,virtual,30.201046,all_to_all
P0,,62,0,1.860288,acquisition,1.578006,,0,pi,30.201046,all_to_all
V0,,58,1,1.752739,acquisition,2.822859,62,120,virtual,30.409705,all_to_all
V1,,58,1,1.752739,acquisition,2.82286,62,120,virtual,30.409705,all_to_all
P0,,62,0,1.856636,acquisition,3.816021,,0,pi,30.409705,all_to_all
V0,,58,0,1.752273,acquisition,6.046526,62,120,virtual,30.642132,all_to_all
V1,,58,0,1.752273,acquisition,6.046526,62,120,virtual,30.642132,all_to_all
P0,,63,1,1.84327,acquisition,6.256728,,0,pi,30.642132,all_to_all
V0,,59,1,1.752129,acquisition,1.203557,64,123,virtual,30.848753,all_to_all
V1,,59,1,1.752129,acquisition,1.203557,64,123,virtual,30.848753,all_to_all
P0,,64,0,1.838571,acquisition,2.274755,,1,pi,30.848753,all_to_all
V0,,59,0,1.752026,acquisition,3.69931,64,123,virtual,31.076691,all_to_all
V1,,59,0,1.752026,acquisition,3.69931,64,123,virtual,31.076691,all_to_all
P0,,64,0,1.83123,acquisition,4.636453,,0,pi,31.076691,all_to_all
V0,,60,1,1.752094,acquisition,0.259408,65,124,virtual,31.352503,all_to_all
V1,,60,1,1.752094,acquisition,0.259409,65,124,virtual,31.352503,all_to_all
P0,,65,0,1.829729,acquisition,1.338153,,0,pi,31.352503,all_to_all
V0,,60,1,1.752567,acquisition,2.778536,65,125,virtual,31.577152,all_to_all
V1,,60,1,1.752567,acquisition,2.778536,65,125,virtual,31.577152,all_to_all
P0,,65,0,1.826353,acquisition,3.702365,,0,pi,31.577152,all_to_all
V0,,60,0,1.752839,acquisition,5.312475,65,125,virtual,31.809579,all_to_all
V1,,60,0,1.752839,acquisition,5.312475,65,125,virtual,31.809579,all_to_all
P0,,65,0,1.8137,acquisition,6.083912,,0,pi,31.809579,all_to_all
V0,,61,1,1.752991,acquisition,1.20323,66,127,virtual,32.009836,all_to_all
V1,,61,1,1.752991,acquisition,1.203231,66,127,virtual,32.009836,all_to_all
P0,,66,0,1.803932,acquisition,1.877386,,0,pi,32.009836,all_to_all
V0,,61,0,1.753042,acquisition,3.372837,66,127,virtual,32.21093,all_to_all
V1,,61,0,1.753042,acquisition,3.372837,66,127,virtual,32.21093,all_to_all
P0,,66,0,1.789578,acquisition,3.885682,,0,pi,32.21093,all_to_all
V0,,61,0,1.753059,acquisition,5.903524,66,127,virtual,32.44338,all_to_all
V1,,61,0,1.753059,acquisition,5.903524,66,127,virtual,32.44338,all_to_all
P0,,66,0,1.774415,acquisition,6.228137,,0,pi,32.44338,all_to_all
V0,,62,1,1.752268,acquisition,1.779285,67,129,virtual,32.644602,all_to_all
V1,,62,1,1.752268,acquisition,1.779285,67,129,virtual,32.644602,all_to_all
P0,,67,0,1.769454,acquisition,2.074851,,0,pi,32.644602,all_to_all
V0,,62,0,1.749613,acquisition,4.260435,67,129,virtual,32.877804,all_to_all
V1,,62,0,1.749613,acquisition,4.260435,67,129,virtual,32.877804,all_to_all
P0,,67,0,1.771255,acquisition,4.586002,,0,pi,32.877804,all_to_all
V0,,63,1,1.746987,acquisition,0.804001,68,131,virtual,33.146488,all_to_all
V1,,63,1,1.746987,acquisition,0.804001,68,131,virtual,33.146488,all_to_all
P0,,68,0,1.775777,acquisition,1.271635,,0,pi,33.146488,all_to_all
V0,,63,0,1.749657,acquisition,3.317163,68,131,virtual,33.378318,all_to_all
V1,,63,0,1.749657,acquisition,3.317163,68,131,virtual,33.378318,all_to_all
P0,,68,0,1.773435,acquisition,3.745318,,0,pi,33.378318,all_to_all
V0,,63,0,1.753779,acquisition,5.856501,68,131,virtual,33.610889,all_to_all
V1,,63,0,1.753779,acquisition,5.856501,68,131,virtual,33.610889,all_to_all
P0,,68,0,1.763416,acquisition,6.119351,,0,pi,33.610889,all_to_all
V0,,64,1,1.75541,acquisition,1.749124,69,133,virtual,33.812178,all_to_all
V1,,64,1,1.75541,acquisition,1.749124,69,133,virtual,33.812178,all_to_all
P0,,69,0,1.76004,acquisition,1.965487,,0,pi,33.812178,all_to_all
V0,,64,0,1.753424,acquisition,3.902134,69,133,virtual,34.015662,all_to_all
V1,,64,0,1.753424,acquisition,3.902134,69,133,virtual,34.015662,all_to_all
P0,,69,0,1.762755,acquisition,4.156453,,0,pi,34.015662,all_to_all
V0,,65,1,1.749536,acquisition,0.476153,70,135,virtual,34.326393,all_to_all
V1,,65,1,1.749536,acquisition,0.476153,70,135,virtual,34.326393,all_to_all
P0,,70,0,1.769146,acquisition,1.304294,,0,pi,34.326393,all_to_all
V0,,65,0,1.744207,acquisition,2.983627,70,135,virtual,34.54556,all_to_all
V1,,65,0,1.744207,acquisition,2.983627,70,135,virtual,34.54556,all_to_all
P0,,70,0,1.770785,acquisition,3.657003,,0,pi,34.54556,all_to_all
V0,,65,0,1.738519,acquisition,5.486507,70,135,virtual,34.778179,all_to_all
V1,,65,0,1.738519,acquisition,5.486507,70,135,virtual,34.778179,all_to_all
P0,,70,0,1.76465,acquisition,6.021278,,0,pi,34.778179,all_to_all
V0,,66,1,1.733575,acquisition,1.338589,71,137,virtual,34.979488,all_to_all
V1,,66,1,1.733575,acquisition,1.338589,71,137,virtual,34.979488,all_to_all
P0,,71,0,1.762123,acquisition,1.83868,,0,pi,34.979488,all_to_all
V0,,66,0,1.727574,acquisition,3.458582,71,137,virtual,35.179513,all_to_all
V1,,66,0,1.727574,acquisition,3.458582,71,137,virtual,35.179513,all_to_all
P0,,71,0,1.767712,acquisition,3.907621,,0,pi,35.179513,all_to_all
V0,,67,1,1.718022,acquisition,0.682,71,138,virtual,35.412129,all_to_all
V1,,67,1,1.718022,acquisition,0.682,71,138,virtual,35.412129,all_to_all
P0,,72,1,1.778369,acquisition,0.091733,,0,pi,35.412129,all_to_all
V0,,67,1,1.71482,acquisition,1.725077,72,139,virtual,35.612645,all_to_all
V1,,67,1,1.71482,acquisition,1.725077,72,139,virtual,35.612645,all_to_all
P0,,72,0,1.782457,acquisition,2.287788,,2,pi,35.612645,all_to_all
V0,,67,0,1.708041,acquisition,3.795922,72,139,virtual,35.813383,all_to_all
V1,,67,0,1.708041,acquisition,3.795922,72,139,virtual,35.813383,all_to_all
P0,,72,0,1.781346,acquisition,4.365576,,0,pi,35.813383,all_to_all
V0,,68,1,1.698731,acquisition,0.59693,73,141,virtual,36.117494,all_to_all
V1,,68,1,1.698731,acquisition,0.59693,73,141,virtual,36.117494,all_to_all
P0,,73,0,1.774331,acquisition,1.237543,,0,pi,36.117494,all_to_all
V0,,68,0,1.694517,acquisition,3.010214,73,141,virtual,36.346952,all_to_all
V1,,68,0,1.694517,acquisition,3.010214,73,141,virtual,36.346952,all_to_all
P0,,73,0,1.766195,acquisition,3.587636,,0,pi,36.346952,all_to_all
V0,,68,0,1.691883,acquisition,5.432345,73,141,virtual,36.579391,all_to_all
V1,,68,0,1.691883,acquisition,5.432345,73,141,virtual,36.579391,all_to_all
P0,,73,0,1.758515,acquisition,5.99558,,0,pi,36.579391,all_to_all
V0,,69,1,1.68964,acquisition,1.226389,74,143,virtual,36.779586,all_to_all
V1,,69,1,1.68964,acquisition,1.226389,74,143,virtual,36.779586,all_to_all
P0,,74,0,1.75455,acquisition,1.833617,,2,pi,36.779586,all_to_all
V0,,69,0,1.686124,acquisition,3.301388,74,143,virtual,36.98072,all_to_all
V1,,69,0,1.686124,acquisition,3.301388,74,143,virtual,36.98072,all_to_all
P0,,74,0,1.74936,acquisition,3.890939,,0,pi,36.98072,all_to_all
V0,,69,0,1.681897,acquisition,5.715397,74,143,virtual,37.213168,all_to_all
V1,,69,0,1.681897,acquisition,5.715397,74,143,virtual,37.213168,all_to_all
P0,,74,0,1.744213,acquisition,6.254887,,0,pi,37.213168,all_to_all
V0,,70,1,1.678606,acquisition,1.494807,75,145,virtual,37.413486,all_to_all
V1,,70,1,1.678606,acquisition,1.494807,75,145,virtual,37.413486,all_to_all
P0,,75,0,1.741114,acquisition,2.061964,,2,pi,37.413486,all_to_all
V0,,70,0,1.675697,acquisition,3.548311,75,145,virtual,37.614333,all_to_all
V1,,70,0,1.675697,acquisition,3.548311,75,145,virtual,37.614333,all_to_all
P0,,75,0,1.728486,acquisition,4.065164,,0,pi,37.614333,all_to_all
V0,,72,1,1.671987,acquisition,0.337657,75,146,virtual,37.846855,all_to_all
V1,,72,1,1.671987,acquisition,0.337657,75,146,virtual,37.846855,all_to_all
P0,,76,1,1.710063,acquisition,0.056635,,0,pi,37.846855,all_to_all
V0,,72,1,1.670577,acquisition,1.699983,76,148,virtual,38.048274,all_to_all
V1,,72,1,1.670577,acquisition,1.699983,76,148,virtual,38.048274,all_to_all
P0,,76,0,1.703787,acquisition,2.136229,,0,pi,38.048274,all_to_all
V0,,72,0,1.668421,acquisition,4.078971,76,148,virtual,38.281544,all_to_all
V1,,72,0,1.668421,acquisition,4.078971,76,148,virtual,38.281544,all_to_all
P0,,76,0,1.700583,acquisition,4.588925,,0,pi,38.281544,all_to_all
V0,,73,1,1.666348,acquisition,0.513591,77,150,virtual,38.557439,all_to_all
V1,,73,1,1.666348,acquisition,0.513591,77,150,virtual,38.557439,all_to_all
P0,,77,0,1.700396,acquisition,1.251609,,0,pi,38.557439,all_to_all
V0,,73,0,1.664789,acquisition,2.901149,77,150,virtual,38.781885,all_to_all
V1,,73,0,1.664789,acquisition,2.901149,77,150,virtual,38.781885,all_to_all
P0,,77,0,1.691908,acquisition,3.547295,,0,pi,38.781885,all_to_all
V0,,73,0,1.663443,acquisition,5.293042,77,150,virtual,39.014477,all_to_all
V1,,73,0,1.663443,acquisition,5.293042,77,150,virtual,39.014477,all_to_all
P0,,77,0,1.68059,acquisition,5.870647,,0,pi,39.014477,all_to_all
V0,,74,1,1.662465,acquisition,1.069106,78,152,virtual,39.21462,all_to_all
V1,,74,1,1.662465,acquisition,1.069106,78,152,virtual,39.21462,all_to_all
P0,,78,0,1.673042,acquisition,1.5938,,0,pi,39.21462,all_to_all
V0,,74,0,1.661655,acquisition,3.145279,78,152,virtual,39.415732,all_to_all
V1,,74,0,1.661655,acquisition,3.145279,78,152,virtual,39.415732,all_to_all
P0,,78,0,1.6625,acquisition,3.527401,,0,pi,39.415732,all_to_all
V0,,74,0,1.660854,acquisition,5.570818,78,152,virtual,39.648184,all_to_all
V1,,74,0,1.660854,acquisition,5.570818,78,152,virtual,39.648184,all_to_all
P0,,78,0,1.653102,acquisition,5.768481,,0,pi,39.648184,all_to_all
V0,,75,1,1.660137,acquisition,1.697472,79,154,virtual,39.881499,all_to_all
V1,,75,1,1.660137,acquisition,1.697472,79,154,virtual,39.881499,all_to_all
P0,,79,0,1.646132,acquisition,1.756471,,2,pi,39.881499,all_to_all
V0,,75,0,1.65953,acquisition,3.733871,79,154,virtual,40.08272,all_to_all
V1,,75,0,1.65953,acquisition,3.733871,79,154,virtual,40.08272,all_to_all
P0,,79,0,1.639882,acquisition,3.690156,,0,pi,40.08272,all_to_all
V0,,75,0,1.65889,acquisition,6.10243,79,154,virtual,40.315232,all_to_all
V1,,75,0,1.65889,acquisition,6.10243,79,154,virtual,40.315232,all_to_all
P0,,79,0,1.633237,acquisition,5.916363,,0,pi,40.315232,all_to_all
V0,,76,1,1.657949,acquisition,1.84634,80,156,virtual,40.515372,all_to_all
V1,,76,1,1.657949,acquisition,1.84634,80,156,virtual,40.515372,all_to_all
P0,,80,0,1.630199,acquisition,1.606295,,2,pi,40.515372,all_to_all
V0,,76,0,1.656049,acquisition,3.52187,80,156,virtual,40.716489,all_to_all
V1,,76,0,1.656049,acquisition,3.52187,80,156,virtual,40.716489,all_to_all
P0,,80,0,1.624179,acquisition,3.506631,,0,pi,40.716489,all_to_all
V0,,76,0,1.653048,acquisition,5.859691,80,156,virtual,40.94909,all_to_all
V1,,76,0,1.653048,acquisition,5.859691,80,156,virtual,40.94909,all_to_all
P0,,80,0,1.617742,acquisition,5.704477,,0,pi,40.94909,all_to_all
V0,,77,1,1.650599,acquisition,1.574325,81,158,virtual,41.149174,all_to_all
V1,,77,1,1.650599,acquisition,1.574325,81,158,virtual,41.149174,all_to_all
P0,,81,0,1.614434,acquisition,1.36136,,1,pi,41.149174,all_to_all
V0,,77,0,1.64831,acquisition,3.562936,81,158,virtual,41.350199,all_to_all
V1,,77,0,1.64831,acquisition,3.562936,81,158,virtual,41.350199,all_to_all
P0,,81,0,1.609972,acquisition,3.256122,,0,pi,41.350199,all_to_all
V0,,77,0,1.645937,acquisition,5.881792,81,158,virtual,41.582822,all_to_all
V1,,77,0,1.645937,acquisition,5.881792,81,158,virtual,41.582822,all_to_all
P0,,81,0,1.605456,acquisition,5.445301,,0,pi,41.582822,all_to_all
V0,,78,1,1.643293,acquisition,1.583176,82,160,virtual,41.785211,all_to_all
V1,,78,1,1.643293,acquisition,1.583176,82,160,virtual,41.785211,all_to_all
P0,,82,0,1.60317,acquisition,1.11969,,2,pi,41.785211,all_to_all
V0,,78,0,1.635594,acquisition,3.867891,82,160,virtual,42.01714,all_to_all
V1,,78,0,1.635594,acquisition,3.867891,82,160,virtual,42.01714,all_to_all
P0,,82,0,1.599588,acquisition,3.390842,,0,pi,42.01714,all_to_all
V0,,78,0,1.626778,acquisition,6.130448,82,160,virtual,42.250024,all_to_all
V1,,78,0,1.626778,acquisition,6.130448,82,160,virtual,42.250024,all_to_all
P0,,82,0,1.596502,acquisition,5.707199,,0,pi,42.250024,all_to_all
V0,,79,1,1.618751,acquisition,1.774157,83,162,virtual,42.458546,all_to_all
V1,,79,1,1.618751,acquisition,1.774157,83,162,virtual,42.458546,all_to_all
P0,,83,0,1.595395,acquisition,1.509718,,0,pi,42.458546,all_to_all
V0,,79,0,1.607562,acquisition,4.003311,83,162,virtual,42.68432,all_to_all
V1,,79,0,1.607562,acquisition,4.003311,83,162,virtual,42.68432,all_to_all
P0,,83,0,1.593804,acquisition,3.768163,,0,pi,42.68432,all_to_all
V0,,79,0,1.596754,acquisition,6.214132,83,162,virtual,42.916998,all_to_all
V1,,79,0,1.596754,acquisition,6.214132,83,162,virtual,42.916998,all_to_all
P0,,83,0,1.592447,acquisition,6.095836,,0,pi,42.916998,all_to_all
V0,,80,1,1.588463,acquisition,1.817117,84,164,virtual,43.11728,all_to_all
V1,,80,1,1.588463,acquisition,1.817117,84,164,virtual,43.11728,all_to_all
P0,,84,0,1.591799,acquisition,1.809481,,2,pi,43.11728,all_to_all
V0,,80,0,1.581118,acquisition,3.713748,84,164,virtual,43.318209,all_to_all
V1,,80,0,1.581118,acquisition,3.713748,84,164,virtual,43.318209,all_to_all
P0,,84,0,1.590945,acquisition,3.712099,,0,pi,43.318209,all_to_all
V0,,80,0,1.573667,acquisition,5.92476,84,164,virtual,43.550638,all_to_all
V1,,80,0,1.573667,acquisition,5.92476,84,164,virtual,43.550638,all_to_all
P0,,84,0,1.590091,acquisition,5.861561,,0,pi,43.550638,all_to_all
V0,,81,1,1.568123,acquisition,1.528454,85,166,virtual,43.750941,all_to_all
V1,,81,1,1.568123,acquisition,1.528454,85,166,virtual,43.750941,all_to_all
P0,,85,0,1.589736,acquisition,1.504768,,2,pi,43.750941,all_to_all
V0,,81,0,1.56323,acquisition,3.407673,85,166,virtual,43.952167,all_to_all
V1,,81,0,1.56323,acquisition,3.407673,85,166,virtual,43.952167,all_to_all
P0,,85,0,1.588627,acquisition,3.363111,,0,pi,43.952167,all_to_all
V0,,81,0,1.558268,acquisition,5.595631,85,166,virtual,44.186531,all_to_all
V1,,81,0,1.558268,acquisition,5.595631,85,166,virtual,44.186531,all_to_all
P0,,85,0,1.587187,acquisition,5.537099,,0,pi,44.186531,all_to_all
V0,,82,1,1.554169,acquisition,1.183449,86,168,virtual,44.391035,all_to_all
V1,,82,1,1.554169,acquisition,1.183449,86,168,virtual,44.391035,all_to_all
P0,,86,0,1.586578,acquisition,1.231217,,2,pi,44.391035,all_to_all
V0,,82,0,1.548376,acquisition,3.357169,86,168,virtual,44.618957,all_to_all
V1,,82,0,1.548376,acquisition,3.357169,86,168,virtual,44.618957,all_to_all
P0,,86,0,1.58487,acquisition,3.429654,,0,pi,44.618957,all_to_all
V0,,82,0,1.542844,acquisition,5.524468,86,168,virtual,44.851554,all_to_all
V1,,82,0,1.542844,acquisition,5.524468,86,168,virtual,44.851554,all_to_all
P0,,86,0,1.583407,acquisition,5.715382,,0,pi,44.851554,all_to_all
V0,,83,1,1.53908,acquisition,0.790133,87,170,virtual,45.052639,all_to_all
V1,,83,1,1.53908,acquisition,0.790133,87,170,virtual,45.052639,all_to_all
P0,,87,0,1.582495,acquisition,1.415897,,1,pi,45.052639,all_to_all
V0,,83,0,1.533758,acquisition,2.666833,87,170,virtual,45.252871,all_to_all
V1,,83,0,1.533758,acquisition,2.666833,87,170,virtual,45.252871,all_to_all
P0,,87,0,1.581201,acquisition,3.353085,,0,pi,45.252871,all_to_all
V0,,83,0,1.526868,acquisition,5.169191,87,170,virtual,45.4854,all_to_all
V1,,83,0,1.526868,acquisition,5.169191,87,170,virtual,45.4854,all_to_all
P0,,87,0,1.579856,acquisition,5.586541,,0,pi,45.4854,all_to_all
V0,,84,1,1.523011,acquisition,0.444489,88,172,virtual,45.698393,all_to_all
V1,,84,1,1.523011,acquisition,0.444489,88,172,virtual,45.698393,all_to_all
P0,,88,0,1.579337,acquisition,1.385359,,0,pi,45.698393,all_to_all
V0,,84,0,1.517631,acquisition,2.938418,88,172,virtual,45.919916,all_to_all
V1,,84,0,1.517631,acquisition,2.938418,88,172,virtual,45.919916,all_to_all
P0,,88,0,1.577362,acquisition,3.447077,,0,pi,45.919916,all_to_all
V0,,84,0,1.514172,acquisition,4.804626,88,172,virtual,46.152526,all_to_all
V1,,84,0,1.514172,acquisition,4.804626,88,172,virtual,46.152526,all_to_all
P0,,88,0,1.574707,acquisition,5.558883,,0,pi,46.152526,all_to_all
V0,,85,1,1.511145,acquisition,0.383127,89,174,virtual,46.3595,all_to_all
V1,,85,1,1.511145,acquisition,0.383127,89,174,virtual,46.3595,all_to_all
P0,,89,0,1.572922,acquisition,1.19075,,0,pi,46.3595,all_to_all
V0,,85,0,1.508111,acquisition,2.558305,89,174,virtual,46.587124,all_to_all
V1,,85,0,1.508111,acquisition,2.558305,89,174,virtual,46.587124,all_to_all
P0,,89,0,1.570033,acquisition,3.2167,,0,pi,46.587124,all_to_all
V0,,85,0,1.505189,acquisition,5.042252,89,174,virtual,46.819503,all_to_all
V1,,85,0,1.505189,acquisition,5.042252,89,174,virtual,46.819503,all_to_all
P0,,89,0,1.567511,acquisition,5.304963,,0,pi,46.819503,all_to_all
V0,,87,1,1.503317,acquisition,0.618119,90,177,virtual,47.05551,all_to_all
V1,,87,1,1.503317,acquisition,0.618119,90,177,virtual,47.05551,all_to_all
P0,,90,0,1.56623,acquisition,1.240137,,0,pi,47.05551,all_to_all
V0,,87,0,1.501418,acquisition,2.766582,90,177,virtual,47.287341,all_to_all
V1,,87,0,1.501418,acquisition,2.766582,90,177,virtual,47.287341,all_to_all
P0,,90,0,1.564241,acquisition,3.347829,,0,pi,47.287341,all_to_all
V0,,87,0,1.499788,acquisition,4.905435,90,177,virtual,47.520096,all_to_all
V1,,87,0,1.499788,acquisition,4.905435,90,177,virtual,47.520096,all_to_all
P0,,90,0,1.562537,acquisition,5.47954,,0,pi,47.520096,all_to_all
V0,,88,1,1.498577,acquisition,0.455041,91,179,virtual,47.723862,all_to_all
V1,,88,1,1.498577,acquisition,0.455041,91,179,virtual,47.723862,all_to_all
P0,,91,0,1.561676,acquisition,1.116374,,0,pi,47.723862,all_to_all
V0,,88,0,1.497338,acquisition,2.602828,91,179,virtual,47.954577,all_to_all
V1,,88,0,1.497338,acquisition,2.602828,91,179,virtual,47.954577,all_to_all
P0,,91,0,1.558267,acquisition,3.212428,,0,pi,47.954577,all_to_all
V0,,88,0,1.496268,acquisition,4.755257,91,179,virtual,48.187162,all_to_all
V1,,88,0,1.496268,acquisition,4.755257,91,179,virtual,48.187162,all_to_all
P0,,91,0,1.552953,acquisition,5.304113,,0,pi,48.187162,all_to_all
V0,,89,1,1.49535,acquisition,0.625685,92,181,virtual,48.430172,all_to_all
V1,,89,1,1.49535,acquisition,0.625685,92,181,virtual,48.430172,all_to_all
P0,,92,0,1.548427,acquisition,1.236328,,0,pi,48.430172,all_to_all
V0,,89,0,1.49456,acquisition,2.775539,92,181,virtual,48.654919,all_to_all
V1,,89,0,1.49456,acquisition,2.775539,92,181,virtual,48.654919,all_to_all
P0,,92,0,1.542253,acquisition,3.23198,,0,pi,48.654919,all_to_all
V0,,89,0,1.493882,acquisition,4.923658,92,181,virtual,48.88756,all_to_all
V1,,89,0,1.493882,acquisition,4.923658,92,181,virtual,48.88756,all_to_all
P0,,92,0,1.536637,acquisition,5.321173,,0,pi,48.88756,all_to_all
V0,,90,1,1.493225,acquisition,0.787544,93,183,virtual,49.126775,all_to_all
V1,,90,1,1.493225,acquisition,0.787544,93,183,virtual,49.126775,all_to_all
P0,,93,0,1.533072,acquisition,1.240056,,0,pi,49.126775,all_to_all
V0,,90,0,1.491119,acquisition,2.916228,93,183,virtual,49.355778,all_to_all
V1,,90,0,1.491119,acquisition,2.916228,93,183,virtual,49.355778,all_to_all
P0,,93,0,1.525261,acquisition,3.265395,,0,pi,49.355778,all_to_all
V0,,90,0,1.488901,acquisition,4.732836,93,183,virtual,49.558186,all_to_all
V1,,90,0,1.488901,acquisition,4.732836,93,183,virtual,49.558186,all_to_all
P0,,93,0,1.514868,acquisition,5.002242,,0,pi,49.558186,all_to_all
V0,,91,1,1.486461,acquisition,0.566049,94,185,virtual,49.823922,all_to_all
V1,,91,1,1.486461,acquisition,0.566049,94,185,virtual,49.823922,all_to_all
P0,,94,0,1.504532,acquisition,1.038062,,0,pi,49.823922,all_to_all
V0,,91,0,1.484022,acquisition,2.986115,94,185,virtual,50.055826,all_to_all
V1,,91,0,1.484022,acquisition,2.986115,94,185,virtual,50.055826,all_to_all
P0,,94,0,1.497266,acquisition,3.013898,,0,pi,50.055826,all_to_all
V0,,91,0,1.482197,acquisition,5.104256,94,185,virtual,50.288631,all_to_all
V1,,91,0,1.482197,acquisition,5.104256,94,185,virtual,50.288631,all_to_all
P0,,94,0,1.494726,acquisition,5.027084,,0,pi,50.288631,all_to_all
V0,,92,1,1.480231,acquisition,1.241774,95,187,virtual,50.559926,all_to_all
V1,,92,1,1.480231,acquisition,1.241774,95,187,virtual,50.559926,all_to_all
P0,,95,0,1.493743,acquisition,1.184591,,2,pi,50.559926,all_to_all
V0,,92,0,1.477702,acquisition,3.046807,95,187,virtual,50.789937,all_to_all
V1,,92,0,1.477702,acquisition,3.046807,95,187,virtual,50.789937,all_to_all
P0,,95,0,1.492487,acquisition,3.27147,,0,pi,50.789937,all_to_all
V0,,92,0,1.474521,acquisition,5.144695,95,187,virtual,51.022065,all_to_all
V1,,92,0,1.474521,acquisition,5.144695,95,187,virtual,51.022065,all_to_all
P0,,95,0,1.491343,acquisition,5.416116,,0,pi,51.022065,all_to_all
V0,,93,1,1.471877,acquisition,0.656076,96,189,virtual,51.227078,all_to_all
V1,,93,1,1.471877,acquisition,0.656076,96,189,virtual,51.227078,all_to_all
P0,,96,0,1.490756,acquisition,1.041044,,0,pi,51.227078,all_to_all
V0,,93,0,1.46905,acquisition,2.755207,96,189,virtual,51.456859,all_to_all
V1,,93,0,1.46905,acquisition,2.755207,96,189,virtual,51.456859,all_to_all
P0,,96,0,1.48676,acquisition,3.096077,,0,pi,51.456859,all_to_all
V0,,93,0,1.466717,acquisition,4.856732,96,189,virtual,51.689413,all_to_all
V1,,93,0,1.466717,acquisition,4.856732,96,189,virtual,51.689413,all_to_all
P0,,96,0,1.480093,acquisition,5.095937,,0,pi,51.689413,all_to_all
V0,,94,1,1.464055,acquisition,0.97274,97,191,virtual,51.959805,all_to_all
V1,,94,1,1.464055,acquisition,0.97274,97,191,virtual,51.959805,all_to_all
P0,,97,0,1.474709,acquisition,1.177053,,2,pi,51.959805,all_to_all
