elapsed_ms,endpoint,error,monotonic_time_s,ok
8.754,GET /api/agents,,18450.287411,1
12.227,POST /api/pi_flash,,18450.479833,1
9.903,GET /api/agents,,18450.519686,1
13.085,GET /api/agents,,18450.754341,1
11.087,POST /api/pi_flash,,18450.980028,1
12.139,GET /api/agents,,18451.020231,1
26.907,GET /api/agents,,18451.254579,1
8.714,POST /api/pi_flash,,18451.513929,1
7.076,GET /api/agents,,18451.554634,1
10.695,GET /api/agents,,18451.787733,1
14.685,POST /api/pi_flash,,18451.980951,1
8.72,POST /api/pi_flash,,18452.080953,1
11.422,GET /api/agents,,18452.089683,1
10.13,GET /api/agents,,18452.255137,1
9.482,POST /api/pi_flash,,18452.481177,1
6.734,GET /api/agents,,18452.520974,1
14.229,GET /api/agents,,18452.75542,1
9.761,POST /api/pi_flash,,18453.014695,1
5.591,GET /api/agents,,18453.0556,1
10.786,GET /api/agents,,18453.289168,1
14.183,POST /api/pi_flash,,18453.5152,1
5.967,GET /api/agents,,18453.555027,1
8.493,GET /api/agents,,18453.789339,1
20.845,POST /api/pi_flash,,18454.015751,1
8.27,GET /api/agents,,18454.056525,1
8.147,GET /api/agents,,18454.289629,1
11.189,POST /api/pi_flash,,18454.515856,1
6.482,GET /api/agents,,18454.556667,1
10.752,GET /api/agents,,18454.79006,1
30.305,POST /api/pi_flash,,18455.016287,1
10.166,GET /api/agents,,18455.090231,1
10.927,GET /api/agents,,18455.290349,1
9.316,POST /api/pi_flash,,18455.516715,1
5.319,GET /api/agents,,18455.556407,1
9.053,GET /api/agents,,18455.790725,1
12.034,POST /api/pi_flash,,18456.016916,1
11.066,GET /api/agents,,18456.057016,1
9.491,GET /api/agents,,18456.291437,1
8.077,POST /api/pi_flash,,18456.551265,1
13.318,GET /api/agents,,18456.590509,1
12.934,GET /api/agents,,18456.824981,1
13.894,POST /api/pi_flash,,18457.08432,1
7.993,GET /api/agents,,18457.124312,1
9.986,GET /api/agents,,18457.358621,1
46.109,POST /api/pi_flash,,18457.584454,1
23.241,POST /api/pi_flash,,18457.718218,1
8.471,GET /api/agents,,18457.741469,1
18.479,GET /api/agents,,18457.89207,1
22.631,POST /api/pi_flash,,18458.118196,1
9.258,GET /api/agents,,18458.158158,1
15.827,GET /api/agents,,18458.392698,1
13.465,POST /api/pi_flash,,18458.68511,1
10.009,GET /api/agents,,18458.698586,1
11.91,GET /api/agents,,18458.826445,1
15.215,GET /api/agents,,18459.058709,1
8.824,POST /api/pi_flash,,18459.218775,1
14.695,GET /api/agents,,18459.25865,1
11.347,GET /api/agents,,18459.493315,1
13.279,POST /api/pi_flash,,18459.752607,1
8.219,GET /api/agents,,18459.792489,1
7.145,GET /api/agents,,18460.02703,1
8.936,POST /api/pi_flash,,18460.31961,1
15.942,GET /api/agents,,18460.328558,1
12.603,GET /api/agents,,18460.460883,1
14.647,GET /api/agents,,18460.693203,1
12.722,POST /api/pi_flash,,18460.853227,1
12.46,GET /api/agents,,18460.894183,1
11.26,GET /api/agents,,18461.128444,1
12.71,POST /api/pi_flash,,18461.387076,1
5.662,GET /api/agents,,18461.427532,1
8.679,GET /api/agents,,18461.661628,1
12.649,POST /api/pi_flash,,18461.920665,1
6.903,GET /api/agents,,18461.960857,1
13.381,GET /api/agents,,18462.194819,1
10.404,POST /api/pi_flash,,18462.487422,1
12.774,GET /api/agents,,18462.497837,1
16.328,GET /api/agents,,18462.628688,1
11.696,GET /api/agents,,18462.828619,1
15.604,POST /api/pi_flash,,18463.021439,1
10.44,POST /api/pi_flash,,18463.122255,1
5.259,GET /api/agents,,18463.132705,1
13.099,GET /api/agents,,18463.295469,1
10.625,POST /api/pi_flash,,18463.588378,1
5.425,GET /api/agents,,18463.599014,1
26.042,GET /api/agents,,18463.729506,1
19.887,GET /api/agents,,18463.929546,1
13.207,POST /api/pi_flash,,18464.121971,1
8.971,GET /api/agents,,18464.161822,1
11.215,GET /api/agents,,18464.396262,1
10.014,GET /api/agents,,18464.62896,1
11.057,POST /api/pi_flash,,18464.722362,1
10.804,GET /api/agents,,18464.831045,1
22.152,GET /api/agents,,18465.029177,1
12.759,POST /api/pi_flash,,18465.289378,1
8.422,GET /api/agents,,18465.33047,1
21.076,GET /api/agents,,18465.563844,1
10.281,POST /api/pi_flash,,18465.82327,1
7.288,GET /api/agents,,18465.862967,1
16.988,GET /api/agents,,18466.097687,1
23.083,GET /api/agents,,18466.300159,1
10.545,POST /api/pi_flash,,18466.426906,1
10.634,GET /api/agents,,18466.531279,1
18.521,GET /api/agents,,18466.731062,1
11.852,POST /api/pi_flash,,18466.990361,1
5.437,GET /api/agents,,18467.030447,1
9.209,GET /api/agents,,18467.264891,1
16.325,POST /api/pi_flash,,18467.557649,1
6.433,GET /api/agents,,18467.573985,1
11.23,GET /api/agents,,18467.698574,1
9.489,GET /api/agents,,18467.898968,1
8.118,POST /api/pi_flash,,18468.124686,1
10.24,GET /api/agents,,18468.164822,1
9.381,GET /api/agents,,18468.399136,1
17.332,POST /api/pi_flash,,18468.691746,1
8.25,GET /api/agents,,18468.70909,1
14.211,GET /api/agents,,18468.832656,1
11.447,GET /api/agents,,18469.031873,1
32.116,POST /api/pi_flash,,18469.258786,1
12.32,GET /api/agents,,18469.332811,1
11.018,GET /api/agents,,18469.533308,1
8.593,POST /api/pi_flash,,18469.825704,1
6.701,GET /api/agents,,18469.834308,1
12.1,GET /api/agents,,18469.965915,1
24.983,GET /api/agents,,18470.16679,1
17.539,POST /api/pi_flash,,18470.392824,1
6.234,GET /api/agents,,18470.432599,1
10.233,GET /api/agents,,18470.667177,1
15.576,GET /api/agents,,18470.899698,1
7.309,POST /api/pi_flash,,18470.993174,1
16.764,GET /api/agents,,18471.100856,1
16.516,GET /api/agents,,18471.3343,1
8.822,POST /api/pi_flash,,18471.564655,1
11.22,GET /api/agents,,18471.600193,1
11.675,GET /api/agents,,18471.834565,1
12.028,GET /api/agents,,18472.067187,1
15.569,POST /api/pi_flash,,18472.160747,1
11.356,GET /api/agents,,18472.301652,1
25.698,GET /api/agents,,18472.534929,1
32.569,POST /api/pi_flash,,18472.727503,1
9.189,GET /api/agents,,18472.800975,1
19.986,GET /api/agents,,18473.002018,1
11.267,POST /api/pi_flash,,18473.294673,1
8.349,GET /api/agents,,18473.305958,1
12.967,POST /api/pi_flash,,18473.394812,1
8.609,GET /api/agents,,18473.435627,1
16.701,GET /api/agents,,18473.668689,1
16.495,POST /api/pi_flash,,18473.895033,1
11.475,GET /api/agents,,18473.934962,1
18.764,GET /api/agents,,18474.169772,1
12.103,GET /api/agents,,18474.402047,1
14.245,POST /api/pi_flash,,18474.49555,1
9.221,GET /api/agents,,18474.602081,1
14.404,GET /api/agents,,18474.803167,1
9.165,GET /api/agents,,18475.035719,1
11.266,POST /api/pi_flash,,18475.129156,1
9.1,GET /api/agents,,18475.236931,1
10.248,GET /api/agents,,18475.47046,1
9.207,POST /api/pi_flash,,18475.696307,1
7.002,GET /api/agents,,18475.736443,1
14.366,GET /api/agents,,18475.970816,1
9.593,GET /api/agents,,18476.20318,1
8.594,POST /api/pi_flash,,18476.296589,1
11.625,GET /api/agents,,18476.404589,1
10.166,GET /api/agents,,18476.608233,1
21.733,POST /api/pi_flash,,18476.863686,1
5.85,GET /api/agents,,18476.903617,1
10.042,GET /api/agents,,18477.138057,1
11.462,GET /api/agents,,18477.370606,1
9.553,POST /api/pi_flash,,18477.464022,1
14.453,GET /api/agents,,18477.57178,1
9.842,GET /api/agents,,18477.772063,1
27.386,POST /api/pi_flash,,18478.064695,1
16.277,GET /api/agents,,18478.092094,1
7.619,GET /api/agents,,18478.205651,1
13.092,GET /api/agents,,18478.40544,1
11.371,POST /api/pi_flash,,18478.665149,1
6.208,GET /api/agents,,18478.704835,1
13.847,GET /api/agents,,18478.939301,1
13.494,GET /api/agents,,18479.171897,1
8.248,POST /api/pi_flash,,18479.26545,1
15.428,GET /api/agents,,18479.372894,1
14.509,GET /api/agents,,18479.573107,1
13.899,GET /api/agents,,18479.805699,1
9.282,POST /api/pi_flash,,18479.898984,1
16.307,GET /api/agents,,18480.006744,1
9.416,GET /api/agents,,18480.206961,1
9.656,POST /api/pi_flash,,18480.499335,1
8.644,GET /api/agents,,18480.509001,1
13.06,GET /api/agents,,18480.640541,1
13.294,GET /api/agents,,18480.873115,1
16.843,POST /api/pi_flash,,18481.099622,1
10.828,GET /api/agents,,18481.139945,1
20.344,GET /api/agents,,18481.374105,1
16.968,GET /api/agents,,18481.606676,1
11.143,POST /api/pi_flash,,18481.701369,1
10.865,GET /api/agents,,18481.807419,1
48.223,GET /api/agents,,18482.00794,1
12.908,GET /api/agents,,18482.240687,1
17.324,POST /api/pi_flash,,18482.367189,1
18.603,GET /api/agents,,18482.474959,1
39.901,GET /api/agents,,18482.675208,1
30.456,GET /api/agents,,18482.907638,1
9.522,POST /api/pi_flash,,18483.034348,1
17.223,GET /api/agents,,18483.108827,1
7.141,GET /api/agents,,18483.308741,1
11.799,GET /api/agents,,18483.541374,1
17.601,POST /api/pi_flash,,18483.668306,1
9.394,GET /api/agents,,18483.742322,1
11.672,GET /api/agents,,18483.942765,1
12.421,GET /api/agents,,18484.175125,1
8.827,POST /api/pi_flash,,18484.33541,1
9.092,GET /api/agents,,18484.376566,1
11.004,GET /api/agents,,18484.609809,1
22.593,GET /api/agents,,18484.842299,1
13.951,POST /api/pi_flash,,18485.00362,1
27.199,GET /api/agents,,18485.043511,1
6.018,GET /api/agents,,18485.276212,1
16.653,GET /api/agents,,18485.509326,1
9.973,POST /api/pi_flash,,18485.602789,1
10.635,GET /api/agents,,18485.710655,1
10.273,GET /api/agents,,18485.910566,1
33.858,GET /api/agents,,18486.143066,1
20.062,POST /api/pi_flash,,18486.269721,1
11.467,GET /api/agents,,18486.344071,1
17.647,GET /api/agents,,18486.544266,1
16.775,GET /api/agents,,18486.780198,1
8.58,POST /api/pi_flash,,18486.941481,1
12.616,GET /api/agents,,18486.978058,1
18.565,GET /api/agents,,18487.211262,1
11.173,GET /api/agents,,18487.44404,1
14.642,POST /api/pi_flash,,18487.570535,1
10.891,GET /api/agents,,18487.645043,1
8.874,GET /api/agents,,18487.845253,1
22.107,GET /api/agents,,18488.077822,1
19.461,POST /api/pi_flash,,18488.237958,1
9.268,GET /api/agents,,18488.277751,1
22.438,GET /api/agents,,18488.512439,1
12.816,GET /api/agents,,18488.744834,1
13.469,POST /api/pi_flash,,18488.905057,1
17.442,GET /api/agents,,18488.945151,1
10.798,GET /api/agents,,18489.179497,1
30.329,GET /api/agents,,18489.412079,1
8.876,POST /api/pi_flash,,18489.605661,1
8.943,GET /api/agents,,18489.645817,1
11.014,GET /api/agents,,18489.879768,1
10.068,GET /api/agents,,18490.112408,1
10.415,POST /api/pi_flash,,18490.272473,1
8.055,GET /api/agents,,18490.312432,1
27.837,GET /api/agents,,18490.546901,1
13.149,GET /api/agents,,18490.779494,1
16.265,POST /api/pi_flash,,18490.972932,1
13.974,GET /api/agents,,18491.013311,1
15.127,GET /api/agents,,18491.247501,1
16.716,GET /api/agents,,18491.47986,1
12.339,POST /api/pi_flash,,18491.673462,1
14.514,GET /api/agents,,18491.713364,1
8.786,GET /api/agents,,18491.950783,1
9.859,GET /api/agents,,18492.148312,1
9.073,POST /api/pi_flash,,18492.373875,1
6.77,GET /api/agents,,18492.413968,1
12.811,GET /api/agents,,18492.648249,1
19.923,GET /api/agents,,18492.880913,1
11.297,POST /api/pi_flash,,18493.107655,1
14.62,GET /api/agents,,18493.148746,1
9.21,GET /api/agents,,18493.381922,1
12.513,GET /api/agents,,18493.614573,1
11.369,POST /api/pi_flash,,18493.774735,1
6.712,GET /api/agents,,18493.814566,1
15.247,GET /api/agents,,18494.049222,1
11.745,GET /api/agents,,18494.281608,1
9.121,POST /api/pi_flash,,18494.50971,1
5.727,GET /api/agents,,18494.549704,1
18.625,GET /api/agents,,18494.782928,1
15.325,GET /api/agents,,18495.015702,1
11.218,POST /api/pi_flash,,18495.175795,1
7.7,GET /api/agents,,18495.215588,1
9.537,GET /api/agents,,18495.450131,1
18.741,GET /api/agents,,18495.683123,1
17.468,POST /api/pi_flash,,18495.909543,1
6.03,GET /api/agents,,18495.949385,1
9.682,GET /api/agents,,18496.1842,1
10.836,GET /api/agents,,18496.416505,1
9.712,POST /api/pi_flash,,18496.643444,1
6.884,GET /api/agents,,18496.684441,1
15.539,GET /api/agents,,18496.917654,1
9.488,GET /api/agents,,18497.153883,1
17.708,POST /api/pi_flash,,18497.343693,1
5.607,GET /api/agents,,18497.383764,1
27.499,GET /api/agents,,18497.618244,1
11.326,GET /api/agents,,18497.850817,1
9.085,POST /api/pi_flash,,18498.077795,1
13.405,GET /api/agents,,18498.117697,1
17.087,GET /api/agents,,18498.352063,1
8.584,GET /api/agents,,18498.58504,1
9.025,POST /api/pi_flash,,18498.8448,1
10.056,GET /api/agents,,18498.884672,1
15.346,GET /api/agents,,18499.119376,1
22.609,GET /api/agents,,18499.35182,1
21.222,POST /api/pi_flash,,18499.578757,1
8.543,GET /api/agents,,18499.619647,1
21.369,GET /api/agents,,18499.852942,1
17.486,GET /api/agents,,18500.085642,1
24.307,POST /api/pi_flash,,18500.312498,1
35.538,GET /api/agents,,18500.352535,1
29.051,GET /api/agents,,18500.58656,1
23.719,GET /api/agents,,18500.819382,1
12.066,POST /api/pi_flash,,18501.07961,1
7.814,GET /api/agents,,18501.091687,1
9.478,GET /api/agents,,18501.22057,1
22.883,GET /api/agents,,18501.419941,1
15.094,GET /api/agents,,18501.653626,1
11.024,POST /api/pi_flash,,18501.87999,1
22.229,GET /api/agents,,18501.920371,1
17.244,GET /api/agents,,18502.153853,1
18.7,GET /api/agents,,18502.353829,1
12.777,POST /api/pi_flash,,18502.647493,1
7.619,GET /api/agents,,18502.660281,1
29.532,POST /api/stabilizer/config,,18503.072695,1
6.641,POST /api/pause,,18503.102235,1
