agent_id,f_lock_hz,fire_count,flash_on,frequency_hz,lock_hold_state,phase_rad,pi_flash_events_consumed,received_neighbour_events,role,t_s,topology
V1,,51,1,1.719781,acquisition,0.148156,51,102,virtual,26.865807,all_to_all
P0,,51,0,1.679638,acquisition,6.118232,,0,pi,26.865807,all_to_all
V0,,52,1,1.717846,acquisition,1.868928,52,103,virtual,27.066932,all_to_all
V1,,51,1,1.717839,acquisition,1.868391,52,104,virtual,27.066932,all_to_all
P0,,52,0,1.676409,acquisition,1.87293,,0,pi,27.066932,all_to_all
V0,,52,0,1.713371,acquisition,4.269556,52,103,virtual,27.266963,all_to_all
V1,,51,0,1.713365,acquisition,4.269087,52,104,virtual,27.266963,all_to_all
P0,,52,0,1.672512,acquisition,3.868245,,0,pi,27.266963,all_to_all
V0,,53,1,1.708665,acquisition,0.382507,52,104,virtual,27.499577,all_to_all
V1,,52,1,1.70866,acquisition,0.382099,52,105,virtual,27.499577,all_to_all
P0,,52,0,1.669752,acquisition,6.223569,,0,pi,27.499577,all_to_all
V0,,53,1,1.705063,acquisition,2.09328,53,105,virtual,27.700808,all_to_all
V1,,52,1,1.705059,acquisition,2.09291,53,106,virtual,27.700808,all_to_all
P0,,53,0,1.668825,acquisition,2.018434,,0,pi,27.700808,all_to_all
V0,,53,0,1.696804,acquisition,4.465975,53,105,virtual,27.93315,all_to_all
V1,,52,0,1.696801,acquisition,4.465652,53,106,virtual,27.93315,all_to_all
P0,,53,0,1.667225,acquisition,4.38784,,0,pi,27.93315,all_to_all
V0,,54,1,1.685794,acquisition,1.206772,54,107,virtual,28.133459,all_to_all
V1,,53,1,1.685791,acquisition,1.206501,54,108,virtual,28.133459,all_to_all
P0,,54,1,1.665864,acquisition,0.140081,,0,pi,28.133459,all_to_all
V0,,54,1,1.682443,acquisition,2.215068,54,107,virtual,28.334519,all_to_all
V1,,53,1,1.68244,acquisition,2.214813,54,108,virtual,28.334519,all_to_all
P0,,54,0,1.665254,acquisition,2.221885,,0,pi,28.334519,all_to_all
V0,,54,0,1.675365,acquisition,4.5723,54,107,virtual,28.567197,all_to_all
V1,,53,0,1.675362,acquisition,4.572078,54,108,virtual,28.567197,all_to_all
P0,,54,0,1.663984,acquisition,4.625572,,0,pi,28.567197,all_to_all
V0,,55,1,1.668561,acquisition,0.978642,55,109,virtual,28.836729,all_to_all
V1,,54,1,1.668559,acquisition,0.978452,55,110,virtual,28.836729,all_to_all
P0,,55,0,1.663043,acquisition,1.143186,,0,pi,28.836729,all_to_all
V0,,55,0,1.664255,acquisition,4.676429,55,109,virtual,29.067994,all_to_all
V1,,54,0,1.664254,acquisition,4.676276,55,110,virtual,29.067994,all_to_all
P0,,55,0,1.66084,acquisition,3.464297,,0,pi,29.067994,all_to_all
V0,,55,0,1.663571,acquisition,5.686848,55,109,virtual,29.278697,all_to_all
V1,,54,0,1.663569,acquisition,5.686704,55,110,virtual,29.278697,all_to_all
P0,,55,0,1.660323,acquisition,5.635985,,0,pi,29.278697,all_to_all
V0,,56,1,1.662174,acquisition,1.427286,56,111,virtual,29.501932,all_to_all
V1,,55,1,1.662173,acquisition,1.427159,56,112,virtual,29.501932,all_to_all
P0,,56,0,1.658665,acquisition,1.609222,,0,pi,29.501932,all_to_all
V0,,56,0,1.658914,acquisition,3.782533,56,111,virtual,29.735145,all_to_all
V1,,55,0,1.658913,acquisition,3.782422,56,112,virtual,29.735145,all_to_all
P0,,56,0,1.655261,acquisition,3.974138,,0,pi,29.735145,all_to_all
V0,,57,1,1.654316,acquisition,0.519905,56,112,virtual,29.967796,all_to_all
V1,,56,1,1.654315,acquisition,0.519812,56,113,virtual,29.967796,all_to_all
P0,,57,1,1.65158,acquisition,0.080405,,0,pi,29.967796,all_to_all
V0,,57,1,1.652287,acquisition,1.860378,57,113,virtual,30.169217,all_to_all
V1,,56,1,1.652286,acquisition,1.860292,57,114,virtual,30.169217,all_to_all
P0,,57,0,1.649986,acquisition,2.136655,,0,pi,30.169217,all_to_all
V0,,57,0,1.64934,acquisition,4.207128,57,113,virtual,30.402434,all_to_all
V1,,56,0,1.649339,acquisition,4.207054,57,114,virtual,30.402434,all_to_all
P0,,57,0,1.648528,acquisition,4.423543,,0,pi,30.402434,all_to_all
V0,,58,1,1.64595,acquisition,0.940373,58,115,virtual,30.70713,all_to_all
V1,,57,1,1.645949,acquisition,0.94031,58,116,virtual,30.70713,all_to_all
P0,,58,0,1.647684,acquisition,1.152393,,0,pi,30.70713,all_to_all
V0,,58,0,1.640053,acquisition,3.268218,58,115,virtual,30.935844,all_to_all
V1,,57,0,1.640052,acquisition,3.268164,58,116,virtual,30.935844,all_to_all
P0,,58,0,1.643125,acquisition,3.367245,,0,pi,30.935844,all_to_all
V0,,58,0,1.633359,acquisition,5.579377,58,115,virtual,31.168527,all_to_all
V1,,57,0,1.633359,acquisition,5.57933,58,116,virtual,31.168527,all_to_all
P0,,58,0,1.636546,acquisition,5.614186,,0,pi,31.168527,all_to_all
V0,,59,1,1.628048,acquisition,1.268933,59,117,virtual,31.372499,all_to_all
V1,,58,1,1.628047,acquisition,1.268892,59,118,virtual,31.372499,all_to_all
P0,,59,0,1.633813,acquisition,1.367097,,2,pi,31.372499,all_to_all
V0,,59,0,1.622548,acquisition,3.564436,59,117,virtual,31.60323,all_to_all
V1,,58,0,1.622547,acquisition,3.5644,59,118,virtual,31.60323,all_to_all
P0,,59,0,1.628742,acquisition,3.651644,,0,pi,31.60323,all_to_all
V0,,59,0,1.617799,acquisition,5.854279,59,117,virtual,31.835735,all_to_all
V1,,58,0,1.617799,acquisition,5.854248,59,118,virtual,31.835735,all_to_all
P0,,59,0,1.62528,acquisition,5.986366,,0,pi,31.835735,all_to_all
V0,,60,1,1.61371,acquisition,1.865524,60,119,virtual,32.035781,all_to_all
V1,,59,1,1.613709,acquisition,1.865497,60,120,virtual,32.035781,all_to_all
P0,,60,0,1.623148,acquisition,1.716142,,2,pi,32.035781,all_to_all
V0,,60,0,1.611137,acquisition,3.511355,60,119,virtual,32.236914,all_to_all
V1,,59,0,1.611137,acquisition,3.51133,60,120,virtual,32.236914,all_to_all
P0,,60,0,1.620118,acquisition,3.695544,,0,pi,32.236914,all_to_all
V0,,60,0,1.608398,acquisition,5.486366,60,119,virtual,32.469331,all_to_all
V1,,59,0,1.608398,acquisition,5.486344,60,120,virtual,32.469331,all_to_all
