agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V0,pi_detected_virtual_flash,0.9737,57.0,0,25.021742
V1,pi_detected_virtual_flash,0.9897,100.0,1,25.388222
V1,pi_detected_virtual_flash,1.0,101.0,1,25.887965
V0,pi_detected_virtual_flash,0.9737,57.0,0,26.021241
V1,pi_detected_virtual_flash,1.0,101.0,1,26.38771
V1,pi_detected_virtual_flash,1.0,101.0,1,26.887465
V0,pi_detected_virtual_flash,1.0,58.0,0,27.020725
V1,pi_detected_virtual_flash,1.0,101.0,1,27.387186
V1,pi_detected_virtual_flash,1.0,101.0,1,27.886946
V0,pi_detected_virtual_flash,1.0,58.0,0,28.020222
V1,pi_detected_virtual_flash,0.9898,101.0,1,28.386691
V1,pi_detected_virtual_flash,0.9898,101.0,1,28.886431
V0,pi_detected_virtual_flash,1.0,58.0,0,29.019704
V1,pi_detected_virtual_flash,1.0,102.0,1,29.386192
V1,pi_detected_virtual_flash,0.9898,101.0,1,29.885948
