agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,0.9762,49.0,1,10.395805
V1,pi_detected_virtual_flash,0.9762,49.0,1,10.795616
V0,pi_detected_virtual_flash,0.9737,56.0,0,11.028832
V1,pi_detected_virtual_flash,1.0,50.0,1,11.195425
V1,pi_detected_virtual_flash,0.9762,49.0,1,11.595194
V0,pi_detected_virtual_flash,0.9737,56.0,0,11.695165
V1,pi_detected_virtual_flash,1.0,50.0,1,11.995006
V0,pi_detected_virtual_flash,0.9474,55.0,0,12.361502
V1,pi_detected_virtual_flash,1.0,50.0,1,12.394799
V1,pi_detected_virtual_flash,1.0,50.0,1,12.794581
V0,pi_detected_virtual_flash,0.9737,56.0,0,13.027808
V1,pi_detected_virtual_flash,1.0,50.0,1,13.194432
V1,pi_detected_virtual_flash,1.0,50.0,1,13.594189
V0,pi_detected_virtual_flash,0.9474,55.0,0,13.694153
V1,pi_detected_virtual_flash,0.9767,50.0,1,13.994007
V0,pi_detected_virtual_flash,0.9211,54.0,0,14.360495
V1,pi_detected_virtual_flash,0.9535,49.0,1,14.393781
V1,pi_detected_virtual_flash,0.9767,50.0,1,14.793613
V0,pi_detected_virtual_flash,0.9474,55.0,0,15.026809
V1,pi_detected_virtual_flash,0.9535,49.0,1,15.193295
V1,pi_detected_virtual_flash,0.9535,49.0,1,15.593178
V0,pi_detected_virtual_flash,0.9211,54.0,0,15.693143
V1,pi_detected_virtual_flash,0.977,50.0,1,15.99299
V0,pi_detected_virtual_flash,0.8947,53.0,0,16.359516
V1,pi_detected_virtual_flash,0.9535,49.0,1,16.392806
V1,pi_detected_virtual_flash,0.9535,49.0,1,16.792575
V0,pi_detected_virtual_flash,0.9211,54.0,0,17.025782
V1,pi_detected_virtual_flash,0.9535,49.0,1,17.192401
V1,pi_detected_virtual_flash,0.9535,49.0,1,17.592184
V0,pi_detected_virtual_flash,0.8947,53.0,0,17.692111
V1,pi_detected_virtual_flash,0.9836,50.0,1,17.99199
V0,pi_detected_virtual_flash,0.8684,52.0,0,18.358463
V1,pi_detected_virtual_flash,0.9767,50.0,1,18.391756
V1,pi_detected_virtual_flash,0.9767,50.0,1,18.791555
V0,pi_detected_virtual_flash,0.8684,52.0,0,19.024789
V1,pi_detected_virtual_flash,0.9535,49.0,1,19.191355
V1,pi_detected_virtual_flash,0.9535,49.0,1,19.59115
V0,pi_detected_virtual_flash,0.8684,52.0,0,19.691098
V1,pi_detected_virtual_flash,0.9535,49.0,1,19.990972
V0,pi_detected_virtual_flash,0.8158,50.0,0,20.35745
V1,pi_detected_virtual_flash,0.9647,49.0,1,20.390754
V1,pi_detected_virtual_flash,0.9647,49.0,1,20.790548
V0,pi_detected_virtual_flash,0.8421,51.0,0,21.023776
V1,pi_detected_virtual_flash,0.9524,48.0,1,21.190382
V1,pi_detected_virtual_flash,0.9524,48.0,1,21.59016
V0,pi_detected_virtual_flash,0.8158,50.0,0,21.690107
V1,pi_detected_virtual_flash,0.9762,49.0,1,21.989956
V0,pi_detected_virtual_flash,0.7895,49.0,0,22.356435
V1,pi_detected_virtual_flash,0.9762,49.0,1,22.389741
V1,pi_detected_virtual_flash,0.9762,49.0,1,22.789548
V0,pi_detected_virtual_flash,0.7895,49.0,0,23.022759
V1,pi_detected_virtual_flash,0.9762,49.0,1,23.189339
V1,pi_detected_virtual_flash,0.9762,49.0,1,23.589143
V0,pi_detected_virtual_flash,0.7895,49.0,0,23.689084
V1,pi_detected_virtual_flash,0.9762,49.0,1,23.988953
V0,pi_detected_virtual_flash,0.7368,47.0,0,24.355434
V1,pi_detected_virtual_flash,0.9524,48.0,1,24.388732
V1,pi_detected_virtual_flash,0.9524,48.0,1,24.788547
V0,pi_detected_virtual_flash,0.7632,48.0,0,25.02175
V1,pi_detected_virtual_flash,0.9302,48.0,1,25.188345
V1,pi_detected_virtual_flash,0.9302,48.0,1,25.588121
V0,pi_detected_virtual_flash,0.7368,47.0,0,25.688074
V1,pi_detected_virtual_flash,0.9302,48.0,1,25.987917
V0,pi_detected_virtual_flash,0.6842,45.0,0,26.3544
V1,pi_detected_virtual_flash,0.907,47.0,1,26.387714
V1,pi_detected_virtual_flash,0.9302,48.0,1,26.787514
V0,pi_detected_virtual_flash,0.7105,46.0,0,27.02073
V1,pi_detected_virtual_flash,0.907,47.0,1,27.187323
V1,pi_detected_virtual_flash,0.907,47.0,1,27.587111
V0,pi_detected_virtual_flash,0.6842,45.0,0,27.687054
V1,pi_detected_virtual_flash,0.907,47.0,1,27.98708
V0,pi_detected_virtual_flash,1.0,57.0,0,28.386718
V1,pi_detected_virtual_flash,0.907,47.0,1,28.386718
V1,pi_detected_virtual_flash,0.907,47.0,1,28.786484
V0,pi_detected_virtual_flash,0.973,56.0,0,29.053024
V1,pi_detected_virtual_flash,0.907,47.0,1,29.186351
V1,pi_detected_virtual_flash,0.8837,46.0,1,29.586097
V0,pi_detected_virtual_flash,0.9737,56.0,0,29.719361
V1,pi_detected_virtual_flash,0.8837,46.0,1,29.985879
