t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,bootstrap_estimate
4.09,0.763733,1.8,1.130973,0.36724,0.359041,0,1,0
4.1,0.889397,1.8,1.256637,0.36724,0.359041,0,1,0
4.11,1.015061,1.8,1.382301,0.36724,0.359041,0,1,0
4.12,1.140725,1.8,1.507964,0.36724,0.359041,0,1,0
4.13,1.266388,1.8,1.633628,0.36724,0.359041,0,1,0
4.14,1.392052,1.8,1.759292,0.36724,0.359041,0,1,0
4.15,1.517716,1.8,1.884956,0.36724,0.359041,0,1,0
4.16,1.64338,1.8,2.010619,0.36724,0.359041,0,1,0
4.17,1.769043,1.8,2.136283,0.36724,0.35904,0,1,0
4.18,1.894707,1.8,2.261947,0.36724,0.35904,0,1,0
4.19,2.020371,1.8,2.38761,0.36724,0.35904,0,1,0
4.2,2.146035,1.8,2.513274,0.367239,0.35904,0,1,0
4.21,2.271698,1.8,2.638938,0.367239,0.35904,0,1,0
4.22,2.397362,1.8,2.764602,0.367239,0.35904,0,1,0
4.23,2.523026,1.8,2.890265,0.367239,0.35904,0,1,0
4.24,2.64869,1.8,3.015929,0.367239,0.35904,0,1,0
4.25,2.774353,1.8,3.141593,0.367239,0.35904,0,1,0
4.26,2.900017,1.8,3.267256,0.367239,0.35904,0,1,0
4.27,3.025681,1.8,3.39292,0.367239,0.35904,0,1,0
4.28,3.151345,1.8,3.518584,0.367239,0.35904,0,1,0
4.29,3.277008,1.8,3.644247,0.367239,0.35904,0,1,0
4.3,3.402672,1.8,3.769911,0.367239,0.35904,0,1,0
4.31,3.528336,1.8,3.895575,0.367239,0.35904,0,1,0
4.32,3.654,1.8,4.021239,0.367239,0.35904,0,1,0
4.33,3.779663,1.8,4.146902,0.367239,0.35904,0,1,0
4.34,3.905327,1.8,4.272566,0.367239,0.35904,0,1,0
4.35,4.030991,1.8,4.39823,0.367239,0.35904,0,1,0
4.36,4.156654,1.8,4.523893,0.367239,0.35904,0,1,0
4.37,4.282318,1.8,4.649557,0.367239,0.35904,0,1,0
4.38,4.407982,1.8,4.775221,0.367239,0.35904,0,1,0
4.39,4.533646,1.8,4.900885,0.367239,0.35904,0,1,0
4.4,4.659309,1.8,5.026548,0.367239,0.35904,0,1,0
4.41,4.784973,1.8,5.152212,0.367239,0.35904,0,1,0
4.42,4.910637,1.8,5.277876,0.367239,0.35904,0,1,0
4.43,5.036301,1.8,5.403539,0.367239,0.35904,0,1,0
4.44,5.161964,1.8,5.529203,0.367239,0.35904,0,1,0
4.45,5.287628,1.8,5.654867,0.367239,0.35904,0,1,0
4.46,5.413292,1.8,5.78053,0.367239,0.35904,0,1,0
4.47,5.538955,1.8,5.906194,0.367239,0.35904,0,1,0
4.48,5.664619,1.8,6.031858,0.367239,0.35904,0,1,0
4.49,5.790283,1.8,6.157522,0.367239,0.35904,0,1,0
4.5,5.915947,1.8,6.283185,0.367239,0.35904,0,1,0
4.51,6.04161,1.8,0.125664,0.367239,0.35904,0,1,0
4.52,6.167274,1.8,0.251327,0.367239,0.35904,1,1,0
4.53,0.009752,1.8,0.376991,0.367239,0.35904,0,1,0
4.54,0.135416,1.8,0.502655,0.367239,0.35904,0,1,0
4.55,0.26108,1.8,0.628319,0.367239,0.35904,0,1,0
4.56,0.386744,1.8,0.753982,0.367239,0.35904,0,1,0
4.57,0.512407,1.8,0.879646,0.367239,0.35904,0,1,0
4.58,0.638071,1.8,1.00531,0.367239,0.359039,0,1,0
4.59,0.763735,1.8,1.130973,0.367239,0.359039,0,1,0
4.6,0.889399,1.8,1.256637,0.367239,0.359039,0,1,0
4.61,1.015062,1.8,1.382301,0.367239,0.359039,0,1,0
4.62,1.140726,1.8,1.507964,0.367239,0.359039,0,1,0
4.63,1.26639,1.8,1.633628,0.367239,0.359039,0,1,0
4.64,1.392053,1.8,1.759292,0.367239,0.359039,0,1,0
4.65,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
4.66,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
4.67,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
4.68,1.894708,1.8,2.261947,0.367238,0.359039,0,1,0
4.69,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
4.7,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
4.71,2.271699,1.8,2.638938,0.367238,0.359039,0,1,0
4.72,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
4.73,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
4.74,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
4.75,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
4.76,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
4.77,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
4.78,3.151345,1.8,3.518584,0.367238,0.359039,0,1,0
4.79,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
4.8,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
4.81,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
4.82,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
4.83,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
4.84,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
4.85,4.030991,1.8,4.39823,0.367238,0.359039,0,1,0
4.86,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
4.87,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
4.88,4.407982,1.8,4.775221,0.367238,0.359039,0,1,0
4.89,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
4.9,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
4.91,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
4.92,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
4.93,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
4.94,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
4.95,5.287628,1.8,5.654867,0.367238,0.359039,0,1,0
4.96,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
4.97,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
4.98,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
4.99,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
5.0,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
5.01,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
5.02,6.167274,1.8,0.251327,0.367238,0.359039,1,1,0
5.03,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
5.04,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
5.05,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
5.06,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
5.07,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
5.08,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
5.09,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
5.1,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
5.11,1.015062,1.8,1.382301,0.367238,0.359039,0,1,0
5.12,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
5.13,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
5.14,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
5.15,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
5.16,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
5.17,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
5.18,1.894708,1.8,2.261947,0.367238,0.359039,0,1,0
5.19,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
5.2,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
5.21,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
5.22,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
5.23,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
5.24,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
5.25,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
5.26,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
5.27,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
5.28,3.151346,1.8,3.518584,0.367238,0.359039,0,1,0
5.29,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
5.3,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
5.31,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
5.32,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
5.33,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
5.34,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
5.35,4.030991,1.8,4.39823,0.367238,0.359039,0,1,0
5.36,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
5.37,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
5.38,4.407983,1.8,4.775221,0.367238,0.359039,0,1,0
5.39,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
5.4,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
5.41,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
5.42,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
5.43,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
5.44,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
5.45,5.287629,1.8,5.654867,0.367238,0.359039,0,1,0
5.46,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
5.47,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
5.48,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
5.49,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
5.5,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
5.51,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
5.52,6.167274,1.8,0.251327,0.367238,0.359039,1,1,0
5.53,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
5.54,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
5.55,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
5.56,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
5.57,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
5.58,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
5.59,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
5.6,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
5.61,1.015063,1.8,1.382301,0.367238,0.359039,0,1,0
5.62,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
5.63,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
5.64,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
5.65,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
5.66,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
5.67,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
5.68,1.894708,1.8,2.261947,0.367238,0.359039,0,1,0
5.69,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
5.7,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
5.71,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
5.72,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
5.73,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
5.74,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
5.75,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
5.76,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
5.77,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
5.78,3.151346,1.8,3.518584,0.367238,0.359039,0,1,0
5.79,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
5.8,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
5.81,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
5.82,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
5.83,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
5.84,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
5.85,4.030992,1.8,4.39823,0.367238,0.359039,0,1,0
5.86,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
5.87,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
5.88,4.407983,1.8,4.775221,0.367238,0.359039,0,1,0
5.89,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
5.9,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
5.91,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
5.92,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
5.93,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
5.94,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
5.95,5.287629,1.8,5.654867,0.367238,0.359039,0,1,0
5.96,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
5.97,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
5.98,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
5.99,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
6.0,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
6.01,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
6.02,6.167275,1.8,0.251327,0.367238,0.359039,1,1,0
6.03,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
6.04,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
6.05,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
6.06,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
6.07,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
6.08,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
6.09,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
6.1,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
6.11,1.015063,1.8,1.382301,0.367238,0.359039,0,1,0
6.12,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
6.13,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
6.14,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
6.15,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
6.16,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
6.17,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
6.18,1.894709,1.8,2.261947,0.367238,0.359039,0,1,0
6.19,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
6.2,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
6.21,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
6.22,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
6.23,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
6.24,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
6.25,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
6.26,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
6.27,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
6.28,3.151346,1.8,3.518584,0.367238,0.359039,0,1,0
6.29,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
6.3,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
6.31,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
6.32,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
6.33,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
6.34,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
6.35,4.030992,1.8,4.39823,0.367238,0.359039,0,1,0
6.36,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
6.37,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
6.38,4.407983,1.8,4.775221,0.367238,0.359039,0,1,0
6.39,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
6.4,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
6.41,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
6.42,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
6.43,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
6.44,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
6.45,5.287629,1.8,5.654867,0.367238,0.359039,0,1,0
6.46,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
6.47,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
6.48,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
6.49,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
6.5,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
6.51,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
6.52,6.167275,1.8,0.251327,0.367238,0.359039,1,1,0
6.53,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
6.54,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
6.55,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
6.56,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
6.57,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
6.58,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
6.59,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
6.6,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
6.61,1.015063,1.8,1.382301,0.367238,0.359039,0,1,0
6.62,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
6.63,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
6.64,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
6.65,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
6.66,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
6.67,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
6.68,1.894709,1.8,2.261947,0.367238,0.359039,0,1,0
6.69,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
6.7,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
6.71,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
6.72,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
6.73,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
6.74,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
6.75,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
6.76,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
6.77,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
6.78,3.151346,1.8,3.518584,0.367238,0.359039,0,1,0
6.79,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
6.8,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
6.81,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
6.82,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
6.83,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
6.84,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
6.85,4.030992,1.8,4.39823,0.367238,0.359039,0,1,0
6.86,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
6.87,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
6.88,4.407983,1.8,4.775221,0.367238,0.359039,0,1,0
6.89,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
6.9,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
6.91,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
6.92,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
6.93,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
6.94,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
6.95,5.287629,1.8,5.654867,0.367238,0.359039,0,1,0
6.96,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
6.97,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
6.98,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
6.99,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
7.0,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
7.01,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
7.02,6.167275,1.8,0.251327,0.367238,0.359039,1,1,0
7.03,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
7.04,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
7.05,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
7.06,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
7.07,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
7.08,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
7.09,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
7.1,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
7.11,1.015063,1.8,1.382301,0.367238,0.359039,0,1,0
7.12,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
7.13,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
7.14,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
7.15,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
7.16,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
7.17,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
7.18,1.894709,1.8,2.261947,0.367238,0.359039,0,1,0
7.19,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
7.2,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
7.21,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
7.22,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
7.23,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
7.24,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
7.25,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
7.26,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
7.27,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
7.28,3.151346,1.8,3.518584,0.367238,0.359039,0,1,0
7.29,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
7.3,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
7.31,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
7.32,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
7.33,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
7.34,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
7.35,4.030992,1.8,4.39823,0.367238,0.359039,0,1,0
7.36,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
7.37,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
7.38,4.407983,1.8,4.775221,0.367238,0.359039,0,1,0
7.39,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
7.4,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
7.41,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
7.42,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
7.43,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
7.44,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
7.45,5.287629,1.8,5.654867,0.367238,0.359039,0,1,0
7.46,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
7.47,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
7.48,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
7.49,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
7.5,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
7.51,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
7.52,6.167275,1.8,0.251327,0.367238,0.359039,1,1,0
7.53,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
7.54,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
7.55,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
7.56,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
7.57,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
7.58,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
7.59,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
7.6,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
7.61,1.015063,1.8,1.382301,0.367238,0.359039,0,1,0
7.62,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
7.63,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
7.64,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
7.65,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
7.66,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
7.67,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
7.68,1.894709,1.8,2.261947,0.367238,0.359039,0,1,0
7.69,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
7.7,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
7.71,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
7.72,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
7.73,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
7.74,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
7.75,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
7.76,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
7.77,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
7.78,3.151346,1.8,3.518584,0.367238,0.359039,0,1,0
7.79,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
7.8,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
7.81,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
7.82,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
7.83,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
7.84,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
7.85,4.030992,1.8,4.39823,0.367238,0.359039,0,1,0
7.86,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
7.87,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
7.88,4.407983,1.8,4.775221,0.367238,0.359039,0,1,0
7.89,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
7.9,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
7.91,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
7.92,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
7.93,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
7.94,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
7.95,5.287629,1.8,5.654867,0.367238,0.359039,0,1,0
7.96,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
7.97,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
7.98,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
7.99,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
8.0,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
8.01,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
8.02,6.167275,1.8,0.251327,0.367238,0.359039,1,1,0
8.03,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
8.04,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
8.05,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
8.06,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
8.07,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
8.08,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
8.09,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
8.1,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
8.11,1.015063,1.8,1.382301,0.367238,0.359039,0,1,0
8.12,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
8.13,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
8.14,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
8.15,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
8.16,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
8.17,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
