t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,bootstrap_estimate
7.77,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
7.78,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
7.79,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
7.8,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
7.81,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
7.82,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
7.83,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
7.84,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
7.85,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
7.86,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
7.87,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
7.88,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
7.89,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
7.9,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
7.91,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
7.92,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
7.93,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
7.94,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
7.95,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
7.96,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
7.97,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
7.98,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
7.99,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
8.0,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
8.01,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
8.02,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
8.03,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
8.04,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
8.05,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
8.06,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
8.07,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
8.08,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
8.09,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
8.1,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
8.11,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
8.12,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
8.13,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
8.14,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
8.15,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
8.16,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
8.17,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
8.18,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
8.19,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
8.2,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
8.21,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
8.22,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
8.23,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
8.24,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
8.25,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
8.26,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
8.27,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
8.28,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
8.29,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
8.3,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
8.31,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
8.32,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
8.33,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
8.34,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
8.35,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
8.36,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
8.37,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
8.38,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
8.39,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
8.4,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
8.41,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
8.42,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
8.43,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
8.44,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
8.45,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
8.46,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
8.47,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
8.48,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
8.49,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
8.5,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
8.51,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
8.52,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
8.53,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
8.54,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
8.55,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
8.56,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
8.57,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
8.58,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
8.59,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
8.6,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
8.61,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
8.62,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
8.63,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
8.64,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
8.65,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
8.66,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
8.67,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
8.68,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
8.69,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
8.7,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
8.71,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
8.72,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
8.73,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
8.74,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
8.75,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
8.76,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
8.77,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
8.78,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
8.79,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
8.8,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
8.81,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
8.82,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
8.83,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
8.84,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
8.85,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
8.86,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
8.87,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
8.88,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
8.89,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
8.9,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
8.91,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
8.92,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
8.93,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
8.94,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
8.95,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
8.96,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
8.97,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
8.98,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
8.99,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
9.0,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
9.01,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
9.02,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
9.03,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
9.04,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
9.05,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
9.06,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
9.07,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
9.08,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
9.09,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
9.1,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
9.11,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
9.12,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
9.13,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
9.14,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
9.15,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
9.16,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
9.17,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
9.18,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
9.19,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
9.2,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
9.21,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
9.22,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
9.23,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
9.24,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
9.25,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
9.26,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
9.27,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
9.28,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
9.29,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
9.3,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
9.31,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
9.32,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
9.33,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
9.34,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
9.35,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
9.36,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
9.37,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
9.38,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
9.39,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
9.4,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
9.41,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
9.42,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
9.43,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
9.44,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
9.45,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
9.46,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
9.47,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
9.48,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
9.49,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
9.5,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
9.51,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
9.52,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
9.53,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
9.54,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
9.55,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
9.56,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
9.57,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
9.58,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
9.59,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
9.6,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
9.61,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
9.62,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
9.63,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
9.64,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
9.65,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
9.66,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
9.67,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
9.68,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
9.69,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
9.7,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
9.71,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
9.72,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
9.73,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
9.74,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
9.75,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
9.76,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
9.77,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
9.78,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
9.79,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
9.8,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
9.81,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
9.82,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
9.83,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
9.84,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
9.85,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
9.86,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
9.87,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
9.88,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
9.89,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
9.9,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
9.91,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
9.92,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
9.93,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
9.94,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
9.95,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
9.96,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
9.97,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
9.98,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
9.99,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
10.0,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
10.01,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
10.02,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
10.03,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
10.04,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
10.05,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
10.06,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
10.07,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
10.08,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
10.09,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
10.1,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
10.11,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
10.12,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
10.13,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
10.14,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
10.15,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
10.16,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
10.17,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
10.18,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
10.19,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
10.2,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
10.21,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
10.22,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
10.23,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
10.24,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
10.25,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
10.26,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
10.27,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
10.28,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
10.29,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
10.3,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
10.31,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
10.32,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
10.33,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
10.34,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
10.35,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
10.36,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
10.37,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
10.38,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
10.39,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
10.4,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
10.41,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
10.42,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
10.43,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
10.44,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
10.45,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
10.46,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
10.47,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
10.48,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
10.49,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
10.5,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
10.51,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
10.52,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
10.53,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
10.54,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
10.55,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
10.56,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
10.57,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
10.58,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
10.59,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
10.6,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
10.61,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
10.62,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
10.63,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
10.64,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
10.65,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
10.66,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
10.67,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
10.68,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
10.69,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
10.7,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
10.71,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
10.72,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
10.73,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
10.74,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
10.75,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
10.76,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
10.77,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
10.78,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
10.79,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
10.8,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
10.81,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
10.82,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
10.83,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
10.84,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
10.85,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
10.86,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
10.87,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
10.88,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
10.89,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
10.9,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
10.91,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
10.92,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
10.93,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
10.94,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
10.95,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
10.96,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
10.97,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
10.98,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
10.99,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
11.0,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
11.01,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
11.02,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
11.03,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
11.04,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
11.05,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
11.06,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
11.07,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
11.08,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
11.09,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
11.1,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
11.11,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
11.12,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
11.13,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
11.14,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
11.15,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
11.16,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
11.17,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
11.18,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
11.19,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
11.2,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
11.21,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
11.22,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
11.23,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
11.24,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
11.25,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
11.26,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
11.27,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
11.28,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
11.29,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
11.3,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
11.31,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
11.32,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
11.33,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
11.34,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
11.35,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
11.36,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
11.37,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
11.38,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
11.39,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
11.4,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
11.41,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
11.42,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
11.43,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
11.44,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
11.45,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
11.46,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
11.47,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
11.48,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
11.49,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
11.5,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
11.51,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
11.52,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
11.53,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
11.54,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
11.55,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
11.56,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
11.57,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
11.58,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
11.59,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
11.6,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
11.61,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
11.62,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
11.63,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
