agent_id,f_lock_hz,fire_count,flash_on,frequency_hz,lock_hold_state,phase_rad,pi_flash_events_consumed,received_neighbour_events,role,t_s,topology
P0,,131,0,2.30304,acquisition,5.310716,,0,pi,50.990467,all_to_all
V0,,130,1,2.250829,acquisition,1.137504,132,264,virtual,51.194707,all_to_all
V1,,132,1,2.250829,acquisition,1.137504,132,262,virtual,51.194707,all_to_all
P0,,132,0,2.303387,acquisition,1.9673,,0,pi,51.194707,all_to_all
V0,,130,0,2.24493,acquisition,4.342461,132,264,virtual,51.423672,all_to_all
V1,,132,0,2.24493,acquisition,4.342461,132,262,virtual,51.423672,all_to_all
P0,,132,0,2.303575,acquisition,5.115905,,0,pi,51.423672,all_to_all
V0,,131,1,2.240543,acquisition,0.796045,133,266,virtual,51.628138,all_to_all
V1,,133,1,2.240543,acquisition,0.796045,133,264,virtual,51.628138,all_to_all
P0,,133,0,2.303464,acquisition,1.62911,,0,pi,51.628138,all_to_all
V0,,131,0,2.2361,acquisition,3.991737,133,266,virtual,51.8574,all_to_all
V1,,133,0,2.2361,acquisition,3.991737,133,264,virtual,51.8574,all_to_all
P0,,133,0,2.303744,acquisition,4.728532,,0,pi,51.8574,all_to_all
V0,,132,1,2.232289,acquisition,0.903339,134,268,virtual,52.095845,all_to_all
V1,,134,1,2.232289,acquisition,0.903339,134,266,virtual,52.095845,all_to_all
P0,,134,0,2.304236,acquisition,1.74538,,0,pi,52.095845,all_to_all
V0,,132,0,2.228529,acquisition,4.538303,134,268,virtual,52.324266,all_to_all
V1,,134,0,2.228529,acquisition,4.538303,134,266,virtual,52.324266,all_to_all
P0,,134,0,2.304969,acquisition,4.811118,,0,pi,52.324266,all_to_all
V0,,133,1,2.226093,acquisition,0.979976,135,270,virtual,52.556859,all_to_all
V1,,135,1,2.226093,acquisition,0.979976,135,268,virtual,52.556859,all_to_all
P0,,135,0,2.305363,acquisition,1.69661,,0,pi,52.556859,all_to_all
V0,,133,0,2.223962,acquisition,3.727018,135,270,virtual,52.758196,all_to_all
V1,,135,0,2.223962,acquisition,3.727018,135,268,virtual,52.758196,all_to_all
P0,,135,0,2.305837,acquisition,4.304993,,0,pi,52.758196,all_to_all
V0,,134,1,2.221076,acquisition,1.114736,136,272,virtual,53.032267,all_to_all
V1,,136,1,2.221076,acquisition,1.114736,136,270,virtual,53.032267,all_to_all
P0,,136,0,2.306086,acquisition,1.75176,,0,pi,53.032267,all_to_all
V0,,134,0,2.215358,acquisition,4.308218,136,272,virtual,53.25851,all_to_all
V1,,136,0,2.215358,acquisition,4.308218,136,270,virtual,53.25851,all_to_all
P0,,136,0,2.306248,acquisition,4.719655,,0,pi,53.25851,all_to_all
V0,,135,1,2.209931,acquisition,0.747992,136,273,virtual,53.499693,all_to_all
V1,,137,1,2.209931,acquisition,0.747992,136,271,virtual,53.499693,all_to_all
P0,,137,0,2.306269,acquisition,1.768415,,0,pi,53.499693,all_to_all
V0,,135,0,2.199637,acquisition,4.3364,137,274,virtual,53.725489,all_to_all
V1,,137,0,2.199637,acquisition,4.3364,137,272,virtual,53.725489,all_to_all
P0,,137,0,2.298661,acquisition,4.738765,,0,pi,53.725489,all_to_all
V0,,136,1,2.191429,acquisition,0.718586,138,276,virtual,53.959356,all_to_all
V1,,138,1,2.191429,acquisition,0.718586,138,274,virtual,53.959356,all_to_all
P0,,138,0,2.286633,acquisition,1.630688,,0,pi,53.959356,all_to_all
V0,,136,0,2.185951,acquisition,3.842102,138,276,virtual,54.192495,all_to_all
V1,,138,0,2.185951,acquisition,3.842102,138,274,virtual,54.192495,all_to_all
P0,,138,0,2.275209,acquisition,4.718105,,0,pi,54.192495,all_to_all
V0,,137,1,2.18264,acquisition,0.690726,139,278,virtual,54.42602,all_to_all
V1,,139,1,2.18264,acquisition,0.690726,139,276,virtual,54.42602,all_to_all
P0,,139,0,2.275445,acquisition,1.584333,,0,pi,54.42602,all_to_all
V0,,137,0,2.176989,acquisition,3.817961,139,278,virtual,54.659347,all_to_all
V1,,139,0,2.176989,acquisition,3.817961,139,276,virtual,54.659347,all_to_all
P0,,139,0,2.276555,acquisition,4.689147,,0,pi,54.659347,all_to_all
V0,,138,1,2.170631,acquisition,0.650082,140,280,virtual,54.89407,all_to_all
V1,,140,1,2.170631,acquisition,0.650082,140,278,virtual,54.89407,all_to_all
P0,,140,0,2.27695,acquisition,1.62116,,0,pi,54.89407,all_to_all
V0,,138,0,2.164834,acquisition,3.761866,140,280,virtual,55.126633,all_to_all
V1,,140,0,2.164834,acquisition,3.761866,140,278,virtual,55.126633,all_to_all
P0,,140,0,2.27732,acquisition,4.714598,,0,pi,55.126633,all_to_all
V0,,139,1,2.15979,acquisition,0.58425,141,282,virtual,55.3622,all_to_all
V1,,141,1,2.15979,acquisition,0.58425,141,280,virtual,55.3622,all_to_all
P0,,141,0,2.277524,acquisition,1.573049,,0,pi,55.3622,all_to_all
V0,,139,0,2.155452,acquisition,3.690319,141,282,virtual,55.59309,all_to_all
V1,,141,0,2.155452,acquisition,3.690319,141,280,virtual,55.59309,all_to_all
P0,,141,0,2.277764,acquisition,4.557877,,0,pi,55.59309,all_to_all
V0,,140,1,2.151729,acquisition,0.509994,142,284,virtual,55.82995,all_to_all
V1,,142,1,2.151729,acquisition,0.509994,142,282,virtual,55.82995,all_to_all
P0,,142,0,2.277911,acquisition,1.455923,,0,pi,55.82995,all_to_all
V0,,140,0,2.148445,acquisition,3.615477,142,284,virtual,56.060415,all_to_all
V1,,142,0,2.148445,acquisition,3.615477,142,282,virtual,56.060415,all_to_all
P0,,142,0,2.276556,acquisition,4.497092,,0,pi,56.060415,all_to_all
V0,,141,1,2.144841,acquisition,1.320423,143,286,virtual,56.295278,all_to_all
V1,,143,1,2.144841,acquisition,1.320423,143,284,virtual,56.295278,all_to_all
P0,,144,1,2.274988,acquisition,1.409695,,0,pi,56.295278,all_to_all
V0,,141,1,2.143111,acquisition,3.495575,144,287,virtual,56.52758,all_to_all
V1,,143,1,2.143111,acquisition,3.495575,144,285,virtual,56.52758,all_to_all
P0,,144,0,2.273396,acquisition,4.581782,,0,pi,56.52758,all_to_all
V0,,142,1,2.140982,acquisition,0.221262,145,288,virtual,56.765587,all_to_all
V1,,144,1,2.140982,acquisition,0.221262,145,286,virtual,56.765587,all_to_all
P0,,145,0,2.271904,acquisition,1.562792,,0,pi,56.765587,all_to_all
V0,,142,1,2.139236,acquisition,3.288689,145,289,virtual,56.994276,all_to_all
V1,,144,1,2.139236,acquisition,3.288689,145,287,virtual,56.994276,all_to_all
P0,,145,0,2.270036,acquisition,4.604324,,0,pi,56.994276,all_to_all
V0,,143,1,2.137791,acquisition,0.103609,146,290,virtual,57.235449,all_to_all
V1,,145,1,2.137791,acquisition,0.103609,146,288,virtual,57.235449,all_to_all
P0,,146,0,2.268861,acquisition,1.580797,,0,pi,57.235449,all_to_all
V0,,143,1,2.136469,acquisition,3.213881,146,291,virtual,57.461322,all_to_all
V1,,145,1,2.136469,acquisition,3.213881,146,289,virtual,57.461322,all_to_all
P0,,146,0,2.261892,acquisition,4.520286,,0,pi,57.461322,all_to_all
V0,,144,1,2.135117,acquisition,0.486497,147,293,virtual,57.736258,all_to_all
V1,,146,1,2.135117,acquisition,0.486497,147,291,virtual,57.736258,all_to_all
P0,,147,0,2.245246,acquisition,1.821068,,0,pi,57.736258,all_to_all
V0,,144,0,2.133977,acquisition,3.584283,147,293,virtual,57.961387,all_to_all
V1,,146,0,2.133977,acquisition,3.584283,147,291,virtual,57.961387,all_to_all
P0,,147,0,2.236134,acquisition,4.649243,,0,pi,57.961387,all_to_all
V0,,145,1,2.133367,acquisition,0.394406,148,294,virtual,58.198601,all_to_all
V1,,147,1,2.133367,acquisition,0.394406,148,292,virtual,58.198601,all_to_all
P0,,148,0,2.238159,acquisition,1.5002,,0,pi,58.198601,all_to_all
V0,,145,1,2.136132,acquisition,3.50159,148,295,virtual,58.42857,all_to_all
V1,,147,1,2.136132,acquisition,3.50159,148,293,virtual,58.42857,all_to_all
P0,,148,0,2.237137,acquisition,4.458997,,0,pi,58.42857,all_to_all
V0,,146,1,2.140313,acquisition,0.77769,149,297,virtual,58.697897,all_to_all
V1,,148,1,2.140313,acquisition,0.77769,149,295,virtual,58.697897,all_to_all
P0,,149,0,2.223733,acquisition,1.648566,,0,pi,58.697897,all_to_all
V0,,146,0,2.143741,acquisition,3.881341,149,297,virtual,58.928702,all_to_all
V1,,148,0,2.143741,acquisition,3.881341,149,295,virtual,58.928702,all_to_all
P0,,149,0,2.206631,acquisition,4.523582,,0,pi,58.928702,all_to_all
V0,,147,1,2.146456,acquisition,0.703605,150,299,virtual,59.197641,all_to_all
V1,,149,1,2.146456,acquisition,0.703605,150,297,virtual,59.197641,all_to_all
P0,,150,0,2.193734,acquisition,1.69938,,0,pi,59.197641,all_to_all
V0,,147,0,2.142583,acquisition,3.788512,150,299,virtual,59.429522,all_to_all
V1,,149,0,2.142583,acquisition,3.788512,150,297,virtual,59.429522,all_to_all
P0,,150,0,2.179047,acquisition,4.579291,,0,pi,59.429522,all_to_all
V0,,148,1,2.13507,acquisition,1.004747,151,301,virtual,59.697973,all_to_all
V1,,150,1,2.13507,acquisition,1.004747,151,299,virtual,59.697973,all_to_all
P0,,151,0,2.165994,acquisition,1.677401,,0,pi,59.697973,all_to_all
V0,,148,0,2.125982,acquisition,4.047226,151,301,virtual,59.929526,all_to_all
V1,,150,0,2.125982,acquisition,4.047226,151,299,virtual,59.929526,all_to_all
P0,,151,0,2.151201,acquisition,4.543904,,0,pi,59.929526,all_to_all
