agent_id,drop_reason,dropped,event_type,frequency_hz,injected_delay_s,kept_for_p0,normalized_signal,phase_rad,raw_brightness,roi_id,source_t_s,t_s
P0,,,pi_flash,2.391211,,,,0.345706,,,,34.945233
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,34.945233,34.945233
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9167,,74.0,0,,35.048586
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9825,,122.0,1,,35.048586
P0,,,pi_flash,2.372299,,,,0.474672,,,,35.379281
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,35.379281,35.379281
V0,,0,pi_detected_virtual_flash,,0.0,1,1.0,,79.0,0,,35.482897
V1,,0,pi_detected_virtual_flash,,0.0,1,0.979,,122.0,1,,35.482897
P0,,,pi_flash,2.358669,,,,0.043681,,,,35.779534
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,35.779534,35.779534
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9501,,76.0,0,,35.88331
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9913,,124.0,1,,35.88331
P0,,,pi_flash,2.34737,,,,0.114947,,,,36.212654
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,36.212654,36.212654
V0,,0,pi_detected_virtual_flash,,0.0,1,0.95,,76.0,0,,36.314625
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9826,,123.0,1,,36.314625
P0,,,pi_flash,2.339744,,,,0.190013,,,,36.646519
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,36.646519,36.646519
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9333,,75.0,0,,36.755338
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9826,,123.0,1,,36.755338
P0,,,pi_flash,2.333137,,,,0.23189,,,,37.080234
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,37.080234,37.080234
V0,,0,pi_detected_virtual_flash,,0.0,1,0.95,,76.0,0,,37.186411
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8261,,105.0,1,,37.186411
P0,,,pi_flash,2.328599,,,,0.245961,,,,37.513659
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,37.513659,37.513659
V0,,0,pi_detected_virtual_flash,,0.0,1,0.95,,76.0,0,,37.616548
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9652,,121.0,1,,37.616548
P0,,,pi_flash,2.326153,,,,0.251775,,,,37.947271
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,37.947271,37.947271
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9667,,77.0,0,,38.052516
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9825,,122.0,1,,38.052516
P0,,,pi_flash,2.32459,,,,0.252861,,,,38.380949
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,38.380949,38.380949
V0,,0,pi_detected_virtual_flash,,0.0,1,0.8833,,72.0,0,,38.521718
V1,,0,pi_detected_virtual_flash,,0.0,1,0.7895,,100.0,1,,38.521718
P0,,,pi_flash,2.321776,,,,0.043975,,,,38.814496
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,38.814496,38.814496
V0,,0,pi_detected_virtual_flash,,0.0,1,0.8167,,68.0,0,,38.956819
V1,,0,pi_detected_virtual_flash,,0.0,1,0.886,,111.0,1,,38.956819
P0,,,pi_flash,2.316813,,,,0.212953,,,,39.281563
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,39.281563,39.281563
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9333,,75.0,0,,39.383603
V1,,0,pi_detected_virtual_flash,,0.0,1,0.886,,111.0,1,,39.383603
P0,,,pi_flash,2.314234,,,,0.115192,,,,39.715109
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,39.715109,39.715109
V0,,0,pi_detected_virtual_flash,,0.0,1,0.95,,76.0,0,,39.823891
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8509,,107.0,1,,39.823891
P0,,,pi_flash,2.311171,,,,0.103408,,,,40.149085
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,40.149085,40.149085
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9667,,77.0,0,,40.258169
V1,,0,pi_detected_virtual_flash,,0.0,1,1.0,,124.0,1,,40.258169
P0,,,pi_flash,2.307985,,,,0.085464,,,,40.582617
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,40.582617,40.582617
V1,,0,pi_detected_virtual_flash,,0.0,1,0.693,,89.0,1,,40.749136
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9496,,76.0,0,,40.783039
P0,,,pi_flash,2.303883,,,,0.28558,,,,41.049404
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,41.049404,41.049404
V1,,0,pi_detected_virtual_flash,,0.0,1,0.7018,,90.0,1,,41.190584
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9492,,76.0,0,,41.21708
P0,,,pi_flash,2.300702,,,,0.329623,,,,41.516299
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,41.516299,41.516299
V0,,0,pi_detected_virtual_flash,,0.0,1,0.8532,,70.0,0,,41.626173
V1,,0,pi_detected_virtual_flash,,0.0,1,0.7923,,100.0,1,,41.626173
P0,,,pi_flash,2.299819,,,,0.387918,,,,41.962874
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,41.962874,41.962874
P0,,,pi_flash,2.2991,,,,0.992105,,,,42.443247
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,42.443247,42.443247
V0,,0,pi_detected_virtual_flash,,0.0,1,0.8317,,69.0,0,,42.589413
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9123,,114.0,1,,42.589413
P0,,,pi_flash,2.296598,,,,0.465421,,,,42.861446
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,42.861446,42.861446
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9322,,75.0,0,,43.01477
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8772,,110.0,1,,43.01477
P0,,,pi_flash,2.294916,,,,0.097035,,,,43.28518
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,43.28518,43.28518
V0,,0,pi_detected_virtual_flash,,0.0,1,1.0,,81.0,0,,43.45148
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9649,,120.0,1,,43.45148
P0,,,pi_flash,2.294135,,,,1.757165,,,,43.845617
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,43.845617,43.845617
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9483,,75.0,0,,44.020553
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8246,,104.0,1,,44.020553
P0,,,pi_flash,2.293349,,,,0.185628,,,,44.18574
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,44.18574,44.18574
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9492,,76.0,0,,44.422385
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8421,,106.0,1,,44.422385
P0,,,pi_flash,2.293822,,,,0.370955,,,,44.652715
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,44.652715,44.652715
V0,,0,pi_detected_virtual_flash,,0.0,1,0.8159,,68.0,0,,44.918626
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8421,,106.0,1,,44.918626
P0,,,pi_flash,2.288534,,,,0.225274,,,,45.086118
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,45.086118,45.086118
V0,,0,pi_detected_virtual_flash,,0.0,1,0.888,,72.0,0,,45.352152
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9123,,114.0,1,,45.352152
P0,,,pi_flash,2.27117,,,,0.076523,,,,45.486849
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,45.486849,45.486849
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9828,,77.0,0,,45.78607
V1,,0,pi_detected_virtual_flash,,0.0,1,0.823,,103.0,1,,45.78607
P0,,,pi_flash,2.272883,,,,0.219816,,,,45.905653
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,45.905653,45.905653
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9655,,76.0,0,,46.219809
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9823,,121.0,1,,46.219809
P0,,,pi_flash,2.277529,,,,0.260992,,,,46.320489
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,46.320489,46.320489
P0,,,pi_flash,2.282689,,,,0.035105,,,,46.719899
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,46.719899,46.719899
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9486,,75.0,0,,46.83547
V1,,0,pi_detected_virtual_flash,,0.0,1,0.776,,98.0,1,,46.83547
V0,,0,pi_detected_virtual_flash,,0.0,1,0.7586,,64.0,0,,47.153383
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8584,,107.0,1,,47.153383
P0,,,pi_flash,2.287103,,,,0.079069,,,,47.153383
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,47.153383,47.153383
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9043,,72.0,0,,47.586995
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8496,,106.0,1,,47.586995
P0,,,pi_flash,2.290354,,,,0.089293,,,,47.586995
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,47.586995,47.586995
V0,,0,pi_detected_virtual_flash,,0.0,1,1.0,,77.0,0,,48.020981
V1,,0,pi_detected_virtual_flash,,0.0,1,0.7965,,100.0,1,,48.020981
P0,,,pi_flash,2.293664,,,,0.139482,,,,48.020981
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,48.020981,48.020981
V0,,0,pi_detected_virtual_flash,,0.0,1,1.0,,77.0,0,,48.454704
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9911,,121.0,1,,48.454704
P0,,,pi_flash,2.29598,,,,0.179426,,,,48.454704
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,48.454704,48.454704
P0,,,pi_flash,2.298035,,,,0.222946,,,,48.888401
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,48.888401,48.888401
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9474,,74.0,0,,48.997769
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9422,,116.0,1,,48.997769
P0,,,pi_flash,2.299454,,,,0.18885,,,,49.321594
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,49.321594,49.321594
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9476,,74.0,0,,49.433839
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9199,,113.0,1,,49.433839
P0,,,pi_flash,2.300646,,,,0.136011,,,,49.755234
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,49.755234,49.755234
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9474,,74.0,0,,49.866677
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9189,,112.0,1,,49.866677
P0,,,pi_flash,2.301574,,,,0.319754,,,,50.204521
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,50.204521,50.204521
V0,,0,pi_detected_virtual_flash,,0.0,1,1.0,,80.0,0,,50.299739
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8929,,110.0,1,,50.299739
P0,,,pi_flash,2.3023,,,,0.238565,,,,50.636935
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,50.636935,50.636935
V0,,0,pi_detected_virtual_flash,,0.0,1,1.0,,83.0,0,,50.72457
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9027,,112.0,1,,50.72457
P0,,,pi_flash,2.303302,,,,0.448138,,,,51.089472
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,51.089472,51.089472
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9655,,75.0,0,,51.256437
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9292,,115.0,1,,51.256437
P0,,,pi_flash,2.303498,,,,0.150836,,,,51.523093
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,51.523093,51.523093
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9825,,76.0,0,,51.676616
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8407,,105.0,1,,51.676616
P0,,,pi_flash,2.304131,,,,0.257027,,,,51.991061
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,51.991061,51.991061
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9481,,74.0,0,,52.223478
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9115,,113.0,1,,52.223478
P0,,,pi_flash,2.305267,,,,0.313739,,,,52.457831
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,52.457831,52.457831
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9655,,75.0,0,,52.657076
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8938,,111.0,1,,52.657076
P0,,,pi_flash,2.306042,,,,0.228194,,,,52.923901
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,52.923901,52.923901
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9655,,75.0,0,,53.090721
V1,,0,pi_detected_virtual_flash,,0.0,1,0.885,,110.0,1,,53.090721
P0,,,pi_flash,2.306266,,,,0.333981,,,,53.39797
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,53.39797,53.39797
V1,,0,pi_detected_virtual_flash,,0.0,1,0.6903,,88.0,1,,53.591337
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9828,,76.0,0,,53.625011
P0,,,pi_flash,2.289856,,,,0.218218,,,,53.858349
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,53.858349,53.858349
V0,,0,pi_detected_virtual_flash,,0.0,1,0.8596,,69.0,0,,54.024588
V1,,0,pi_detected_virtual_flash,,0.0,1,0.7788,,98.0,1,,54.024588
P0,,,pi_flash,2.275173,,,,0.175559,,,,54.324893
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,54.324893,54.324893
V0,,0,pi_detected_virtual_flash,,0.0,1,0.8421,,68.0,0,,54.468461
V1,,0,pi_detected_virtual_flash,,0.0,1,0.7965,,100.0,1,,54.468461
P0,,,pi_flash,2.276884,,,,0.19922,,,,54.792776
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,54.792776,54.792776
V1,,0,pi_detected_virtual_flash,,0.0,1,0.7257,,92.0,1,,54.991978
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9862,,77.0,0,,55.026205
P0,,,pi_flash,2.277486,,,,0.144564,,,,55.25911
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,55.25911,55.25911
V1,,0,pi_detected_virtual_flash,,0.0,1,0.7434,,94.0,1,,55.425526
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9862,,77.0,0,,55.459803
P0,,,pi_flash,2.277883,,,,0.006433,,,,55.725867
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,55.725867,55.725867
V1,,0,pi_detected_virtual_flash,,0.0,1,0.7679,,96.0,1,,55.87516
V0,,0,pi_detected_virtual_flash,,0.0,1,1.0,,77.0,0,,55.893378
P0,,,pi_flash,2.27531,,,,6.270746,,,,56.193615
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,56.193615,56.193615
P0,,,pi_flash,2.274988,,,,1.409695,,,,56.295278
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,56.295278,56.295278
V0,,0,pi_detected_virtual_flash,,0.0,1,0.6667,,58.0,0,,56.40176
V1,,0,pi_detected_virtual_flash,,0.0,1,0.75,,94.0,1,,56.40176
P0,,,pi_flash,2.272192,,,,0.093064,,,,56.660829
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,56.660829,56.660829
V0,,0,pi_detected_virtual_flash,,0.0,1,0.931,,74.0,0,,56.826697
V1,,0,pi_detected_virtual_flash,,0.0,1,0.921,,114.0,1,,56.826697
P0,,,pi_flash,2.269086,,,,0.077016,,,,57.127476
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,57.127476,57.127476
V0,,0,pi_detected_virtual_flash,,0.0,1,0.8966,,72.0,0,,57.360289
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8609,,108.0,1,,57.360289
P0,,,pi_flash,2.248241,,,,0.336044,,,,57.627364
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,57.627364,57.627364
V0,,0,pi_detected_virtual_flash,,0.0,1,0.7836,,66.0,0,,57.793791
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8609,,108.0,1,,57.793791
P0,,,pi_flash,2.237535,,,,0.07903,,,,58.094843
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,58.094843,58.094843
V0,,0,pi_detected_virtual_flash,,0.0,1,0.7383,,64.0,0,,58.32755
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8174,,103.0,1,,58.32755
P0,,,pi_flash,2.22626,,,,0.255504,,,,58.594602
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,58.594602,58.594602
V0,,0,pi_detected_virtual_flash,,0.0,1,0.8,,68.0,0,,58.761311
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8783,,110.0,1,,58.761311
P0,,,pi_flash,2.195772,,,,0.335131,,,,59.095735
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,59.095735,59.095735
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9344,,77.0,0,,59.294756
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9437,,118.0,1,,59.294756
P0,,,pi_flash,2.168114,,,,0.321606,,,,59.595001
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,59.595001,59.595001
V0,,0,pi_detected_virtual_flash,,0.0,1,0.9339,,77.0,0,,59.73422
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9091,,114.0,1,,59.73422
