agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V0,pi_detected_virtual_flash,1.0,57.0,0,13.993831
V1,pi_detected_virtual_flash,0.675,35.0,1,14.460253
V0,pi_detected_virtual_flash,0.9744,56.0,0,14.493585
V1,pi_detected_virtual_flash,0.65,34.0,1,14.959988
V0,pi_detected_virtual_flash,1.0,57.0,0,14.993321
V0,pi_detected_virtual_flash,1.0,57.0,0,15.493085
V1,pi_detected_virtual_flash,0.975,47.0,1,15.493085
V0,pi_detected_virtual_flash,1.0,57.0,0,15.99283
V1,pi_detected_virtual_flash,0.975,47.0,1,15.99283
V0,pi_detected_virtual_flash,0.9737,56.0,0,16.492534
V1,pi_detected_virtual_flash,0.975,47.0,1,16.492534
V0,pi_detected_virtual_flash,0.9868,56.5,0,16.992291
V1,pi_detected_virtual_flash,0.975,47.0,1,16.992291
V0,pi_detected_virtual_flash,1.0,57.0,0,17.492024
V1,pi_detected_virtual_flash,0.975,47.0,1,17.492024
V0,pi_detected_virtual_flash,1.0,57.0,0,17.991786
V1,pi_detected_virtual_flash,0.975,47.0,1,17.991786
V0,pi_detected_virtual_flash,1.0,57.0,0,18.491532
V1,pi_detected_virtual_flash,0.975,47.0,1,18.491532
V0,pi_detected_virtual_flash,1.0,57.0,0,18.991253
V1,pi_detected_virtual_flash,0.975,47.0,1,18.991253
V0,pi_detected_virtual_flash,1.0,57.0,0,19.491003
V1,pi_detected_virtual_flash,0.975,47.0,1,19.491003
V0,pi_detected_virtual_flash,1.0,57.0,0,19.990748
V1,pi_detected_virtual_flash,0.975,47.0,1,19.990748
V0,pi_detected_virtual_flash,1.0,57.0,0,20.49049
V1,pi_detected_virtual_flash,0.975,47.0,1,20.49049
V0,pi_detected_virtual_flash,0.973,56.0,0,20.990249
V1,pi_detected_virtual_flash,0.975,47.0,1,20.990249
V0,pi_detected_virtual_flash,0.973,56.0,0,21.49002
V1,pi_detected_virtual_flash,0.975,47.0,1,21.49002
V0,pi_detected_virtual_flash,1.0,57.0,0,21.989725
V1,pi_detected_virtual_flash,0.975,47.0,1,21.989725
V0,pi_detected_virtual_flash,0.973,56.0,0,22.489495
V1,pi_detected_virtual_flash,0.975,47.0,1,22.489495
V0,pi_detected_virtual_flash,1.0,57.0,0,22.989242
V1,pi_detected_virtual_flash,0.975,47.0,1,22.989242
V0,pi_detected_virtual_flash,1.0,57.0,0,23.48897
V1,pi_detected_virtual_flash,1.0,48.0,1,23.48897
V0,pi_detected_virtual_flash,1.0,57.0,0,23.988728
V1,pi_detected_virtual_flash,0.975,47.0,1,23.988728
V0,pi_detected_virtual_flash,1.0,57.0,0,24.488465
V1,pi_detected_virtual_flash,0.975,47.0,1,24.488465
V0,pi_detected_virtual_flash,1.0,57.0,0,24.988232
V1,pi_detected_virtual_flash,0.975,47.0,1,24.988232
V0,pi_detected_virtual_flash,1.0,57.0,0,25.487955
V1,pi_detected_virtual_flash,0.975,47.0,1,25.487955
V0,pi_detected_virtual_flash,0.9737,56.0,0,25.987707
V1,pi_detected_virtual_flash,0.975,47.0,1,25.987707
V0,pi_detected_virtual_flash,0.9737,56.0,0,26.487468
V1,pi_detected_virtual_flash,0.975,47.0,1,26.487468
V0,pi_detected_virtual_flash,0.9736,56.0,0,26.98719
V1,pi_detected_virtual_flash,0.975,47.0,1,26.98719
V0,pi_detected_virtual_flash,0.9736,56.0,0,27.487171
V1,pi_detected_virtual_flash,0.975,47.0,1,27.487171
V0,pi_detected_virtual_flash,0.973,56.0,0,27.986725
V1,pi_detected_virtual_flash,0.975,47.0,1,27.986725
V0,pi_detected_virtual_flash,0.973,56.0,0,28.486447
V1,pi_detected_virtual_flash,0.975,47.0,1,28.486447
V0,pi_detected_virtual_flash,0.973,56.0,0,28.9862
V1,pi_detected_virtual_flash,0.975,47.0,1,28.9862
V0,pi_detected_virtual_flash,1.0,57.0,0,29.485946
V1,pi_detected_virtual_flash,0.975,47.0,1,29.485946
V0,pi_detected_virtual_flash,0.973,56.0,0,29.985696
V1,pi_detected_virtual_flash,1.0,48.0,1,29.985696
