agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,0.9792,99.0,1,17.458712
V1,pi_detected_virtual_flash,0.9688,98.0,1,17.95846
V0,pi_detected_virtual_flash,1.0,74.0,0,18.091725
V1,pi_detected_virtual_flash,0.9792,99.0,1,18.458221
V1,pi_detected_virtual_flash,0.9583,97.0,1,18.957935
V0,pi_detected_virtual_flash,1.0,74.0,0,19.091208
V1,pi_detected_virtual_flash,0.9544,97.0,1,19.457685
V1,pi_detected_virtual_flash,0.9485,97.0,1,19.957447
V0,pi_detected_virtual_flash,1.0,74.0,0,20.090694
V1,pi_detected_virtual_flash,0.9381,96.0,1,20.457376
V1,pi_detected_virtual_flash,0.9381,96.0,1,20.957092
V0,pi_detected_virtual_flash,1.0,74.0,0,21.090374
V1,pi_detected_virtual_flash,0.9278,95.0,1,21.456847
V1,pi_detected_virtual_flash,0.9278,95.0,1,21.956611
V0,pi_detected_virtual_flash,1.0,74.0,0,22.089853
V1,pi_detected_virtual_flash,0.9175,94.0,1,22.456319
V1,pi_detected_virtual_flash,0.9175,94.0,1,22.956084
V0,pi_detected_virtual_flash,1.0,74.0,0,23.089346
V1,pi_detected_virtual_flash,0.9271,94.0,1,23.455844
V1,pi_detected_virtual_flash,0.9271,94.0,1,23.955591
V0,pi_detected_virtual_flash,1.0,74.0,0,24.088851
V1,pi_detected_virtual_flash,0.9167,93.0,1,24.455319
V1,pi_detected_virtual_flash,0.9167,93.0,1,24.95507
V0,pi_detected_virtual_flash,1.0,74.0,0,25.088337
V1,pi_detected_virtual_flash,0.9062,92.0,1,25.454842
V1,pi_detected_virtual_flash,0.8958,91.0,1,25.954591
V0,pi_detected_virtual_flash,1.0,74.0,0,26.087863
V1,pi_detected_virtual_flash,0.8866,91.0,1,26.454326
V1,pi_detected_virtual_flash,0.8763,90.0,1,26.954085
V0,pi_detected_virtual_flash,1.0,74.0,0,27.087345
V1,pi_detected_virtual_flash,0.866,89.0,1,27.453805
V1,pi_detected_virtual_flash,0.8763,90.0,1,27.953558
V0,pi_detected_virtual_flash,0.9844,73.0,0,28.086832
V1,pi_detected_virtual_flash,0.866,89.0,1,28.453293
V1,pi_detected_virtual_flash,0.866,89.0,1,28.95306
V0,pi_detected_virtual_flash,0.9844,73.0,0,29.086357
V1,pi_detected_virtual_flash,0.8557,88.0,1,29.452813
V1,pi_detected_virtual_flash,0.8454,87.0,1,29.952573
