model,variant,topology,freq_set,param_label,K,zero_lag_group_sync_success,phase_locked_group_success,phase_sync_success,frequency_lock_success,one_to_one_flash_lock_success,final_frequency_spread_hz,flash_count_ratio,extra_flash_rate_hz,mean_pairwise_timing_error_s,mean_pairwise_offset_jitter_s,mean_order_parameter_R,sync_diagnostic_label
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.05_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.05_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptFalse_g0.0_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.165043,1.1111,0.2,0.148545,0.144452,0.970565,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptFalse_g0.0_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.755857,1.5714,0.8,0.116809,0.135521,0.973694,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptFalse_g0.0_mpc0.1,chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptFalse_g0.0_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptFalse_g0.0_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptFalse_g0.0_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptFalse_g0.0_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.165043,1.1111,0.2,0.148545,0.144452,0.970565,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptFalse_g0.0_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.755857,1.5714,0.8,0.116809,0.135521,0.973694,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptFalse_g0.0_mpc0.2,chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptFalse_g0.0_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptFalse_g0.0_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptFalse_g0.0_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.01_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.160909,0.139027,0.971252,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.01_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.679015,1.5,0.7,0.133191,0.145101,0.972074,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.01_mpc0.1,chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.153091,0.14142,0.972249,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.01_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.688488,1.5,0.7,0.128085,0.130502,0.972125,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.01_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.153091,0.14142,0.972249,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.01_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.688488,1.5,0.7,0.128085,0.130502,0.972125,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.01_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.161455,0.139834,0.971214,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.01_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.736762,1.5714,0.8,0.133191,0.150479,0.971386,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.01_mpc0.2,chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.154,0.142393,0.971852,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.01_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.727336,1.5714,0.8,0.125532,0.139164,0.97171,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.01_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.154,0.142393,0.971852,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.01_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.727336,1.5714,0.8,0.125532,0.139164,0.97171,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.03_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.160909,0.139027,0.971252,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.03_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.679015,1.5,0.7,0.133191,0.145101,0.972074,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.03_mpc0.1,chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.153091,0.14142,0.972249,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.03_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.688488,1.5,0.7,0.128085,0.130502,0.972125,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.03_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.153091,0.14142,0.972249,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.03_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.688488,1.5,0.7,0.128085,0.130502,0.972125,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.03_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.161455,0.139834,0.971214,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.03_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.736762,1.5714,0.8,0.133191,0.150479,0.971386,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.03_mpc0.2,chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.154,0.142393,0.971852,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.03_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.727336,1.5714,0.8,0.125532,0.139164,0.97171,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.03_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.154,0.142393,0.971852,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.03_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.727336,1.5714,0.8,0.125532,0.139164,0.97171,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.05_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.160909,0.139027,0.971252,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.05_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.679015,1.5,0.7,0.133191,0.145101,0.972074,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.05_mpc0.1,chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.153091,0.14142,0.972249,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.05_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.688488,1.5,0.7,0.128085,0.130502,0.972125,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.05_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.153091,0.14142,0.972249,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.05_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.688488,1.5,0.7,0.128085,0.130502,0.972125,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.05_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.161455,0.139834,0.971214,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.05_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.736762,1.5714,0.8,0.133191,0.150479,0.971386,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.05_mpc0.2,chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.154,0.142393,0.971852,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.05_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.727336,1.5714,0.8,0.125532,0.139164,0.97171,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.05_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.154,0.142393,0.971852,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptTrue_g0.05_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.727336,1.5714,0.8,0.125532,0.139164,0.97171,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptFalse_g0.0_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.160909,0.139027,0.971252,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptFalse_g0.0_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.679015,1.5,0.7,0.133191,0.145101,0.972074,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptFalse_g0.0_mpc0.1,chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.153091,0.14142,0.972249,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptFalse_g0.0_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.688488,1.5,0.7,0.128085,0.130502,0.972125,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptFalse_g0.0_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.153091,0.14142,0.972249,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptFalse_g0.0_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.688488,1.5,0.7,0.128085,0.130502,0.972125,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptFalse_g0.0_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.161455,0.139834,0.971214,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptFalse_g0.0_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.736762,1.5714,0.8,0.133191,0.150479,0.971386,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptFalse_g0.0_mpc0.2,chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.154,0.142393,0.971852,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptFalse_g0.0_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.727336,1.5714,0.8,0.125532,0.139164,0.97171,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.15_adaptFalse_g0.0_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.15,,False,False,False,False,True,0.108773,1.0556,0.1,0.154,0.142393,0.971852,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.15_adaptFalse_g0.0_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.15,,False,False,False,False,False,0.727336,1.5714,0.8,0.125532,0.139164,0.97171,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.01_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.161818,0.140545,0.972238,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.01_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.681376,1.5,0.7,0.1375,0.15303,0.97206,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.01_mpc0.1,chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.154364,0.144533,0.972602,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.01_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.686112,1.5,0.7,0.135208,0.145035,0.972001,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.01_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.154364,0.144533,0.972602,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.01_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.686112,1.5,0.7,0.135208,0.145035,0.972001,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.01_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.162545,0.13099,0.972352,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.01_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.760682,1.5714,0.8,0.122979,0.144183,0.973097,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.01_mpc0.2,chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.054953,1.0556,0.1,0.160545,0.10454,0.973829,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.01_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.557085,1.4286,0.6,0.147021,0.145417,0.971181,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.01_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.054953,1.0556,0.1,0.160545,0.10454,0.973829,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.01_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.557085,1.4286,0.6,0.147021,0.145417,0.971181,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.03_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.161818,0.140545,0.972238,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.03_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.681376,1.5,0.7,0.1375,0.15303,0.97206,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.03_mpc0.1,chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.154364,0.144533,0.972602,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.03_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.686112,1.5,0.7,0.135208,0.145035,0.972001,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.03_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.154364,0.144533,0.972602,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.03_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.686112,1.5,0.7,0.135208,0.145035,0.972001,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.03_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.162545,0.13099,0.972352,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.03_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.760682,1.5714,0.8,0.122979,0.144183,0.973097,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.03_mpc0.2,chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.054953,1.0556,0.1,0.160545,0.10454,0.973829,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.03_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.557085,1.4286,0.6,0.147021,0.145417,0.971181,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.03_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.054953,1.0556,0.1,0.160545,0.10454,0.973829,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.03_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.557085,1.4286,0.6,0.147021,0.145417,0.971181,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.05_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.161818,0.140545,0.972238,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.05_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.681376,1.5,0.7,0.1375,0.15303,0.97206,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.05_mpc0.1,chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.154364,0.144533,0.972602,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.05_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.686112,1.5,0.7,0.135208,0.145035,0.972001,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.05_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.154364,0.144533,0.972602,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.05_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.686112,1.5,0.7,0.135208,0.145035,0.972001,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.05_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.162545,0.13099,0.972352,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.05_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.760682,1.5714,0.8,0.122979,0.144183,0.973097,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.05_mpc0.2,chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.054953,1.0556,0.1,0.160545,0.10454,0.973829,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.05_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.557085,1.4286,0.6,0.147021,0.145417,0.971181,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.05_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.054953,1.0556,0.1,0.160545,0.10454,0.973829,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptTrue_g0.05_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.557085,1.4286,0.6,0.147021,0.145417,0.971181,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptFalse_g0.0_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.161818,0.140545,0.972238,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptFalse_g0.0_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.681376,1.5,0.7,0.1375,0.15303,0.97206,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptFalse_g0.0_mpc0.1,chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.154364,0.144533,0.972602,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptFalse_g0.0_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.686112,1.5,0.7,0.135208,0.145035,0.972001,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptFalse_g0.0_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.154364,0.144533,0.972602,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptFalse_g0.0_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.686112,1.5,0.7,0.135208,0.145035,0.972001,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptFalse_g0.0_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.104358,1.0556,0.1,0.162545,0.13099,0.972352,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptFalse_g0.0_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.760682,1.5714,0.8,0.122979,0.144183,0.973097,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptFalse_g0.0_mpc0.2,chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.054953,1.0556,0.1,0.160545,0.10454,0.973829,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptFalse_g0.0_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.557085,1.4286,0.6,0.147021,0.145417,0.971181,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.2_adaptFalse_g0.0_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.2,,False,False,False,False,True,0.054953,1.0556,0.1,0.160545,0.10454,0.973829,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.2_adaptFalse_g0.0_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.2,,False,False,False,False,False,0.557085,1.4286,0.6,0.147021,0.145417,0.971181,extra_flashes_or_harmonic_locking
pco_adaptive_prc,piecewise_advance_delay_eps0.05_adaptTrue_g0.01_mpc0.1,all_to_all,near_identical,piecewise_advance_delay eps=0.05,,False,False,False,False,True,0.22514,1.1667,0.3,0.105714,0.121277,0.975115,frequency_not_locked
pco_adaptive_prc,piecewise_advance_delay_eps0.05_adaptTrue_g0.01_mpc0.1,all_to_all,strong_heterogeneity,piecewise_advance_delay eps=0.05,,False,False,False,False,False,0.813542,1.6429,0.9,0.116667,0.13563,0.972329,extra_flashes_or_harmonic_locking
