agent_id,f_lock_hz,fire_count,flash_on,frequency_hz,lock_hold_state,phase_rad,pi_flash_events_consumed,received_neighbour_events,role,t_s,topology
P0,,62,0,2.314565,acquisition,5.767168,,0,pi,24.972516,all_to_all
V0,,62,1,2.323292,acquisition,2.765068,63,126,virtual,25.177102,all_to_all
V1,,63,0,2.32357,acquisition,4.781828,63,125,virtual,25.177102,all_to_all
P0,,63,0,2.314133,acquisition,2.475159,,1,pi,25.177102,all_to_all
V0,,62,0,2.318636,acquisition,6.129207,63,127,virtual,25.406084,all_to_all
V1,,64,1,2.318859,acquisition,1.857017,63,125,virtual,25.406084,all_to_all
P0,,63,0,2.312705,acquisition,5.876568,,0,pi,25.406084,all_to_all
V0,,63,1,2.315155,acquisition,2.732923,64,128,virtual,25.606637,all_to_all
V1,,64,0,2.315361,acquisition,4.653453,64,127,virtual,25.606637,all_to_all
P0,,64,0,2.311966,acquisition,2.525684,,0,pi,25.606637,all_to_all
V0,,63,0,2.311636,acquisition,6.128406,64,129,virtual,25.840207,all_to_all
V1,,65,1,2.311826,acquisition,1.444468,64,127,virtual,25.840207,all_to_all
P0,,64,0,2.310812,acquisition,5.838772,,0,pi,25.840207,all_to_all
V0,,64,1,2.308638,acquisition,3.2359,65,130,virtual,26.073258,all_to_all
V1,,65,0,2.308807,acquisition,4.488483,65,129,virtual,26.073258,all_to_all
P0,,65,0,2.310133,acquisition,2.856571,,0,pi,26.073258,all_to_all
V0,,64,0,2.306405,acquisition,6.120809,65,131,virtual,26.273574,all_to_all
V1,,66,1,2.306566,acquisition,0.82189,65,129,virtual,26.273574,all_to_all
P0,,65,0,2.309561,acquisition,5.660677,,0,pi,26.273574,all_to_all
V0,,65,1,2.305692,acquisition,2.218165,66,132,virtual,26.47374,all_to_all
V1,,66,1,2.305865,acquisition,3.026112,66,131,virtual,26.47374,all_to_all
P0,,66,0,2.309255,acquisition,2.217944,,0,pi,26.47374,all_to_all
V0,,65,0,2.30836,acquisition,5.557905,66,132,virtual,26.70722,all_to_all
V1,,66,0,2.308561,acquisition,6.171633,66,131,virtual,26.70722,all_to_all
P0,,66,0,2.308761,acquisition,5.509666,,0,pi,26.70722,all_to_all
V0,,66,1,2.30943,acquisition,2.606474,67,134,virtual,26.940791,all_to_all
V1,,67,1,2.312169,acquisition,3.077374,67,133,virtual,26.940791,all_to_all
P0,,67,0,2.308117,acquisition,2.562911,,0,pi,26.940791,all_to_all
V0,,66,0,2.308027,acquisition,5.901597,67,134,virtual,27.174199,all_to_all
V1,,68,1,2.315581,acquisition,6.279369,67,133,virtual,27.174199,all_to_all
P0,,67,0,2.306103,acquisition,5.90938,,0,pi,27.174199,all_to_all
V0,,67,1,2.306509,acquisition,2.433796,68,137,virtual,27.374416,all_to_all
V1,,69,1,2.318157,acquisition,2.761158,68,135,virtual,27.374416,all_to_all
P0,,68,0,2.304601,acquisition,2.509456,,0,pi,27.374416,all_to_all
V0,,67,0,2.304809,acquisition,5.70755,68,137,virtual,27.60786,all_to_all
V1,,69,0,2.320727,acquisition,6.008929,68,135,virtual,27.60786,all_to_all
P0,,68,0,2.301309,acquisition,5.852194,,0,pi,27.60786,all_to_all
V0,,68,1,2.304372,acquisition,2.708704,69,139,virtual,27.840972,all_to_all
V1,,70,1,2.321443,acquisition,2.984573,69,137,virtual,27.840972,all_to_all
P0,,69,0,2.29898,acquisition,2.909304,,1,pi,27.840972,all_to_all
V0,,68,0,2.303229,acquisition,5.532337,69,139,virtual,28.042554,all_to_all
V1,,70,0,2.318913,acquisition,5.771586,69,137,virtual,28.042554,all_to_all
P0,,69,0,2.296258,acquisition,5.712947,,0,pi,28.042554,all_to_all
V0,,69,1,2.298809,acquisition,2.532415,70,141,virtual,28.274534,all_to_all
V1,,71,1,2.314381,acquisition,2.739192,70,139,virtual,28.274534,all_to_all
P0,,70,0,2.294973,acquisition,2.704713,,2,pi,28.274534,all_to_all
V0,,69,0,2.289775,acquisition,5.31101,70,141,virtual,28.475013,all_to_all
V1,,71,0,2.307742,acquisition,5.513093,70,139,virtual,28.475013,all_to_all
P0,,70,0,2.292608,acquisition,5.393637,,0,pi,28.475013,all_to_all
V0,,70,1,2.27866,acquisition,3.167183,71,143,virtual,28.70917,all_to_all
V1,,72,1,2.297518,acquisition,3.358621,71,141,virtual,28.70917,all_to_all
P0,,72,1,2.291581,acquisition,2.380603,,2,pi,28.70917,all_to_all
V0,,70,0,2.274957,acquisition,5.563444,72,144,virtual,28.942,all_to_all
V1,,72,0,2.292385,acquisition,5.734284,72,142,virtual,28.942,all_to_all
P0,,72,0,2.290655,acquisition,5.656755,,0,pi,28.942,all_to_all
V0,,71,1,2.271772,acquisition,2.697253,73,146,virtual,29.175431,all_to_all
V1,,73,1,2.28688,acquisition,2.84634,73,144,virtual,29.175431,all_to_all
P0,,73,0,2.29022,acquisition,2.693452,,0,pi,29.175431,all_to_all
V0,,71,0,2.272587,acquisition,5.488999,73,146,virtual,29.375492,all_to_all
V1,,73,0,2.285791,acquisition,5.63251,73,144,virtual,29.375492,all_to_all
P0,,73,0,2.289938,acquisition,5.421331,,0,pi,29.375492,all_to_all
V0,,72,1,2.274782,acquisition,2.423199,74,148,virtual,29.609112,all_to_all
V1,,74,1,2.28597,acquisition,2.562429,74,146,virtual,29.609112,all_to_all
P0,,74,0,2.289949,acquisition,2.3481,,0,pi,29.609112,all_to_all
V0,,72,0,2.276886,acquisition,5.190303,74,148,virtual,29.809203,all_to_all
V1,,74,0,2.286514,acquisition,5.325026,74,146,virtual,29.809203,all_to_all
P0,,74,0,2.291007,acquisition,5.056303,,0,pi,29.809203,all_to_all
V0,,73,1,2.277788,acquisition,1.68124,75,150,virtual,30.013824,all_to_all
V1,,75,1,2.286056,acquisition,1.810301,75,148,virtual,30.013824,all_to_all
P0,,75,0,2.291927,acquisition,1.619809,,2,pi,30.013824,all_to_all
V0,,73,0,2.271618,acquisition,4.888427,75,150,virtual,30.242786,all_to_all
V1,,75,0,2.278598,acquisition,5.010065,75,148,virtual,30.242786,all_to_all
P0,,75,0,2.293531,acquisition,4.846848,,0,pi,30.242786,all_to_all
V0,,74,1,2.263795,acquisition,1.798287,76,152,virtual,30.480724,all_to_all
V1,,76,1,2.269709,acquisition,1.90514,76,150,virtual,30.480724,all_to_all
P0,,76,0,2.294555,acquisition,1.978464,,1,pi,30.480724,all_to_all
V0,,74,0,2.260142,acquisition,5.013124,76,152,virtual,30.709679,all_to_all
V1,,76,0,2.265183,acquisition,5.087193,76,150,virtual,30.709679,all_to_all
P0,,76,0,2.295282,acquisition,5.179551,,0,pi,30.709679,all_to_all
V0,,75,1,2.258777,acquisition,1.032937,77,154,virtual,30.915626,all_to_all
V1,,77,1,2.263273,acquisition,1.084484,77,152,virtual,30.915626,all_to_all
P0,,77,0,2.295503,acquisition,1.770689,,0,pi,30.915626,all_to_all
V0,,75,0,2.257206,acquisition,5.184624,77,154,virtual,31.143289,all_to_all
V1,,77,0,2.260806,acquisition,5.223778,77,152,virtual,31.143289,all_to_all
P0,,77,0,2.295744,acquisition,4.823627,,0,pi,31.143289,all_to_all
V0,,76,1,2.256098,acquisition,1.209497,78,156,virtual,31.379461,all_to_all
V1,,78,1,2.259707,acquisition,1.246884,78,154,virtual,31.379461,all_to_all
P0,,78,0,2.295814,acquisition,1.831142,,0,pi,31.379461,all_to_all
V0,,76,0,2.250616,acquisition,4.873917,78,156,virtual,31.610334,all_to_all
V1,,78,0,2.258135,acquisition,4.917527,78,154,virtual,31.610334,all_to_all
P0,,78,0,2.294379,acquisition,4.90323,,0,pi,31.610334,all_to_all
V0,,77,1,2.24664,acquisition,1.331078,79,158,virtual,31.846569,all_to_all
V1,,79,1,2.256511,acquisition,1.382938,79,156,virtual,31.846569,all_to_all
P0,,79,0,2.292738,acquisition,1.86214,,2,pi,31.846569,all_to_all
V0,,77,0,2.241469,acquisition,4.986738,79,158,virtual,32.077507,all_to_all
V1,,79,0,2.246618,acquisition,5.014044,79,156,virtual,32.077507,all_to_all
P0,,79,0,2.290439,acquisition,5.073052,,0,pi,32.077507,all_to_all
V0,,78,1,2.237745,acquisition,0.98421,80,160,virtual,32.277825,all_to_all
V1,,80,1,2.239207,acquisition,0.986843,80,158,virtual,32.277825,all_to_all
P0,,80,0,2.289521,acquisition,1.644961,,1,pi,32.277825,all_to_all
V0,,78,0,2.229721,acquisition,4.175283,80,160,virtual,32.510939,all_to_all
V1,,80,0,2.22944,acquisition,4.165606,80,158,virtual,32.510939,all_to_all
P0,,80,0,2.287574,acquisition,4.95513,,0,pi,32.510939,all_to_all
V0,,79,1,2.222732,acquisition,0.618652,81,162,virtual,32.711821,all_to_all
V1,,81,1,2.22217,acquisition,0.606832,81,160,virtual,32.711821,all_to_all
P0,,81,0,2.286583,acquisition,1.540576,,0,pi,32.711821,all_to_all
V0,,79,0,2.218827,acquisition,3.808866,81,162,virtual,32.944612,all_to_all
V1,,81,0,2.218276,acquisition,3.797073,81,160,virtual,32.944612,all_to_all
P0,,81,0,2.282675,acquisition,4.749211,,0,pi,32.944612,all_to_all
V0,,80,1,2.217002,acquisition,0.721824,82,164,virtual,33.180719,all_to_all
V1,,82,1,2.216543,acquisition,0.710825,82,162,virtual,33.180719,all_to_all
P0,,82,0,2.277647,acquisition,1.645197,,0,pi,33.180719,all_to_all
V0,,80,0,2.212337,acquisition,3.903355,82,164,virtual,33.411607,all_to_all
V1,,82,0,2.211989,acquisition,3.89334,82,162,virtual,33.411607,all_to_all
P0,,82,0,2.273258,acquisition,4.640883,,0,pi,33.411607,all_to_all
V0,,81,1,2.206513,acquisition,0.785592,83,166,virtual,33.659228,all_to_all
V1,,83,1,2.206272,acquisition,0.776663,83,164,virtual,33.659228,all_to_all
P0,,83,0,2.27232,acquisition,1.689622,,0,pi,33.659228,all_to_all
V0,,81,0,2.197844,acquisition,3.933792,83,166,virtual,33.878577,all_to_all
V1,,83,0,2.197691,acquisition,3.925918,83,164,virtual,33.878577,all_to_all
P0,,83,0,2.272696,acquisition,4.573997,,0,pi,33.878577,all_to_all
V0,,82,1,2.18867,acquisition,0.778651,84,168,virtual,34.116419,all_to_all
V1,,84,1,2.18859,acquisition,0.771818,84,166,virtual,34.116419,all_to_all
P0,,84,0,2.273483,acquisition,1.53641,,0,pi,34.116419,all_to_all
V0,,82,0,2.180389,acquisition,3.897114,84,168,virtual,34.345641,all_to_all
V1,,84,0,2.180369,acquisition,3.891248,84,166,virtual,34.345641,all_to_all
P0,,84,0,2.274124,acquisition,4.574816,,0,pi,34.345641,all_to_all
V0,,83,1,2.173191,acquisition,0.721733,85,170,virtual,34.595768,all_to_all
V1,,85,1,2.173224,acquisition,0.716801,85,168,virtual,34.595768,all_to_all
P0,,85,0,2.273788,acquisition,1.676341,,0,pi,34.595768,all_to_all
V0,,83,0,2.166102,acquisition,4.269702,85,170,virtual,34.812533,all_to_all
V1,,85,0,2.166186,acquisition,4.265737,85,168,virtual,34.812533,all_to_all
P0,,85,0,2.273621,acquisition,4.441414,,0,pi,34.812533,all_to_all
V0,,84,1,2.158784,acquisition,2.408205,86,172,virtual,35.182271,all_to_all
V1,,86,1,2.158903,acquisition,2.405343,86,170,virtual,35.182271,all_to_all
P0,,86,0,2.274239,acquisition,3.228276,,0,pi,35.182271,all_to_all
V0,,85,1,2.153333,acquisition,0.000535,86,172,virtual,35.412892,all_to_all
V1,,87,1,2.15344,acquisition,6.281607,86,170,virtual,35.412892,all_to_all
P0,,87,1,2.275144,acquisition,0.01512,,0,pi,35.412892,all_to_all
V0,,85,1,2.149703,acquisition,3.050463,87,175,virtual,35.646213,all_to_all
V1,,88,1,2.149796,acquisition,3.062079,87,172,virtual,35.646213,all_to_all
P0,,87,0,2.274853,acquisition,3.179663,,2,pi,35.646213,all_to_all
V0,,85,0,2.147849,acquisition,4.81032,87,175,virtual,35.846563,all_to_all
V1,,88,0,2.147934,acquisition,4.836322,87,172,virtual,35.846563,all_to_all
P0,,87,0,2.26464,acquisition,5.857447,,0,pi,35.846563,all_to_all
V0,,86,1,2.144966,acquisition,1.626611,88,177,virtual,36.079605,all_to_all
V1,,89,1,2.145026,acquisition,1.674122,88,174,virtual,36.079605,all_to_all
P0,,88,0,2.246053,acquisition,2.61199,,2,pi,36.079605,all_to_all
V0,,86,0,2.141546,acquisition,6.086801,88,177,virtual,36.280139,all_to_all
V1,,89,0,2.141501,acquisition,6.133252,88,174,virtual,36.280139,all_to_all
P0,,88,0,2.239208,acquisition,5.155972,,0,pi,36.280139,all_to_all
V0,,87,0,2.138331,acquisition,5.162612,89,179,virtual,36.50018,all_to_all
V1,,90,0,2.138207,acquisition,5.198989,89,176,virtual,36.50018,all_to_all
P0,,89,1,2.239211,acquisition,1.927396,,0,pi,36.50018,all_to_all
V0,,88,1,2.137589,acquisition,0.693533,90,181,virtual,36.867563,all_to_all
V1,,91,1,2.137452,acquisition,0.72673,90,178,virtual,36.867563,all_to_all
P0,,90,1,2.239386,acquisition,0.773667,,0,pi,36.867563,all_to_all
V0,,88,1,2.138087,acquisition,2.035136,90,181,virtual,37.080799,all_to_all
V1,,91,1,2.137949,acquisition,2.066107,90,178,virtual,37.080799,all_to_all
P0,,90,0,2.238036,acquisition,3.617091,,0,pi,37.080799,all_to_all
V0,,89,1,2.142713,acquisition,0.170498,91,182,virtual,37.314099,all_to_all
V1,,92,1,2.142592,acquisition,0.195037,91,179,virtual,37.314099,all_to_all
P0,,91,1,2.215597,acquisition,0.248121,,0,pi,37.314099,all_to_all
V0,,89,1,2.149764,acquisition,3.285568,91,183,virtual,37.514267,all_to_all
V1,,92,1,2.14966,acquisition,3.306406,91,180,virtual,37.514267,all_to_all
P0,,91,0,2.203724,acquisition,2.876612,,0,pi,37.514267,all_to_all
V0,,89,0,2.154346,acquisition,5.0797,91,183,virtual,37.749955,all_to_all
V1,,92,0,2.15425,acquisition,5.098678,91,180,virtual,37.749955,all_to_all
P0,,91,0,2.199836,acquisition,6.092091,,0,pi,37.749955,all_to_all
V0,,90,1,2.160933,acquisition,1.494501,92,185,virtual,37.980954,all_to_all
V1,,93,1,2.160848,acquisition,1.510994,92,182,virtual,37.980954,all_to_all
P0,,92,0,2.18482,acquisition,2.808864,,0,pi,37.980954,all_to_all
V0,,90,0,2.166885,acquisition,4.182193,92,185,virtual,38.181357,all_to_all
V1,,93,0,2.166805,acquisition,4.196516,92,182,virtual,38.181357,all_to_all
P0,,92,0,2.165739,acquisition,5.242711,,0,pi,38.181357,all_to_all
V0,,91,1,2.17198,acquisition,0.592009,93,187,virtual,38.389148,all_to_all
V1,,94,1,2.171903,acquisition,0.604431,93,184,virtual,38.389148,all_to_all
P0,,93,0,2.154964,acquisition,1.567229,,0,pi,38.389148,all_to_all
V0,,91,0,2.173609,acquisition,3.731365,93,187,virtual,38.6149,all_to_all
V1,,94,0,2.17354,acquisition,3.741882,93,184,virtual,38.6149,all_to_all
P0,,93,0,2.138635,acquisition,4.28244,,0,pi,38.6149,all_to_all
V0,,92,1,2.172806,acquisition,1.031936,94,189,virtual,38.8854,all_to_all
V1,,95,1,2.172747,acquisition,1.04063,94,186,virtual,38.8854,all_to_all
P0,,94,0,2.126648,acquisition,1.383982,,0,pi,38.8854,all_to_all
V0,,92,0,2.165452,acquisition,4.138439,94,189,virtual,39.115489,all_to_all
V1,,95,0,2.165401,acquisition,4.145799,94,186,virtual,39.115489,all_to_all
P0,,94,0,2.114579,acquisition,4.195281,,0,pi,39.115489,all_to_all
V0,,93,1,2.153218,acquisition,1.806904,95,191,virtual,39.419802,all_to_all
V1,,96,1,2.153176,acquisition,1.812845,95,188,virtual,39.419802,all_to_all
P0,,95,0,2.104259,acquisition,1.71209,,1,pi,39.419802,all_to_all
V0,,93,0,2.144527,acquisition,4.839222,95,191,virtual,39.648908,all_to_all
V1,,96,0,2.144491,acquisition,4.84425,95,188,virtual,39.648908,all_to_all
P0,,95,0,2.095429,acquisition,4.562117,,0,pi,39.648908,all_to_all
V0,,94,1,2.135824,acquisition,1.989821,96,193,virtual,39.922582,all_to_all
V1,,97,1,2.135795,acquisition,1.993975,96,190,virtual,39.922582,all_to_all
P0,,96,0,2.088476,acquisition,1.755257,,2,pi,39.922582,all_to_all
V0,,94,0,2.126485,acquisition,4.962867,96,193,virtual,40.149302,all_to_all
V1,,97,0,2.126459,acquisition,4.966382,96,190,virtual,40.149302,all_to_all
P0,,96,0,2.073041,acquisition,4.626292,,0,pi,40.149302,all_to_all
V0,,95,1,2.117046,acquisition,1.632924,97,195,virtual,40.384922,all_to_all
V1,,98,1,2.117025,acquisition,1.635897,97,192,virtual,40.384922,all_to_all
P0,,97,0,2.06046,acquisition,1.341802,,0,pi,40.384922,all_to_all
V0,,95,0,2.108609,acquisition,4.583634,97,195,virtual,40.616401,all_to_all
V1,,98,0,2.10859,acquisition,4.586149,97,192,virtual,40.616401,all_to_all
P0,,97,0,2.05047,acquisition,4.1904,,0,pi,40.616401,all_to_all
V0,,97,1,2.099377,acquisition,2.088469,98,198,virtual,40.917545,all_to_all
V1,,100,1,2.099362,acquisition,2.090496,98,195,virtual,40.917545,all_to_all
P0,,98,0,2.045935,acquisition,1.620157,,2,pi,40.917545,all_to_all
V0,,97,0,2.093281,acquisition,5.020911,98,198,virtual,41.150086,all_to_all
V1,,100,0,2.093268,acquisition,5.022625,98,195,virtual,41.150086,all_to_all
P0,,98,0,2.040718,acquisition,4.516049,,0,pi,41.150086,all_to_all
V0,,99,1,2.087348,acquisition,2.081661,99,201,virtual,41.415908,all_to_all
V1,,102,1,2.087337,acquisition,2.083076,99,198,virtual,41.415908,all_to_all
P0,,99,0,2.03609,acquisition,1.589197,,2,pi,41.415908,all_to_all
V0,,99,0,2.083485,acquisition,4.582047,99,201,virtual,41.616887,all_to_all
V1,,102,0,2.083476,acquisition,4.583272,99,198,virtual,41.616887,all_to_all
P0,,99,0,2.032332,acquisition,4.1159,,0,pi,41.616887,all_to_all
V0,,100,1,2.078534,acquisition,2.046136,100,203,virtual,41.91872,all_to_all
V1,,103,1,2.078526,acquisition,2.047123,100,200,virtual,41.91872,all_to_all
P0,,100,0,2.028739,acquisition,1.636265,,2,pi,41.91872,all_to_all
V0,,100,0,2.0757,acquisition,4.539872,100,203,virtual,42.150675,all_to_all
V1,,103,0,2.075693,acquisition,4.540726,100,200,virtual,42.150675,all_to_all
P0,,100,0,2.024738,acquisition,4.541326,,0,pi,42.150675,all_to_all
V0,,101,1,2.072443,acquisition,1.58289,101,205,virtual,42.422035,all_to_all
V1,,104,1,2.072437,acquisition,1.583594,101,202,virtual,42.422035,all_to_all
P0,,101,0,2.021362,acquisition,1.664442,,0,pi,42.422035,all_to_all
V0,,101,0,2.070051,acquisition,4.489914,101,205,virtual,42.650848,all_to_all
V1,,104,0,2.070046,acquisition,4.490509,101,202,virtual,42.650848,all_to_all
P0,,101,0,2.017828,acquisition,4.419658,,0,pi,42.650848,all_to_all
V0,,102,1,2.066988,acquisition,1.53204,102,207,virtual,42.927365,all_to_all
V1,,105,1,2.066984,acquisition,1.532531,102,204,virtual,42.927365,all_to_all
P0,,102,0,2.015194,acquisition,1.473271,,2,pi,42.927365,all_to_all
V0,,102,0,2.061496,acquisition,4.432619,102,207,virtual,43.151348,all_to_all
V1,,105,0,2.061492,acquisition,4.433033,102,204,virtual,43.151348,all_to_all
P0,,102,0,2.012892,acquisition,4.227999,,0,pi,43.151348,all_to_all
V0,,103,1,2.054259,acquisition,1.456595,103,209,virtual,43.420978,all_to_all
V1,,106,1,2.054256,acquisition,1.456936,103,206,virtual,43.420978,all_to_all
P0,,103,0,2.011399,acquisition,1.334623,,2,pi,43.420978,all_to_all
V0,,103,0,2.045654,acquisition,4.340711,103,209,virtual,43.65181,all_to_all
V1,,106,0,2.045651,acquisition,4.340999,103,206,virtual,43.65181,all_to_all
P0,,103,0,2.011183,acquisition,4.243783,,0,pi,43.65181,all_to_all
V0,,104,1,2.03614,acquisition,1.341245,104,211,virtual,43.92023,all_to_all
V1,,107,1,2.036138,acquisition,1.341482,104,208,virtual,43.92023,all_to_all
P0,,104,0,2.011491,acquisition,1.350456,,0,pi,43.92023,all_to_all
V0,,104,0,2.028841,acquisition,4.213131,104,211,virtual,44.152066,all_to_all
V1,,107,0,2.028839,acquisition,4.213331,104,208,virtual,44.152066,all_to_all
P0,,104,0,2.010947,acquisition,4.167534,,0,pi,44.152066,all_to_all
V0,,105,1,2.020904,acquisition,1.61129,105,213,virtual,44.352109,all_to_all
V1,,108,1,2.020903,acquisition,1.611451,105,210,virtual,44.352109,all_to_all
P0,,105,1,2.009622,acquisition,0.227863,,0,pi,44.352109,all_to_all
V0,,105,1,2.018575,acquisition,2.82729,105,213,virtual,44.552459,all_to_all
V1,,108,1,2.018574,acquisition,2.827439,105,210,virtual,44.552459,all_to_all
P0,,105,0,2.008154,acquisition,2.659288,,0,pi,44.552459,all_to_all
V0,,105,0,2.013688,acquisition,5.651447,105,213,virtual,44.785567,all_to_all
V1,,108,0,2.013687,acquisition,5.651573,105,210,virtual,44.785567,all_to_all
P0,,105,0,2.0,acquisition,5.353762,,0,pi,44.785567,all_to_all
V0,,106,1,2.01006,acquisition,1.786369,106,215,virtual,44.987566,all_to_all
V1,,109,1,2.010059,acquisition,1.786477,106,212,virtual,44.987566,all_to_all
P0,,106,0,1.994661,acquisition,1.475055,,2,pi,44.987566,all_to_all
V0,,106,0,2.006403,acquisition,4.600211,106,215,virtual,45.219528,all_to_all
V1,,109,0,2.006402,acquisition,4.600303,106,212,virtual,45.219528,all_to_all
P0,,106,0,1.987127,acquisition,4.271865,,0,pi,45.219528,all_to_all
V0,,107,1,2.002867,acquisition,1.531832,107,217,virtual,45.491055,all_to_all
V1,,110,1,2.002867,acquisition,1.531908,107,214,virtual,45.491055,all_to_all
P0,,107,0,1.982169,acquisition,1.335886,,2,pi,45.491055,all_to_all
V0,,107,0,2.00025,acquisition,4.359134,107,217,virtual,45.719746,all_to_all
V1,,110,0,2.000249,acquisition,4.359197,107,214,virtual,45.719746,all_to_all
P0,,107,0,1.982209,acquisition,4.170164,,0,pi,45.719746,all_to_all
V0,,108,1,1.997582,acquisition,1.317862,108,219,virtual,46.023533,all_to_all
V1,,111,1,1.997581,acquisition,1.317915,108,216,virtual,46.023533,all_to_all
P0,,108,0,1.984484,acquisition,1.673491,,2,pi,46.023533,all_to_all
V0,,108,0,1.992154,acquisition,4.550679,108,219,virtual,46.25343,all_to_all
V1,,111,0,1.992154,acquisition,4.550722,108,216,virtual,46.25343,all_to_all
P0,,108,0,1.980738,acquisition,4.501244,,0,pi,46.25343,all_to_all
V0,,109,1,1.985476,acquisition,1.486312,109,221,virtual,46.521748,all_to_all
V1,,112,1,1.985475,acquisition,1.486347,109,218,virtual,46.521748,all_to_all
P0,,109,0,1.975404,acquisition,1.502705,,0,pi,46.521748,all_to_all
V0,,109,0,1.977516,acquisition,4.291385,109,221,virtual,46.753671,all_to_all
V1,,112,0,1.977516,acquisition,4.291415,109,218,virtual,46.753671,all_to_all
P0,,109,0,1.965939,acquisition,4.213977,,0,pi,46.753671,all_to_all
V0,,110,1,1.969761,acquisition,0.80284,109,222,virtual,46.953703,all_to_all
V1,,113,1,1.96976,acquisition,0.802865,109,219,virtual,46.953703,all_to_all
P0,,110,1,1.955806,acquisition,0.177301,,0,pi,46.953703,all_to_all
V0,,110,1,1.96475,acquisition,2.399096,110,223,virtual,47.154236,all_to_all
V1,,113,1,1.964749,acquisition,2.399119,110,220,virtual,47.154236,all_to_all
P0,,110,0,1.949271,acquisition,2.488653,,0,pi,47.154236,all_to_all
V0,,110,0,1.955189,acquisition,5.181385,110,223,virtual,47.38783,all_to_all
V1,,113,0,1.955189,acquisition,5.181404,110,220,virtual,47.38783,all_to_all
P0,,110,0,1.938855,acquisition,5.098387,,0,pi,47.38783,all_to_all
V0,,111,1,1.946283,acquisition,1.661541,111,225,virtual,47.623352,all_to_all
V1,,114,1,1.946282,acquisition,1.661557,111,222,virtual,47.623352,all_to_all
P0,,111,0,1.932269,acquisition,1.518176,,0,pi,47.623352,all_to_all
V0,,111,0,1.938424,acquisition,4.394896,111,225,virtual,47.854517,all_to_all
V1,,114,0,1.938424,acquisition,4.39491,111,222,virtual,47.854517,all_to_all
P0,,111,0,1.924165,acquisition,4.106082,,0,pi,47.854517,all_to_all
V0,,112,1,1.928916,acquisition,1.601918,112,227,virtual,48.155957,all_to_all
V1,,115,1,1.928916,acquisition,1.601929,112,224,virtual,48.155957,all_to_all
P0,,112,0,1.918145,acquisition,1.296063,,2,pi,48.155957,all_to_all
V0,,112,0,1.920175,acquisition,4.303612,112,227,virtual,48.388247,all_to_all
V1,,115,0,1.920175,acquisition,4.303621,112,224,virtual,48.388247,all_to_all
P0,,112,0,1.912063,acquisition,4.012386,,0,pi,48.388247,all_to_all
V0,,113,1,1.910939,acquisition,1.093394,112,228,virtual,48.592732,all_to_all
V1,,116,1,1.910939,acquisition,1.093401,112,225,virtual,48.592732,all_to_all
P0,,113,1,1.907552,acquisition,0.159509,,0,pi,48.592732,all_to_all
V0,,113,0,1.904836,acquisition,3.383347,113,229,virtual,48.821714,all_to_all
V1,,116,0,1.904836,acquisition,3.383353,113,226,virtual,48.821714,all_to_all
P0,,113,0,1.90384,acquisition,2.850357,,0,pi,48.821714,all_to_all
V0,,113,0,1.899432,acquisition,5.667343,113,229,virtual,49.054926,all_to_all
V1,,116,0,1.899432,acquisition,5.667349,113,226,virtual,49.054926,all_to_all
P0,,113,0,1.899022,acquisition,5.48962,,0,pi,49.054926,all_to_all
V0,,114,1,1.894679,acquisition,1.666184,114,231,virtual,49.259629,all_to_all
V1,,117,1,1.894679,acquisition,1.666189,114,228,virtual,49.259629,all_to_all
P0,,114,0,1.895945,acquisition,1.534864,,0,pi,49.259629,all_to_all
V0,,114,0,1.889857,acquisition,4.31897,114,231,virtual,49.488675,all_to_all
V1,,117,0,1.889857,acquisition,4.318974,114,228,virtual,49.488675,all_to_all
P0,,114,0,1.888735,acquisition,4.05393,,0,pi,49.488675,all_to_all
V0,,115,1,1.886276,acquisition,0.305911,114,231,virtual,49.688867,all_to_all
V1,,118,1,1.886275,acquisition,0.305915,114,228,virtual,49.688867,all_to_all
P0,,114,0,1.882006,acquisition,6.254131,,0,pi,49.688867,all_to_all
V0,,115,1,1.882539,acquisition,2.564753,115,233,virtual,49.889158,all_to_all
V1,,118,1,1.882539,acquisition,2.564756,115,230,virtual,49.889158,all_to_all
P0,,115,0,1.878419,acquisition,2.246405,,0,pi,49.889158,all_to_all
V0,,115,0,1.875566,acquisition,5.552371,115,233,virtual,50.122367,all_to_all
V1,,118,0,1.875566,acquisition,5.552373,115,230,virtual,50.122367,all_to_all
P0,,115,0,1.874927,acquisition,4.908224,,0,pi,50.122367,all_to_all
V0,,116,1,1.870438,acquisition,1.509077,116,235,virtual,50.357629,all_to_all
V1,,119,1,1.870438,acquisition,1.509079,116,232,virtual,50.357629,all_to_all
P0,,116,0,1.874226,acquisition,1.379334,,2,pi,50.357629,all_to_all
V0,,116,0,1.86506,acquisition,4.15228,116,235,virtual,50.589587,all_to_all
V1,,119,0,1.86506,acquisition,4.152282,116,232,virtual,50.589587,all_to_all
P0,,116,0,1.872179,acquisition,4.078699,,0,pi,50.589587,all_to_all
V0,,117,1,1.859479,acquisition,0.896721,116,236,virtual,50.89564,all_to_all
V1,,120,1,1.859479,acquisition,0.896722,116,233,virtual,50.89564,all_to_all
P0,,117,0,1.870538,acquisition,1.378868,,1,pi,50.89564,all_to_all
V0,,117,0,1.851899,acquisition,3.89812,117,237,virtual,51.123195,all_to_all
V1,,120,0,1.851899,acquisition,3.898121,117,234,virtual,51.123195,all_to_all
P0,,117,0,1.869356,acquisition,3.989197,,0,pi,51.123195,all_to_all
