elapsed_ms,endpoint,error,monotonic_time_s,ok
10.295,POST /api/pi_flash,,18067.241936,1
6.123,GET /api/agents,,18067.282075,1
11.272,GET /api/agents,,18067.515326,1
11.792,POST /api/pi_flash,,18067.64224,1
12.722,GET /api/agents,,18067.749145,1
12.701,GET /api/agents,,18067.949239,1
10.558,POST /api/pi_flash,,18068.042546,1
8.72,GET /api/agents,,18068.149508,1
10.687,GET /api/agents,,18068.382743,1
12.065,POST /api/pi_flash,,18068.476149,1
11.151,GET /api/agents,,18068.582916,1
29.312,POST /api/pi_flash,,18068.876272,1
12.965,GET /api/agents,,18068.905595,1
10.544,GET /api/agents,,18069.016675,1
16.437,POST /api/pi_flash,,18069.310476,1
7.068,GET /api/agents,,18069.326924,1
11.078,GET /api/agents,,18069.450205,1
27.834,POST /api/pi_flash,,18069.71034,1
11.825,GET /api/agents,,18069.783868,1
13.679,GET /api/agents,,18069.983886,1
12.609,POST /api/pi_flash,,18070.144097,1
15.577,GET /api/agents,,18070.183979,1
8.623,GET /api/agents,,18070.417684,1
12.714,POST /api/pi_flash,,18070.544321,1
18.517,GET /api/agents,,18070.617713,1
11.317,GET /api/agents,,18070.817577,1
15.609,POST /api/pi_flash,,18070.977719,1
6.072,GET /api/agents,,18071.017873,1
17.939,GET /api/agents,,18071.251297,1
14.273,POST /api/pi_flash,,18071.378058,1
10.134,GET /api/agents,,18071.451509,1
8.852,GET /api/agents,,18071.684872,1
10.505,POST /api/pi_flash,,18071.811481,1
14.773,GET /api/agents,,18071.88508,1
8.513,GET /api/agents,,18072.118254,1
8.826,POST /api/pi_flash,,18072.211928,1
13.788,GET /api/agents,,18072.318752,1
9.808,GET /api/agents,,18072.551866,1
12.173,POST /api/pi_flash,,18072.645454,1
11.286,GET /api/agents,,18072.752303,1
27.368,POST /api/pi_flash,,18073.04578,1
20.752,GET /api/agents,,18073.073159,1
10.215,GET /api/agents,,18073.185954,1
15.773,POST /api/pi_flash,,18073.47952,1
7.734,GET /api/agents,,18073.495304,1
10.382,GET /api/agents,,18073.619543,1
15.544,POST /api/pi_flash,,18073.912939,1
9.811,GET /api/agents,,18073.928494,1
9.136,GET /api/agents,,18074.053405,1
9.125,POST /api/pi_flash,,18074.313245,1
8.458,GET /api/agents,,18074.353441,1
15.389,GET /api/agents,,18074.586596,1
11.053,POST /api/pi_flash,,18074.746817,1
9.169,GET /api/agents,,18074.78735,1
21.416,GET /api/agents,,18075.020334,1
7.828,POST /api/pi_flash,,18075.18048,1
11.621,GET /api/agents,,18075.220628,1
15.737,GET /api/agents,,18075.454325,1
7.954,POST /api/pi_flash,,18075.5807,1
9.632,GET /api/agents,,18075.654386,1
9.349,GET /api/agents,,18075.854061,1
8.354,POST /api/pi_flash,,18076.014468,1
8.426,GET /api/agents,,18076.054595,1
10.14,GET /api/agents,,18076.287822,1
8.116,POST /api/pi_flash,,18076.447811,1
10.984,GET /api/agents,,18076.488213,1
8.937,GET /api/agents,,18076.721357,1
66.615,POST /api/pi_flash,,18076.881756,1
19.44,GET /api/agents,,18076.988657,1
60.328,GET /api/agents,,18077.188387,1
9.313,POST /api/pi_flash,,18077.348303,1
6.387,GET /api/agents,,18077.388663,1
14.142,GET /api/agents,,18077.621842,1
78.067,POST /api/pi_flash,,18077.71527,1
7.038,GET /api/agents,,18077.822388,1
15.573,GET /api/agents,,18078.055516,1
9.203,POST /api/pi_flash,,18078.148708,1
11.96,GET /api/agents,,18078.256154,1
14.239,GET /api/agents,,18078.489692,1
20.796,POST /api/pi_flash,,18078.582634,1
10.863,GET /api/agents,,18078.723022,1
11.144,GET /api/agents,,18078.923185,1
12.234,POST /api/pi_flash,,18079.01635,1
11.11,GET /api/agents,,18079.123288,1
11.317,GET /api/agents,,18079.356675,1
10.598,POST /api/pi_flash,,18079.483542,1
12.575,GET /api/agents,,18079.590254,1
9.916,GET /api/agents,,18079.823811,1
18.156,POST /api/pi_flash,,18079.916886,1
9.633,GET /api/agents,,18080.023784,1
9.855,GET /api/agents,,18080.257447,1
9.008,POST /api/pi_flash,,18080.350556,1
11.746,GET /api/agents,,18080.490942,1
17.98,GET /api/agents,,18080.695507,1
23.194,POST /api/pi_flash,,18080.822227,1
10.129,GET /api/agents,,18080.924465,1
15.132,GET /api/agents,,18081.124681,1
74.353,POST /api/pi_flash,,18081.251051,1
8.895,POST /api/pi_flash,,18081.418079,1
9.145,GET /api/agents,,18081.426984,1
9.041,GET /api/agents,,18081.591114,1
10.267,POST /api/pi_flash,,18081.7181,1
10.456,GET /api/agents,,18081.825082,1
10.814,GET /api/agents,,18082.025024,1
9.211,POST /api/pi_flash,,18082.151692,1
9.781,GET /api/agents,,18082.258699,1
9.715,GET /api/agents,,18082.458461,1
11.505,POST /api/pi_flash,,18082.618556,1
6.629,GET /api/agents,,18082.658913,1
9.284,GET /api/agents,,18082.892548,1
11.129,POST /api/pi_flash,,18083.085831,1
6.803,GET /api/agents,,18083.125516,1
16.339,GET /api/agents,,18083.359535,1
12.268,POST /api/pi_flash,,18083.519594,1
6.326,GET /api/agents,,18083.559256,1
53.275,GET /api/agents,,18083.792925,1
9.902,POST /api/pi_flash,,18083.985794,1
13.148,GET /api/agents,,18084.026178,1
15.413,GET /api/agents,,18084.259772,1
9.638,POST /api/pi_flash,,18084.453167,1
10.726,GET /api/agents,,18084.493314,1
22.501,GET /api/agents,,18084.726399,1
7.75,POST /api/pi_flash,,18084.88631,1
8.831,GET /api/agents,,18084.92701,1
10.182,GET /api/agents,,18085.16044,1
7.877,POST /api/pi_flash,,18085.320181,1
10.052,GET /api/agents,,18085.360264,1
17.672,GET /api/agents,,18085.594014,1
9.496,POST /api/pi_flash,,18085.787459,1
14.819,GET /api/agents,,18085.827273,1
14.542,GET /api/agents,,18086.061269,1
20.714,POST /api/pi_flash,,18086.25475,1
8.654,GET /api/agents,,18086.294573,1
11.777,GET /api/agents,,18086.528309,1
11.686,POST /api/pi_flash,,18086.720969,1
13.372,GET /api/agents,,18086.761357,1
20.227,GET /api/agents,,18086.995217,1
23.596,POST /api/pi_flash,,18087.188399,1
6.573,GET /api/agents,,18087.228377,1
34.036,GET /api/agents,,18087.462095,1
109.658,POST /api/pi_flash,,18087.688847,1
33.355,GET /api/agents,,18087.828918,1
11.606,POST /api/pi_flash,,18088.122145,1
5.72,GET /api/agents,,18088.133761,1
75.81,GET /api/agents,,18088.29623,1
9.32,GET /api/agents,,18088.495934,1
8.419,POST /api/pi_flash,,18088.589332,1
9.052,GET /api/agents,,18088.729905,1
186.503,GET /api/agents,,18088.929728,1
229.435,POST /api/pi_flash,,18089.222921,1
31.242,GET /api/agents,,18089.45237,1
13.621,POST /api/pi_flash,,18089.589772,1
9.868,GET /api/agents,,18089.603405,1
9.588,GET /api/agents,,18089.730246,1
11.92,POST /api/pi_flash,,18090.023875,1
17.505,GET /api/agents,,18090.035806,1
202.203,GET /api/agents,,18090.163809,1
24.342,GET /api/agents,,18090.397271,1
18.872,POST /api/pi_flash,,18090.523699,1
10.887,GET /api/agents,,18090.631226,1
11.648,GET /api/agents,,18090.830825,1
14.561,POST /api/pi_flash,,18090.990821,1
7.627,GET /api/agents,,18091.035356,1
10.375,GET /api/agents,,18091.264582,1
10.877,POST /api/pi_flash,,18091.490758,1
5.663,GET /api/agents,,18091.53101,1
15.298,GET /api/agents,,18091.765001,1
11.284,POST /api/pi_flash,,18092.024754,1
6.989,GET /api/agents,,18092.064824,1
9.202,GET /api/agents,,18092.297816,1
13.624,POST /api/pi_flash,,18092.525194,1
9.264,GET /api/agents,,18092.565434,1
13.2,GET /api/agents,,18092.79877,1
9.048,POST /api/pi_flash,,18092.99211,1
8.202,GET /api/agents,,18093.031647,1
15.745,GET /api/agents,,18093.265956,1
8.341,POST /api/pi_flash,,18093.525441,1
9.929,GET /api/agents,,18093.566162,1
10.341,GET /api/agents,,18093.799563,1
5.795,POST /api/pi_flash,,18094.026349,1
10.773,GET /api/agents,,18094.066603,1
13.637,GET /api/agents,,18094.266447,1
8.555,POST /api/pi_flash,,18094.5264,1
12.97,GET /api/agents,,18094.566825,1
10.749,GET /api/agents,,18094.800446,1
11.627,POST /api/pi_flash,,18095.026644,1
6.574,GET /api/agents,,18095.066867,1
9.27,GET /api/agents,,18095.300485,1
16.318,POST /api/pi_flash,,18095.527283,1
7.247,GET /api/agents,,18095.567588,1
15.672,GET /api/agents,,18095.800934,1
9.639,POST /api/pi_flash,,18096.027575,1
7.554,GET /api/agents,,18096.069252,1
18.795,GET /api/agents,,18096.301448,1
8.569,POST /api/pi_flash,,18096.527896,1
8.123,GET /api/agents,,18096.567856,1
8.309,GET /api/agents,,18096.801645,1
29.169,POST /api/pi_flash,,18097.061542,1
6.635,GET /api/agents,,18097.090728,1
13.362,GET /api/agents,,18097.201988,1
10.184,GET /api/agents,,18097.435079,1
8.683,POST /api/pi_flash,,18097.595119,1
8.238,GET /api/agents,,18097.635432,1
10.658,GET /api/agents,,18097.868962,1
11.818,POST /api/pi_flash,,18098.095472,1
14.309,GET /api/agents,,18098.13584,1
13.87,GET /api/agents,,18098.369136,1
10.268,POST /api/pi_flash,,18098.6295,1
6.071,GET /api/agents,,18098.669258,1
14.276,GET /api/agents,,18098.902267,1
8.322,POST /api/pi_flash,,18099.129662,1
14.013,GET /api/agents,,18099.16933,1
11.137,GET /api/agents,,18099.40331,1
8.638,POST /api/pi_flash,,18099.663135,1
8.935,GET /api/agents,,18099.671783,1
10.724,GET /api/agents,,18099.803656,1
13.361,GET /api/agents,,18100.036824,1
9.193,POST /api/pi_flash,,18100.230394,1
7.055,GET /api/agents,,18100.270131,1
21.31,GET /api/agents,,18100.504135,1
8.092,POST /api/pi_flash,,18100.7641,1
12.027,GET /api/agents,,18100.804229,1
11.722,GET /api/agents,,18101.037543,1
8.744,POST /api/pi_flash,,18101.302188,1
5.742,GET /api/agents,,18101.310943,1
32.719,GET /api/agents,,18101.471422,1
12.925,GET /api/agents,,18101.704492,1
11.064,POST /api/pi_flash,,18101.864801,1
6.641,GET /api/agents,,18101.904657,1
12.776,GET /api/agents,,18102.13836,1
9.949,GET /api/agents,,18102.338169,1
8.113,POST /api/pi_flash,,18102.431619,1
9.211,GET /api/agents,,18102.538877,1
91.154,GET /api/agents,,18102.77199,1
8.622,POST /api/pi_flash,,18102.965243,1
15.61,GET /api/agents,,18103.005662,1
12.651,GET /api/agents,,18103.238906,1
12.925,POST /api/pi_flash,,18103.498952,1
6.16,GET /api/agents,,18103.539029,1
14.398,GET /api/agents,,18103.77267,1
24.338,POST /api/pi_flash,,18104.066151,1
5.959,GET /api/agents,,18104.090501,1
14.36,GET /api/agents,,18104.206474,1
13.475,GET /api/agents,,18104.4067,1
22.386,POST /api/pi_flash,,18104.599925,1
9.288,GET /api/agents,,18104.639787,1
8.046,GET /api/agents,,18104.873663,1
8.807,POST /api/pi_flash,,18105.166757,1
5.832,GET /api/agents,,18105.175575,1
14.009,GET /api/agents,,18105.307286,1
29.19,GET /api/agents,,18105.506485,1
12.211,POST /api/pi_flash,,18105.733932,1
9.605,POST /api/pi_flash,,18105.833943,1
14.084,GET /api/agents,,18105.843559,1
13.669,GET /api/agents,,18106.007687,1
8.908,GET /api/agents,,18106.240709,1
9.516,POST /api/pi_flash,,18106.336365,1
8.757,GET /api/agents,,18106.441063,1
31.497,GET /api/agents,,18106.641385,1
92.745,POST /api/pi_flash,,18106.901125,1
6.592,GET /api/agents,,18106.993883,1
16.893,GET /api/agents,,18107.075179,1
27.692,GET /api/agents,,18107.274946,1
9.775,POST /api/pi_flash,,18107.468273,1
15.442,GET /api/agents,,18107.508102,1
12.462,GET /api/agents,,18107.742056,1
61.203,GET /api/agents,,18107.941971,1
168.358,POST /api/pi_flash,,18108.102145,1
241.072,GET /api/agents,,18108.309168,1
236.378,POST /api/pi_flash,,18108.635593,1
150.702,GET /api/agents,,18108.871985,1
1130.586,GET /api/agents,,18109.042611,1
110.429,POST /api/pi_flash,,18110.270402,1
48.387,GET /api/agents,,18110.380843,1
10.683,POST /api/pi_flash,,18110.537047,1
6.823,GET /api/agents,,18110.547741,1
36.167,GET /api/agents,,18110.677214,1
8.622,POST /api/pi_flash,,18110.903779,1
8.579,GET /api/agents,,18110.944081,1
9.548,GET /api/agents,,18111.177479,1
17.494,POST /api/pi_flash,,18111.475361,1
9.477,GET /api/agents,,18111.492866,1
8.619,GET /api/agents,,18111.644816,1
14.42,GET /api/agents,,18111.844632,1
8.171,POST /api/pi_flash,,18112.071365,1
61.161,GET /api/agents,,18112.111165,1
52.613,GET /api/agents,,18112.345134,1
11.132,GET /api/agents,,18112.578207,1
11.486,POST /api/pi_flash,,18112.704991,1
13.274,POST /api/stabilizer/config,,18113.121129,1
14.272,POST /api/pause,,18113.134419,1
