agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,1.0,101.0,1,19.591027
V0,pi_detected_virtual_flash,0.9737,57.0,0,19.724221
V1,pi_detected_virtual_flash,0.9897,100.0,1,20.090698
V1,pi_detected_virtual_flash,1.0,101.0,1,20.590438
V0,pi_detected_virtual_flash,0.9737,57.0,0,20.723702
V1,pi_detected_virtual_flash,0.9898,101.0,1,21.090195
V1,pi_detected_virtual_flash,0.9898,101.0,1,21.590017
V0,pi_detected_virtual_flash,0.9737,57.0,0,21.723212
V1,pi_detected_virtual_flash,0.9796,100.0,1,22.089681
V1,pi_detected_virtual_flash,0.9898,101.0,1,22.589428
V0,pi_detected_virtual_flash,0.9737,57.0,0,22.72272
V1,pi_detected_virtual_flash,0.9796,100.0,1,23.089178
V1,pi_detected_virtual_flash,0.9898,101.0,1,23.58918
V0,pi_detected_virtual_flash,0.9737,57.0,0,23.722388
V1,pi_detected_virtual_flash,0.9898,101.0,1,24.088861
V1,pi_detected_virtual_flash,0.9898,101.0,1,24.588597
V0,pi_detected_virtual_flash,0.9737,57.0,0,24.721881
V1,pi_detected_virtual_flash,0.9898,101.0,1,25.088342
V1,pi_detected_virtual_flash,0.9898,101.0,1,25.588157
V0,pi_detected_virtual_flash,1.0,58.0,0,25.721361
V1,pi_detected_virtual_flash,0.9898,101.0,1,26.087823
V1,pi_detected_virtual_flash,0.9898,101.0,1,26.587587
V0,pi_detected_virtual_flash,1.0,58.0,0,26.720876
V1,pi_detected_virtual_flash,0.9897,100.0,1,27.087317
V1,pi_detected_virtual_flash,1.0,101.0,1,27.58715
V0,pi_detected_virtual_flash,1.0,58.0,0,27.720348
V1,pi_detected_virtual_flash,0.9897,100.0,1,28.086818
V1,pi_detected_virtual_flash,1.0,101.0,1,28.586378
V0,pi_detected_virtual_flash,0.9737,57.0,0,28.719672
V1,pi_detected_virtual_flash,0.9897,100.0,1,29.086143
V1,pi_detected_virtual_flash,1.0,101.0,1,29.585952
V0,pi_detected_virtual_flash,1.0,58.0,0,29.719146
