event,model,source,t_s
virtual_flash,eapf_consensus,camera,21.588612
pi_flash,eapf_consensus,pi_oscillator,21.968102
virtual_flash,eapf_consensus,camera,22.058771
pi_flash,eapf_consensus,pi_oscillator,22.456617
virtual_flash,eapf_consensus,camera,22.553027
pi_flash,eapf_consensus,pi_oscillator,22.954031
virtual_flash,eapf_consensus,camera,23.046947
pi_flash,eapf_consensus,pi_oscillator,23.42795
virtual_flash,eapf_consensus,camera,23.54647
pi_flash,eapf_consensus,pi_oscillator,23.93577
virtual_flash,eapf_consensus,camera,24.028192
pi_flash,eapf_consensus,pi_oscillator,24.430422
virtual_flash,eapf_consensus,camera,24.540066
virtual_flash,eapf_consensus,camera,24.936812
pi_flash,eapf_consensus,pi_oscillator,24.936812
pi_flash,eapf_consensus,pi_oscillator,25.427212
virtual_flash,eapf_consensus,camera,25.538497
virtual_flash,eapf_consensus,camera,25.892355
pi_flash,eapf_consensus,pi_oscillator,25.913309
virtual_flash,eapf_consensus,camera,26.424013
pi_flash,eapf_consensus,pi_oscillator,26.424013
virtual_flash,eapf_consensus,camera,26.858293
pi_flash,eapf_consensus,pi_oscillator,26.900335
virtual_flash,eapf_consensus,camera,27.389123
pi_flash,eapf_consensus,pi_oscillator,27.389123
virtual_flash,eapf_consensus,camera,27.809767
pi_flash,eapf_consensus,pi_oscillator,27.842396
pi_flash,eapf_consensus,pi_oscillator,28.353197
virtual_flash,eapf_consensus,camera,28.457649
virtual_flash,eapf_consensus,camera,28.834959
pi_flash,eapf_consensus,pi_oscillator,28.834959
virtual_flash,eapf_consensus,camera,29.247632
pi_flash,eapf_consensus,pi_oscillator,29.308848
pi_flash,eapf_consensus,pi_oscillator,29.767884
virtual_flash,eapf_consensus,camera,29.860657
