agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,0.9767,49.0,1,15.293149
V0,pi_detected_virtual_flash,1.0,56.0,0,15.426416
V1,pi_detected_virtual_flash,0.9767,49.0,1,15.792885
V1,pi_detected_virtual_flash,0.9535,48.0,1,16.29265
V0,pi_detected_virtual_flash,1.0,56.0,0,16.425893
V1,pi_detected_virtual_flash,0.9767,49.0,1,16.792371
V1,pi_detected_virtual_flash,0.9767,49.0,1,17.292135
V0,pi_detected_virtual_flash,1.0,56.0,0,17.425396
V1,pi_detected_virtual_flash,1.0,50.0,1,17.792065
V1,pi_detected_virtual_flash,0.9767,49.0,1,18.291626
V0,pi_detected_virtual_flash,1.0,56.0,0,18.424882
V1,pi_detected_virtual_flash,1.0,50.0,1,18.791362
V1,pi_detected_virtual_flash,0.9767,49.0,1,19.291103
V0,pi_detected_virtual_flash,1.0,56.0,0,19.424382
V1,pi_detected_virtual_flash,1.0,50.0,1,19.790843
V1,pi_detected_virtual_flash,0.9767,49.0,1,20.290601
V0,pi_detected_virtual_flash,1.0,56.0,0,20.423871
V1,pi_detected_virtual_flash,1.0,50.0,1,20.79036
V1,pi_detected_virtual_flash,0.9762,49.0,1,21.290105
V0,pi_detected_virtual_flash,1.0,56.0,0,21.423365
V1,pi_detected_virtual_flash,1.0,50.0,1,21.789844
V1,pi_detected_virtual_flash,0.9762,49.0,1,22.289576
V0,pi_detected_virtual_flash,0.9737,56.0,0,22.422835
V1,pi_detected_virtual_flash,0.9767,50.0,1,22.789359
V1,pi_detected_virtual_flash,0.9535,49.0,1,23.289093
V0,pi_detected_virtual_flash,0.9737,56.0,0,23.422367
V1,pi_detected_virtual_flash,0.9767,50.0,1,23.788837
V1,pi_detected_virtual_flash,0.9535,49.0,1,24.288578
V0,pi_detected_virtual_flash,0.9737,56.0,0,24.421832
V1,pi_detected_virtual_flash,0.9767,50.0,1,24.788311
V1,pi_detected_virtual_flash,0.9535,49.0,1,25.288067
V0,pi_detected_virtual_flash,0.9737,56.0,0,25.42134
V1,pi_detected_virtual_flash,0.9767,50.0,1,25.787799
V1,pi_detected_virtual_flash,0.9535,49.0,1,26.287548
V0,pi_detected_virtual_flash,1.0,56.0,0,26.420811
V1,pi_detected_virtual_flash,0.9767,50.0,1,26.787295
V1,pi_detected_virtual_flash,0.9535,49.0,1,27.28704
V0,pi_detected_virtual_flash,1.0,56.0,0,27.42031
V1,pi_detected_virtual_flash,0.9767,50.0,1,27.786772
V1,pi_detected_virtual_flash,0.9535,49.0,1,28.286714
V0,pi_detected_virtual_flash,0.9737,56.0,0,28.419818
V1,pi_detected_virtual_flash,0.9767,50.0,1,28.786309
V1,pi_detected_virtual_flash,0.9767,50.0,1,29.286043
V0,pi_detected_virtual_flash,0.9737,56.0,0,29.419305
V1,pi_detected_virtual_flash,1.0,51.0,1,29.785787
