agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,1.0,102.0,1,18.824677
V1,pi_detected_virtual_flash,1.0,101.0,1,19.324436
V0,pi_detected_virtual_flash,0.7344,57.0,0,19.424381
V1,pi_detected_virtual_flash,0.9899,101.0,1,19.824152
V1,pi_detected_virtual_flash,0.9798,100.0,1,20.324191
V0,pi_detected_virtual_flash,0.7188,56.0,0,20.424041
V1,pi_detected_virtual_flash,0.9796,100.0,1,20.823847
V1,pi_detected_virtual_flash,0.9796,100.0,1,21.323623
V0,pi_detected_virtual_flash,0.6875,54.0,0,21.42354
V1,pi_detected_virtual_flash,0.9796,100.0,1,21.823331
V1,pi_detected_virtual_flash,0.9796,100.0,1,22.32317
V0,pi_detected_virtual_flash,0.6875,54.0,0,22.423046
V1,pi_detected_virtual_flash,0.9796,100.0,1,22.822844
V1,pi_detected_virtual_flash,0.9898,101.0,1,23.322596
V0,pi_detected_virtual_flash,1.0,74.0,0,23.455815
V1,pi_detected_virtual_flash,0.9897,100.0,1,23.822337
V1,pi_detected_virtual_flash,1.0,102.0,1,24.322159
V0,pi_detected_virtual_flash,1.0,74.0,0,24.455367
V1,pi_detected_virtual_flash,1.0,102.0,1,24.821799
V1,pi_detected_virtual_flash,1.0,101.0,1,25.321575
V0,pi_detected_virtual_flash,0.9844,73.0,0,25.454831
V1,pi_detected_virtual_flash,1.0,101.0,1,25.82128
V1,pi_detected_virtual_flash,1.0,101.0,1,26.321158
V0,pi_detected_virtual_flash,1.0,74.0,0,26.454319
V1,pi_detected_virtual_flash,1.0,102.0,1,26.820806
V1,pi_detected_virtual_flash,1.0,102.0,1,27.320554
V0,pi_detected_virtual_flash,1.0,75.0,0,27.453802
V1,pi_detected_virtual_flash,1.0,102.0,1,27.82031
V1,pi_detected_virtual_flash,0.9897,101.0,1,28.320115
V0,pi_detected_virtual_flash,1.0,75.0,0,28.453288
V1,pi_detected_virtual_flash,1.0,102.0,1,28.819773
V1,pi_detected_virtual_flash,1.0,102.0,1,29.319578
V0,pi_detected_virtual_flash,1.0,75.0,0,29.452789
V1,pi_detected_virtual_flash,0.9897,101.0,1,29.819267
