agent_id,f_lock_hz,fire_count,flash_on,frequency_hz,lock_hold_state,phase_rad,pi_flash_events_consumed,received_neighbour_events,role,t_s,topology
V0,,88,0,1.371746,acquisition,4.98476,90,178,virtual,52.32317,all_to_all
V1,,88,0,1.371746,acquisition,4.98476,90,178,virtual,52.32317,all_to_all
P0,,90,0,1.365839,acquisition,4.755266,,0,pi,52.32317,all_to_all
V0,,89,1,1.369219,acquisition,0.641302,90,179,virtual,52.523689,all_to_all
V1,,89,1,1.369219,acquisition,0.641302,90,179,virtual,52.523689,all_to_all
P0,,91,1,1.364231,acquisition,0.083168,,0,pi,52.523689,all_to_all
V0,,89,1,1.367923,acquisition,1.749181,91,180,virtual,52.724072,all_to_all
V1,,89,1,1.367923,acquisition,1.749181,91,180,virtual,52.724072,all_to_all
P0,,91,0,1.362753,acquisition,1.733947,,0,pi,52.724072,all_to_all
V0,,89,0,1.365894,acquisition,3.685424,91,180,virtual,52.957101,all_to_all
V1,,89,0,1.365894,acquisition,3.685424,91,180,virtual,52.957101,all_to_all
P0,,91,0,1.360763,acquisition,3.690951,,0,pi,52.957101,all_to_all
V0,,89,0,1.364148,acquisition,5.621784,91,180,virtual,53.19039,all_to_all
V1,,89,0,1.364148,acquisition,5.621784,91,180,virtual,53.19039,all_to_all
P0,,91,0,1.35875,acquisition,5.670863,,0,pi,53.19039,all_to_all
V0,,90,1,1.362786,acquisition,0.997251,92,182,virtual,53.398446,all_to_all
V1,,90,1,1.362786,acquisition,0.997251,92,182,virtual,53.398446,all_to_all
P0,,92,0,1.357979,acquisition,1.160405,,0,pi,53.398446,all_to_all
V0,,90,0,1.360157,acquisition,2.91817,92,182,virtual,53.624373,all_to_all
V1,,90,0,1.360157,acquisition,2.91817,92,182,virtual,53.624373,all_to_all
P0,,92,0,1.354699,acquisition,2.995307,,0,pi,53.624373,all_to_all
V0,,90,0,1.357273,acquisition,4.832667,92,182,virtual,53.857515,all_to_all
V1,,90,0,1.357273,acquisition,4.832667,92,182,virtual,53.857515,all_to_all
P0,,92,0,1.350135,acquisition,4.805619,,0,pi,53.857515,all_to_all
V0,,91,1,1.35459,acquisition,0.462309,92,183,virtual,54.057778,all_to_all
V1,,91,1,1.35459,acquisition,0.462309,92,183,virtual,54.057778,all_to_all
P0,,93,1,1.346387,acquisition,0.068881,,0,pi,54.057778,all_to_all
V0,,91,1,1.352635,acquisition,1.555498,93,184,virtual,54.25804,all_to_all
V1,,91,1,1.352635,acquisition,1.555498,93,184,virtual,54.25804,all_to_all
P0,,93,0,1.343936,acquisition,1.666407,,0,pi,54.25804,all_to_all
V0,,91,0,1.349429,acquisition,3.195755,93,184,virtual,54.458248,all_to_all
V1,,91,0,1.349429,acquisition,3.195755,93,184,virtual,54.458248,all_to_all
P0,,93,0,1.340408,acquisition,3.240517,,0,pi,54.458248,all_to_all
V0,,91,0,1.345899,acquisition,5.106986,93,184,virtual,54.691236,all_to_all
V1,,91,0,1.345899,acquisition,5.106986,93,184,virtual,54.691236,all_to_all
P0,,93,0,1.335533,acquisition,5.049857,,0,pi,54.691236,all_to_all
V0,,92,1,1.342086,acquisition,1.003389,94,186,virtual,54.960203,all_to_all
V1,,92,1,1.342086,acquisition,1.003389,94,186,virtual,54.960203,all_to_all
P0,,94,0,1.331762,acquisition,0.902864,,0,pi,54.960203,all_to_all
V0,,92,0,1.337978,acquisition,2.891323,94,186,virtual,55.192254,all_to_all
V1,,92,0,1.337978,acquisition,2.891323,94,186,virtual,55.192254,all_to_all
P0,,94,0,1.326861,acquisition,2.713676,,0,pi,55.192254,all_to_all
V0,,92,0,1.33405,acquisition,4.768668,94,186,virtual,55.425336,all_to_all
V1,,92,0,1.33405,acquisition,4.768668,94,186,virtual,55.425336,all_to_all
P0,,94,0,1.321935,acquisition,4.535046,,0,pi,55.425336,all_to_all
V0,,93,1,1.331052,acquisition,0.091608,94,186,virtual,55.625579,all_to_all
V1,,93,1,1.331052,acquisition,0.091608,94,186,virtual,55.625579,all_to_all
P0,,94,0,1.318131,acquisition,6.102179,,0,pi,55.625579,all_to_all
V0,,93,1,1.328098,acquisition,1.696473,95,188,virtual,55.825828,all_to_all
V1,,93,1,1.328098,acquisition,1.696473,95,188,virtual,55.825828,all_to_all
P0,,95,0,1.315838,acquisition,1.428685,,0,pi,55.825828,all_to_all
V0,,93,0,1.323913,acquisition,3.556053,95,188,virtual,56.058914,all_to_all
V1,,93,0,1.323913,acquisition,3.556053,95,188,virtual,56.058914,all_to_all
P0,,95,0,1.312271,acquisition,3.3121,,0,pi,56.058914,all_to_all
V0,,93,0,1.320461,acquisition,5.144793,95,188,virtual,56.259003,all_to_all
V1,,93,0,1.320461,acquisition,5.144793,95,188,virtual,56.259003,all_to_all
P0,,95,0,1.30962,acquisition,4.938298,,0,pi,56.259003,all_to_all
V0,,94,1,1.315879,acquisition,1.238258,96,190,virtual,56.56946,all_to_all
V1,,94,1,1.315879,acquisition,1.238258,96,190,virtual,56.56946,all_to_all
P0,,96,0,1.307299,acquisition,1.188195,,2,pi,56.56946,all_to_all
V0,,94,0,1.311699,acquisition,3.070564,96,190,virtual,56.792936,all_to_all
V1,,94,0,1.311699,acquisition,3.070564,96,190,virtual,56.792936,all_to_all
P0,,96,0,1.304954,acquisition,3.011659,,0,pi,56.792936,all_to_all
V0,,94,0,1.308102,acquisition,4.635277,96,190,virtual,56.993076,all_to_all
V1,,94,0,1.308102,acquisition,4.635277,96,190,virtual,56.993076,all_to_all
P0,,96,0,1.303214,acquisition,4.646134,,0,pi,56.993076,all_to_all
V0,,94,0,1.304827,acquisition,6.198233,96,190,virtual,57.193247,all_to_all
V1,,94,0,1.304827,acquisition,6.198233,96,190,virtual,57.193247,all_to_all
P0,,96,0,1.301692,acquisition,6.278621,,0,pi,57.193247,all_to_all
V0,,95,1,1.301909,acquisition,1.47638,97,192,virtual,57.393376,all_to_all
V1,,95,1,1.301909,acquisition,1.47638,97,192,virtual,57.393376,all_to_all
P0,,97,0,1.30057,acquisition,1.615703,,0,pi,57.393376,all_to_all
V0,,95,0,1.299308,acquisition,3.041781,97,192,virtual,57.593613,all_to_all
V1,,95,0,1.299308,acquisition,3.041781,97,192,virtual,57.593613,all_to_all
P0,,97,0,1.297812,acquisition,3.15785,,0,pi,57.593613,all_to_all
V0,,95,0,1.296663,acquisition,4.870449,97,192,virtual,57.826806,all_to_all
V1,,95,0,1.296663,acquisition,4.870449,97,192,virtual,57.826806,all_to_all
P0,,97,0,1.294333,acquisition,4.920731,,0,pi,57.826806,all_to_all
V0,,96,1,1.293943,acquisition,0.678248,98,194,virtual,58.027271,all_to_all
V1,,96,1,1.293943,acquisition,0.678248,98,194,virtual,58.027271,all_to_all
P0,,98,1,1.291585,acquisition,0.151942,,0,pi,58.027271,all_to_all
V0,,96,1,1.292146,acquisition,1.724902,98,194,virtual,58.2276,all_to_all
V1,,96,1,1.292146,acquisition,1.724902,98,194,virtual,58.2276,all_to_all
P0,,98,0,1.290268,acquisition,1.728723,,0,pi,58.2276,all_to_all
V0,,96,0,1.289291,acquisition,3.295204,98,194,virtual,58.427626,all_to_all
V1,,96,0,1.289291,acquisition,3.295204,98,194,virtual,58.427626,all_to_all
P0,,98,0,1.289003,acquisition,3.315979,,0,pi,58.427626,all_to_all
V0,,96,0,1.286183,acquisition,5.125063,98,194,virtual,58.660631,all_to_all
V1,,96,0,1.286183,acquisition,5.125063,98,194,virtual,58.660631,all_to_all
P0,,98,0,1.287978,acquisition,5.183422,,0,pi,58.660631,all_to_all
V0,,97,1,1.282781,acquisition,0.92902,99,196,virtual,58.945538,all_to_all
V1,,97,1,1.282781,acquisition,0.92902,99,196,virtual,58.945538,all_to_all
P0,,99,0,1.287387,acquisition,1.19584,,0,pi,58.945538,all_to_all
V0,,97,0,1.278034,acquisition,2.736354,99,196,virtual,59.161203,all_to_all
V1,,97,0,1.278034,acquisition,2.736354,99,196,virtual,59.161203,all_to_all
P0,,99,0,1.286036,acquisition,2.845449,,0,pi,59.161203,all_to_all
V0,,97,0,1.273063,acquisition,4.530241,99,196,virtual,59.394587,all_to_all
V1,,97,0,1.273063,acquisition,4.530241,99,196,virtual,59.394587,all_to_all
P0,,99,0,1.284208,acquisition,4.560847,,0,pi,59.394587,all_to_all
V0,,97,0,1.269803,acquisition,5.807001,99,196,virtual,59.59474,all_to_all
V1,,97,0,1.269803,acquisition,5.807001,99,196,virtual,59.59474,all_to_all
P0,,99,0,1.282713,acquisition,6.029581,,0,pi,59.59474,all_to_all
V0,,98,1,1.266557,acquisition,1.058302,100,198,virtual,59.795246,all_to_all
V1,,98,1,1.266557,acquisition,1.058302,100,198,virtual,59.795246,all_to_all
P0,,100,0,1.28184,acquisition,1.273666,,0,pi,59.795246,all_to_all
