agent_id,drop_reason,dropped,event_type,frequency_hz,injected_delay_s,kept_for_p0,normalized_signal,phase_rad,raw_brightness,roi_id,source_t_s,t_s
V1,,0,pi_detected_virtual_flash,,0.0,1,0.7929,,78.0,1,,51.134325
P0,,,pi_flash,1.372921,,,,0.146439,,,,51.75617
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,51.75617,51.75617
V0,,0,pi_detected_virtual_flash,,0.0,1,0.746,,60.0,0,,51.956444
V1,,0,pi_detected_virtual_flash,,0.0,1,1.0,,96.0,1,,51.956444
P0,,,pi_flash,1.364231,,,,0.083168,,,,52.523689
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,52.523689,52.523689
V0,,0,pi_detected_virtual_flash,,0.0,1,0.72,,59.0,0,,52.636321
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8,,79.0,1,,52.636321
P0,,,pi_flash,1.35823,,,,0.246279,,,,53.291215
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,53.291215,53.291215
V0,,0,pi_detected_virtual_flash,,0.0,1,0.66,,56.0,0,,53.457341
V1,,0,pi_detected_virtual_flash,,0.0,1,0.814,,80.0,1,,53.457341
P0,,,pi_flash,1.346387,,,,0.068881,,,,54.057778
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,54.057778,54.057778
V0,,0,pi_detected_virtual_flash,,0.0,1,0.7415,,60.0,0,,54.224537
V1,,0,pi_detected_virtual_flash,,0.0,1,1.0,,96.0,1,,54.224537
P0,,,pi_flash,1.33236,,,,0.070541,,,,54.858519
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,54.858519,54.858519
V0,,0,pi_detected_virtual_flash,,0.0,1,0.84,,65.0,0,,55.006506
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8706,,85.0,1,,55.006506
P0,,,pi_flash,1.317539,,,,0.16115,,,,55.668703
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,55.668703,55.668703
V0,,0,pi_detected_virtual_flash,,0.0,1,0.72,,59.0,0,,55.772041
V1,,0,pi_detected_virtual_flash,,0.0,1,0.7852,,78.0,1,,55.772041
P0,,,pi_flash,1.307664,,,,0.011131,,,,56.425877
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,56.425877,56.425877
V0,,0,pi_detected_virtual_flash,,0.0,1,0.7292,,58.0,0,,56.56946
V1,,0,pi_detected_virtual_flash,,0.0,1,0.7882,,78.0,1,,56.56946
P0,,,pi_flash,1.301458,,,,0.416163,,,,57.244816
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,57.244816,57.244816
V0,,0,pi_detected_virtual_flash,,0.0,1,0.66,,56.0,0,,57.360034
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8721,,86.0,1,,57.360034
P0,,,pi_flash,1.291585,,,,0.151942,,,,58.027271
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,58.027271,58.027271
V0,,0,pi_detected_virtual_flash,,0.0,1,0.8298,,63.0,0,,58.137456
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9647,,93.0,1,,58.137456
P0,,,pi_flash,1.287498,,,,0.243803,,,,58.827631
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,58.827631,58.827631
V0,,0,pi_detected_virtual_flash,,0.0,1,0.7992,,63.0,0,,58.994589
V1,,0,pi_detected_virtual_flash,,0.0,1,0.9419,,92.0,1,,58.994589
P0,,,pi_flash,1.282478,,,,0.071348,,,,59.637939
P0,,,pi_flash_routed_to_virtuals,,0.0,,,,,,59.637939,59.637939
V0,,0,pi_detected_virtual_flash,,0.0,1,0.8125,,63.0,0,,59.761422
V1,,0,pi_detected_virtual_flash,,0.0,1,0.8256,,82.0,1,,59.761422
