elapsed_ms,endpoint,error,monotonic_time_s,ok
129.263,POST /api/pi_flash,,18151.655102,1
157.647,GET /api/agents,,18151.82886,1
10.453,GET /api/agents,,18152.02869,1
9.533,POST /api/pi_flash,,18152.292561,1
17.547,GET /api/agents,,18152.302105,1
15.0,GET /api/agents,,18152.462797,1
16.368,GET /api/agents,,18152.695966,1
15.176,POST /api/pi_flash,,18152.956309,1
16.798,GET /api/agents,,18152.971497,1
8.637,GET /api/agents,,18153.096372,1
18.462,GET /api/agents,,18153.329571,1
13.422,POST /api/pi_flash,,18153.589803,1
5.976,GET /api/agents,,18153.630001,1
13.505,GET /api/agents,,18153.863627,1
18.624,GET /api/agents,,18154.096704,1
14.963,POST /api/pi_flash,,18154.256661,1
15.444,GET /api/agents,,18154.296751,1
8.865,GET /api/agents,,18154.530502,1
76.818,GET /api/agents,,18154.763536,1
60.741,POST /api/pi_flash,,18154.923846,1
124.128,GET /api/agents,,18155.030691,1
24.237,GET /api/agents,,18155.230967,1
116.37,GET /api/agents,,18155.464338,1
14.429,POST /api/pi_flash,,18155.6577,1
28.564,GET /api/agents,,18155.698078,1
35.595,GET /api/agents,,18155.931517,1
8.239,GET /api/agents,,18156.164569,1
9.554,POST /api/pi_flash,,18156.257974,1
12.071,POST /api/pi_flash,,18156.358256,1
10.34,GET /api/agents,,18156.398217,1
21.62,GET /api/agents,,18156.632092,1
11.428,GET /api/agents,,18156.865078,1
9.914,POST /api/pi_flash,,18156.958523,1
8.323,POST /api/pi_flash,,18157.059052,1
6.585,GET /api/agents,,18157.099144,1
9.624,GET /api/agents,,18157.336988,1
9.491,GET /api/agents,,18157.565679,1
9.095,POST /api/pi_flash,,18157.692585,1
12.028,GET /api/agents,,18157.765698,1
11.228,GET /api/agents,,18157.966336,1
13.154,GET /api/agents,,18158.19926,1
12.016,POST /api/pi_flash,,18158.426127,1
6.487,GET /api/agents,,18158.466086,1
9.671,GET /api/agents,,18158.6999,1
12.914,GET /api/agents,,18158.933097,1
9.373,POST /api/pi_flash,,18159.160297,1
11.709,GET /api/agents,,18159.200573,1
11.679,GET /api/agents,,18159.433426,1
17.44,GET /api/agents,,18159.633665,1
7.623,POST /api/pi_flash,,18159.861021,1
5.384,GET /api/agents,,18159.900902,1
11.316,GET /api/agents,,18160.133943,1
14.394,GET /api/agents,,18160.367536,1
8.848,POST /api/pi_flash,,18160.561307,1
7.326,GET /api/agents,,18160.601458,1
12.288,GET /api/agents,,18160.834544,1
13.436,GET /api/agents,,18161.034717,1
22.042,POST /api/pi_flash,,18161.228725,1
17.55,GET /api/agents,,18161.268495,1
13.133,GET /api/agents,,18161.502073,1
15.131,GET /api/agents,,18161.735189,1
8.193,POST /api/pi_flash,,18161.928696,1
6.44,GET /api/agents,,18161.969178,1
13.957,GET /api/agents,,18162.202207,1
10.299,GET /api/agents,,18162.439067,1
8.488,POST /api/pi_flash,,18162.629223,1
12.011,GET /api/agents,,18162.669431,1
8.781,GET /api/agents,,18162.902745,1
10.845,GET /api/agents,,18163.136214,1
10.456,POST /api/pi_flash,,18163.329629,1
9.41,GET /api/agents,,18163.369951,1
12.34,GET /api/agents,,18163.602604,1
27.287,GET /api/agents,,18163.836701,1
12.311,POST /api/pi_flash,,18164.030144,1
8.081,GET /api/agents,,18164.070153,1
8.979,GET /api/agents,,18164.303674,1
9.539,GET /api/agents,,18164.536767,1
8.932,POST /api/pi_flash,,18164.730589,1
6.747,GET /api/agents,,18164.770468,1
11.075,GET /api/agents,,18165.004411,1
10.315,GET /api/agents,,18165.23739,1
10.638,POST /api/pi_flash,,18165.497743,1
10.977,GET /api/agents,,18165.508392,1
13.271,GET /api/agents,,18165.638125,1
13.81,GET /api/agents,,18165.838054,1
9.919,GET /api/agents,,18166.071122,1
8.247,POST /api/pi_flash,,18166.197994,1
25.706,GET /api/agents,,18166.305132,1
8.731,GET /api/agents,,18166.505032,1
9.231,GET /api/agents,,18166.73849,1
18.134,POST /api/pi_flash,,18166.931936,1
17.856,GET /api/agents,,18166.972257,1
20.957,GET /api/agents,,18167.205695,1
8.994,GET /api/agents,,18167.438837,1
62.565,POST /api/pi_flash,,18167.698957,1
9.425,GET /api/agents,,18167.761534,1
15.592,GET /api/agents,,18167.839622,1
94.966,GET /api/agents,,18168.072539,1
58.537,GET /api/agents,,18168.272648,1
18.584,POST /api/pi_flash,,18168.432794,1
7.132,GET /api/agents,,18168.473356,1
21.836,GET /api/agents,,18168.706581,1
31.953,GET /api/agents,,18168.939725,1
7.476,POST /api/pi_flash,,18169.166573,1
7.879,GET /api/agents,,18169.206621,1
8.527,GET /api/agents,,18169.440423,1
60.581,GET /api/agents,,18169.67356,1
8.612,POST /api/pi_flash,,18169.933988,1
10.582,GET /api/agents,,18169.942613,1
22.767,GET /api/agents,,18170.074301,1
10.228,GET /api/agents,,18170.307448,1
34.414,GET /api/agents,,18170.540943,1
14.16,POST /api/pi_flash,,18170.701339,1
5.885,GET /api/agents,,18170.741244,1
13.448,GET /api/agents,,18170.974837,1
11.676,GET /api/agents,,18171.208036,1
9.339,POST /api/pi_flash,,18171.468292,1
11.314,GET /api/agents,,18171.477642,1
29.735,GET /api/agents,,18171.608858,1
11.02,GET /api/agents,,18171.808572,1
7.297,GET /api/agents,,18172.041891,1
8.673,POST /api/pi_flash,,18172.268584,1
14.582,GET /api/agents,,18172.308826,1
11.965,GET /api/agents,,18172.542316,1
9.017,GET /api/agents,,18172.775852,1
9.681,GET /api/agents,,18172.975923,1
19.6,POST /api/pi_flash,,18173.069494,1
9.743,GET /api/agents,,18173.176375,1
11.264,GET /api/agents,,18173.409656,1
8.772,GET /api/agents,,18173.609579,1
50.118,POST /api/pi_flash,,18173.836396,1
6.45,GET /api/agents,,18173.910262,1
13.04,GET /api/agents,,18174.14341,1
13.959,GET /api/agents,,18174.343301,1
18.264,GET /api/agents,,18174.543423,1
9.56,POST /api/pi_flash,,18174.637258,1
12.715,GET /api/agents,,18174.743981,1
15.76,GET /api/agents,,18174.943351,1
12.988,GET /api/agents,,18175.177262,1
10.547,POST /api/pi_flash,,18175.437524,1
6.264,GET /api/agents,,18175.448083,1
12.178,GET /api/agents,,18175.577887,1
12.78,GET /api/agents,,18175.777984,1
18.924,GET /api/agents,,18176.011226,1
24.61,POST /api/pi_flash,,18176.237977,1
15.25,GET /api/agents,,18176.278188,1
10.021,GET /api/agents,,18176.51178,1
15.55,GET /api/agents,,18176.744921,1
9.117,GET /api/agents,,18176.945725,1
14.393,POST /api/pi_flash,,18177.03867,1
10.601,GET /api/agents,,18177.145657,1
16.839,POST /api/stabilizer/config,,18177.750587,1
6.345,POST /api/pause,,18177.767437,1
