t_s,phase_rad,freq_hz,phase_err,coupling_term,flash
0.003887,0.036389,1.479754,-0.036354,-0.03634617844076917,0
0.003891,0.036423,1.479734,-0.036389,-0.036380556675921466,0
0.003894,0.036457,1.479715,-0.036423,-0.03641493442311723,0
0.003898,0.036493,1.479696,-0.036457,-0.036449311682323786,0
0.003903,0.036536,1.479677,-0.036493,-0.03648461756214156,0
0.003907,0.036574,1.479652,-0.036536,-0.036528284781512446,0
0.003914,0.036642,1.479631,-0.036574,-0.03656544766632687,0
0.003918,0.036679,1.479593,-0.036642,-0.03663419786745542,0
0.003922,0.036717,1.479573,-0.036679,-0.036670430088621225,0
0.003926,0.036753,1.479552,-0.036717,-0.03670851981471744,0
0.003931,0.036799,1.479532,-0.036753,-0.03674475092314142,0
0.003935,0.036833,1.479506,-0.036799,-0.036790271439279286,0
0.003939,0.036868,1.479487,-0.036833,-0.0368246433680312,0
0.003942,0.036905,1.479467,-0.036868,-0.03685994377295451,0
0.003946,0.036939,1.479447,-0.036905,-0.036896172613668204,0
0.00395,0.036973,1.479428,-0.036939,-0.0369305430375807,0
0.003954,0.037009,1.479409,-0.036973,-0.03696491297301396,0
0.003958,0.037045,1.479389,-0.037009,-0.03700021133060565,0
0.003967,0.037137,1.479369,-0.037045,-0.037036438069963665,0
0.003971,0.037173,1.479318,-0.037137,-0.0371283966566216,0
0.003975,0.037209,1.479298,-0.037173,-0.03716462147502087,0
0.003979,0.037243,1.479278,-0.037209,-0.03719991691656112,0
0.003983,0.037278,1.479259,-0.037243,-0.03723428302222923,0
0.003986,0.037314,1.479239,-0.037278,-0.037269577446280885,0
0.00399,0.037349,1.47922,-0.037314,-0.03730487135475238,0
0.003994,0.037384,1.4792,-0.037349,-0.03734016474760839,0
0.003999,0.037433,1.47918,-0.037384,-0.03737545762481359,0
0.004003,0.03747,1.479153,-0.037433,-0.037424681275524126,0
0.004008,0.037517,1.479133,-0.03747,-0.037460901651643265,0
0.004012,0.037551,1.479106,-0.037517,-0.037508265851406666,0
0.004016,0.037588,1.479087,-0.037551,-0.03754262757020667,0
0.004021,0.037634,1.479067,-0.037588,-0.03757884617706089,0
0.004025,0.037669,1.479041,-0.037634,-0.03762527965904726,0
0.004028,0.037705,1.479022,-0.037669,-0.03765963971226305,0
0.004032,0.03774,1.479002,-0.037705,-0.03769585656338003,0
0.004036,0.037774,1.478982,-0.03774,-0.03773114424139189,0
0.004041,0.037821,1.478963,-0.037774,-0.03776550278732745,0
0.004045,0.037855,1.478937,-0.037821,-0.03781193267797944,0
0.004049,0.037892,1.478918,-0.037855,-0.03784629007341187,0
0.004052,0.037927,1.478898,-0.037892,-0.03788250412288788,0
0.004056,0.037961,1.478878,-0.037927,-0.037917789070907794,0
0.00406,0.037995,1.478859,-0.037961,-0.03795214495851518,0
0.004064,0.03803,1.47884,-0.037995,-0.037985571825686466,0
0.004067,0.038064,1.478821,-0.03803,-0.0380208552656781,0
0.004071,0.038099,1.478802,-0.038064,-0.03805520968484383,0
0.004076,0.038144,1.478783,-0.038099,-0.038089563614463945,0
0.00408,0.038181,1.478757,-0.038144,-0.038135058788700445,0
0.004084,0.038216,1.478737,-0.038181,-0.03817126850130671,0
0.004087,0.038251,1.478717,-0.038216,-0.03820654922336814,0
0.004091,0.038286,1.478698,-0.038251,-0.03824182942891296,0
0.004095,0.038321,1.478678,-0.038286,-0.038277109117905946,0
0.004099,0.038357,1.478659,-0.038321,-0.038311459884539156,0
0.004104,0.038404,1.478639,-0.038357,-0.0383476669464203,0
0.004107,0.038437,1.478613,-0.038404,-0.03839408535572896,0
0.004111,0.038473,1.478594,-0.038437,-0.03842750609358163,0
0.004115,0.038508,1.478574,-0.038473,-0.038463711411073576,0
0.004119,0.038543,1.478555,-0.038508,-0.038498059516575214,0
0.004122,0.038578,1.478535,-0.038543,-0.038533335452716054,0
0.004126,0.038612,1.478516,-0.038578,-0.03856861087201424,0
0.00413,0.038646,1.478497,-0.038612,-0.03860202945776957,0
0.004141,0.038753,1.478478,-0.038646,-0.03863637558996858,0
0.004146,0.0388,1.478418,-0.038753,-0.0387431254381567,0
0.004153,0.038858,1.478392,-0.0388,-0.038790464448795026,0
0.004157,0.038901,1.47836,-0.038858,-0.03884801307721196,0
0.004161,0.038936,1.478336,-0.038901,-0.03889163728306202,0
0.004166,0.038985,1.478317,-0.038936,-0.03892597928152323,0
0.00417,0.03902,1.478289,-0.038985,-0.03897517127405485,0
0.004175,0.039066,1.47827,-0.03902,-0.039010440216209266,0
0.004179,0.039101,1.478244,-0.039066,-0.039055917991034805,0
0.004183,0.039136,1.478225,-0.039101,-0.03909118574874874,0
0.004186,0.03917,1.478205,-0.039136,-0.03912552489730882,0
0.00419,0.039207,1.478186,-0.03917,-0.039159863555311536,0
0.004194,0.039243,1.478166,-0.039207,-0.03919698591833268,0
0.004199,0.039287,1.478145,-0.039243,-0.03923317965710859,0
0.004203,0.039322,1.478121,-0.039287,-0.03927679687454063,0
0.004206,0.039357,1.478102,-0.039322,-0.0393120613911291,0
0.00421,0.039394,1.478082,-0.039357,-0.03934732566018254,0
0.004214,0.039428,1.478062,-0.039394,-0.039383516864211335,0
0.004218,0.039463,1.478043,-0.039428,-0.03941785210544368,0
0.004222,0.039499,1.478023,-0.039463,-0.039453114551344155,0
0.004225,0.039533,1.478003,-0.039499,-0.039488376479485915,0
0.004229,0.039569,1.477984,-0.039533,-0.03952270995150609,0
0.004233,0.039605,1.477964,-0.039569,-0.039558898782677564,0
0.004237,0.03964,1.477944,-0.039605,-0.03959508706837008,0
0.004242,0.039686,1.477925,-0.03964,-0.03962941901441356,0
0.004246,0.039722,1.477899,-0.039686,-0.039675812686256605,0
0.004249,0.039757,1.477879,-0.039722,-0.03971199920937546,0
0.004253,0.039792,1.47786,-0.039757,-0.03974632948312182,0
0.004257,0.039827,1.47784,-0.039792,-0.03978158710433432,0
0.004261,0.039863,1.47782,-0.039827,-0.03981684420746154,0
0.004265,0.039899,1.477801,-0.039863,-0.039852100792468446,0
0.004268,0.039934,1.477781,-0.039899,-0.03988828465698839,0
0.004274,0.039982,1.477761,-0.039934,-0.03992354019201231,0
0.004277,0.040017,1.477735,-0.039982,-0.0399708562165647,0
0.004281,0.040051,1.477715,-0.040017,-0.04000611053779004,0
0.004286,0.040096,1.477696,-0.040051,-0.04004043660258433,0
0.00429,0.040131,1.477671,-0.040096,-0.04008496714730349,0
0.004293,0.040165,1.477651,-0.040131,-0.04012021979071784,0
0.004297,0.040201,1.477632,-0.040165,-0.040154544221745844,0
0.004302,0.040248,1.477613,-0.040201,-0.04018979584192615,0
0.004306,0.040284,1.477586,-0.040248,-0.04023710634192299,0
0.00431,0.040319,1.477566,-0.040284,-0.04027328439637455,0
0.004314,0.040355,1.477547,-0.040319,-0.04030760663520777,0
0.004318,0.04039,1.477527,-0.040355,-0.04034378362518344,0
0.004323,0.040437,1.477507,-0.04039,-0.040379032461477865,0
0.004327,0.040474,1.477481,-0.040437,-0.04042633949487951,0
0.00433,0.040509,1.477461,-0.040474,-0.04046251469172594,0
0.004334,0.040544,1.477441,-0.040509,-0.040497761780750124,0
0.004338,0.040579,1.477421,-0.040544,-0.04053300835097804,0
0.004342,0.040615,1.477402,-0.040579,-0.0405682544023747,0
0.004345,0.040649,1.477382,-0.040615,-0.04060349993490518,0
0.004349,0.040683,1.477363,-0.040649,-0.040637817441719855,0
0.004353,0.040718,1.477344,-0.040683,-0.04067213445655275,0
0.004357,0.040754,1.477325,-0.040718,-0.04070645097937163,0
0.00436,0.040787,1.477305,-0.040754,-0.040742621943948495,0
0.004364,0.040823,1.477286,-0.040787,-0.040776010003106634,0
0.004369,0.04087,1.477266,-0.040823,-0.040811252476348175,0
0.004373,0.040906,1.47724,-0.04087,-0.040858550969151544,0
0.004377,0.040944,1.47722,-0.040906,-0.040894719634457954,0
0.004381,0.040979,1.477199,-0.040944,-0.040932742540588984,0
0.004385,0.041016,1.477179,-0.040979,-0.04096798270489875,0
0.004389,0.041049,1.477159,-0.041016,-0.04100414971544035,0
0.004392,0.041083,1.47714,-0.041049,-0.0410375341244819,0
0.004397,0.041126,1.477121,-0.041083,-0.04107184540601171,0
0.004402,0.041173,1.477097,-0.041126,-0.041114502121100634,0
0.004406,0.041209,1.477071,-0.041173,-0.04116179434672987,0
0.00441,0.041244,1.477052,-0.041209,-0.04119703113521038,0
0.004413,0.04128,1.477032,-0.041244,-0.04123226740420176,0
0.004417,0.041314,1.477012,-0.04128,-0.04126843041664294,0
0.004421,0.041348,1.476993,-0.041314,-0.0413027383839019,0
0.004429,0.041423,1.476974,-0.041348,-0.04133611862285718,0
0.004434,0.041469,1.476932,-0.041423,-0.04141122311370702,0
0.004438,0.041505,1.476906,-0.041469,-0.041457582543855176,0
0.004442,0.04154,1.476887,-0.041505,-0.041492814970267716,0
0.004445,0.041575,1.476867,-0.04154,-0.04152804687689847,0
0.004449,0.04161,1.476847,-0.041575,-0.041563278263712596,0
0.004453,0.041646,1.476828,-0.04161,-0.04159758199615895,0
0.004458,0.041689,1.476808,-0.041646,-0.04163373947807579,0
0.004461,0.041724,1.476784,-0.041689,-0.041677313267981145,0
0.004465,0.041761,1.476765,-0.041724,-0.04171161536179897,0
0.004469,0.041795,1.476744,-0.041761,-0.04174869819322601,0
0.004473,0.04183,1.476725,-0.041795,-0.041782999261055914,0
0.004477,0.041866,1.476705,-0.04183,-0.04181822688499903,0
0.004481,0.041909,1.476686,-0.041866,-0.04185345398883867,0
0.004485,0.041945,1.476662,-0.041909,-0.04189702376705911,0
0.004489,0.04198,1.476641,-0.041945,-0.04193317671220704,0
0.004493,0.042015,1.476622,-0.04198,-0.04196747512781177,0
0.004496,0.042049,1.476603,-0.042015,-0.042002700027667005,0
0.0045,0.042085,1.476584,-0.042049,-0.042036997443449194,0
0.004504,0.04212,1.476564,-0.042085,-0.04207222131639149,0
0.004508,0.042154,1.476544,-0.04212,-0.04210744466897942,0
0.004512,0.042189,1.476525,-0.042154,-0.04214174057811307,0
0.004515,0.042224,1.476506,-0.042189,-0.04217696290358392,0
0.004521,0.042282,1.476487,-0.042224,-0.04221125781256435,0
0.004525,0.042318,1.476454,-0.042282,-0.0422696508965905,0
0.004529,0.042352,1.476434,-0.042318,-0.0423048713318095,0
0.004536,0.042413,1.476415,-0.042352,-0.04233916440016097,0
0.00454,0.042453,1.476381,-0.042413,-0.04240033484573074,0
0.004544,0.042496,1.476359,-0.042453,-0.04244018739430327,0
0.004551,0.042552,1.476335,-0.042496,-0.04248281965625364,0
0.004554,0.042587,1.476304,-0.042552,-0.04253935253229221,0
0.004558,0.042623,1.476284,-0.042587,-0.042574568980040084,0
0.004565,0.042682,1.476265,-0.042623,-0.042609784906937904,0
0.00457,0.042734,1.476232,-0.042682,-0.042669095218448576,0
0.004574,0.042768,1.476203,-0.042734,-0.042720990152834655,0
0.004578,0.042804,1.476184,-0.042768,-0.042755277229378566,0
0.004581,0.042838,1.476164,-0.042804,-0.0427904904829402,0
0.004585,0.042872,1.476145,-0.042838,-0.042824776558167965,0
0.004591,0.04293,1.476126,-0.042872,-0.042859062139364704,0
0.004595,0.042964,1.476094,-0.04293,-0.042916512979538024,0
0.004599,0.042999,1.476075,-0.042964,-0.04295079723870424,0
0.004603,0.043042,1.476055,-0.042999,-0.04298600759855159,0
0.004607,0.043077,1.476031,-0.043042,-0.04302863008470676,0
0.004612,0.043126,1.476012,-0.043077,-0.043063839292256954,0
0.004617,0.04317,1.475984,-0.043126,-0.04311294596614003,0
0.004621,0.043206,1.47596,-0.04317,-0.04315649270833885,0
0.004626,0.043253,1.47594,-0.043206,-0.043192626537101375,0
0.004631,0.043297,1.475914,-0.043253,-0.043239877820344906,0
0.004635,0.043331,1.475889,-0.043297,-0.043283421967606796,0
0.004638,0.043366,1.47587,-0.043331,-0.04331770093637841,0
0.004643,0.043411,1.475851,-0.043366,-0.043351979680289775,0
0.004647,0.043445,1.475826,-0.043411,-0.043397374649519094,0
0.004651,0.043488,1.475807,-0.043445,-0.043431651974315505,0
0.004655,0.043524,1.475783,-0.043488,-0.04347426646970804,0
0.004659,0.043558,1.475763,-0.043524,-0.043510395466462404,0
0.004663,0.043592,1.475744,-0.043558,-0.04354467116030059,0
0.004666,0.043627,1.475725,-0.043592,-0.04357801999609017,0
0.004671,0.043672,1.475706,-0.043627,-0.04361322106416042,0
0.004675,0.043709,1.47568,-0.043672,-0.04365861131008208,0
0.004679,0.043744,1.47566,-0.043709,-0.043694737502099915,0
0.004683,0.043781,1.475641,-0.043744,-0.04372993683961464,0
0.004687,0.043816,1.47562,-0.043781,-0.04376698823706432,0
0.004691,0.043851,1.4756,-0.043816,-0.04380218650309337,0
0.004694,0.043886,1.475581,-0.043851,-0.04383645798424655,0
0.0047,0.043934,1.475562,-0.043886,-0.043871655219864074,0
0.004703,0.043968,1.475535,-0.043934,-0.04391981895959979,0
0.004707,0.044003,1.475516,-0.043968,-0.043954089011215156,0
0.004711,0.044037,1.475497,-0.044003,-0.04398835829817977,0
0.004715,0.044072,1.475478,-0.044037,-0.044022627090028174,0
0.004718,0.044108,1.475458,-0.044072,-0.044057821563475444,0
0.004722,0.044143,1.475438,-0.044108,-0.04409394167757663,0
0.004728,0.044194,1.475418,-0.044143,-0.0441291350926237,0
0.004732,0.044232,1.47539,-0.044194,-0.04418007200741956,0
0.004735,0.044267,1.475369,-0.044232,-0.04421711637432875,0
0.004739,0.044301,1.47535,-0.044267,-0.04425230796089576,0
0.004743,0.044336,1.475331,-0.044301,-0.0442865729379401,0
0.004747,0.044371,1.475311,-0.044336,-0.04432176349322321,0
0.00475,0.044406,1.475292,-0.044371,-0.04435602746605761,0
0.004754,0.044441,1.475272,-0.044406,-0.04439121698992231,0
0.004758,0.044476,1.475253,-0.044441,-0.044426405991150254,0
0.004762,0.044511,1.475233,-0.044476,-0.044461594469706926,0
0.004766,0.044546,1.475213,-0.044511,-0.044496782425557796,0
0.004769,0.044581,1.475194,-0.044546,-0.044531043867202094,0
0.004773,0.044616,1.475175,-0.044581,-0.044566230791295715,0
0.004777,0.044651,1.475155,-0.044616,-0.044601417192580935,0
0.004781,0.044687,1.475136,-0.044651,-0.04463660307102324,0
0.004785,0.044722,1.475116,-0.044687,-0.044671788426588144,0
0.004788,0.044756,1.475096,-0.044722,-0.04470697325924116,0
0.004792,0.044791,1.475077,-0.044756,-0.04474123165968022,0
0.004797,0.044837,1.475058,-0.044791,-0.04477641546016928,0
0.004801,0.044872,1.475032,-0.044837,-0.044821783438228485,0
0.004806,0.044918,1.475013,-0.044872,-0.04485696604123641,0
0.004811,0.044964,1.474987,-0.044918,-0.044903258325176075,0
0.004814,0.044999,1.474962,-0.044964,-0.04494862360193891,0
0.004818,0.045035,1.474942,-0.044999,-0.04498380431889458,0
0.004822,0.045069,1.474922,-0.045035,-0.04501991031354151,0
0.004827,0.045116,1.474903,-0.045069,-0.04505416418344236,0
0.004831,0.045153,1.474877,-0.045116,-0.04510045260849024,0
0.004835,0.045188,1.474857,-0.045153,-0.045137482577551596,0
0.004839,0.045225,1.474837,-0.045188,-0.0451726604852478,0
0.004843,0.045259,1.474816,-0.045225,-0.045209689323447655,0
0.004846,0.045295,1.474797,-0.045259,-0.04524394044424275,0
0.00485,0.045329,1.474778,-0.045295,-0.045279116767851874,0
0.004854,0.045364,1.474759,-0.045329,-0.04531336688263416,0
0.004859,0.045407,1.474739,-0.045364,-0.04534854217297349,0
0.004862,0.045442,1.474715,-0.045407,-0.045391122203341294,0
0.004866,0.045477,1.474696,-0.045442,-0.04542629633625733,0
0.00487,0.045511,1.474676,-0.045477,-0.04546146994552267,0
0.004874,0.045547,1.474657,-0.045511,-0.04549571741722092,0
0.004877,0.045581,1.474637,-0.045547,-0.04553088999286438,0
0.004882,0.045626,1.474618,-0.045581,-0.0455651364580765,0
0.004886,0.045662,1.474593,-0.045626,-0.04561048930320275,0
0.00489,0.045698,1.474573,-0.045662,-0.04564566016962825,0
0.004895,0.045745,1.474553,-0.045698,-0.0456817560538432,0
0.004899,0.045781,1.474527,-0.045745,-0.04572895744384936,0
0.004903,0.045817,1.474507,-0.045781,-0.04576505205453858,0
0.004906,0.045851,1.474487,-0.045817,-0.04580114611330463,0
0.004911,0.045889,1.474468,-0.045851,-0.04583538865868592,0
0.004914,0.045925,1.474447,-0.045889,-0.045873332576212886,0
0.004918,0.045959,1.474427,-0.045925,-0.04590849952660382,0
0.004922,0.045994,1.474408,-0.045959,-0.04594274051424395,0
0.004927,0.046038,1.474388,-0.045994,-0.045977906430150664,0
0.00493,0.046072,1.474364,-0.046038,-0.04602140052271231,0
0.004934,0.046107,1.474345,-0.046072,-0.046055639871700894,0
0.004938,0.046141,1.474325,-0.046107,-0.046090804104558715,0
0.004942,0.046177,1.474306,-0.046141,-0.04612504244600976,0
0.004945,0.046211,1.474287,-0.046177,-0.04616020564403201,0
0.004949,0.046245,1.474268,-0.046211,-0.0461944429778153,0
0.00496,0.046343,1.474249,-0.046245,-0.04622867981443464,0
0.004964,0.04638,1.474194,-0.046343,-0.04632676211876452,0
0.004968,0.046423,1.474173,-0.04638,-0.04636377285695151,0
0.004972,0.046461,1.47415,-0.046423,-0.046406334572343055,0
0.004976,0.046496,1.474129,-0.046461,-0.04644426930394487,0
0.00498,0.046531,1.474109,-0.046496,-0.04647942773998192,0
0.004984,0.046567,1.474089,-0.046531,-0.04651458565133969,0
0.004989,0.046614,1.47407,-0.046567,-0.04654974303798388,0
0.004993,0.046648,1.474044,-0.046614,-0.04659692732624221,0
0.004996,0.046682,1.474024,-0.046648,-0.04663115831542755,0
0.005,0.046718,1.474005,-0.046682,-0.046665388807045086,0
0.005004,0.046755,1.473985,-0.046718,-0.0467014690840023,0
0.005008,0.046789,1.473965,-0.046755,-0.04673754880807374,0
0.005012,0.046825,1.473946,-0.046789,-0.04677177775299401,0
0.005015,0.046858,1.473926,-0.046825,-0.04680785639954099,0
0.005019,0.046894,1.473907,-0.046858,-0.0468411592365861,0
0.005023,0.046929,1.473887,-0.046894,-0.04687723681964892,0
0.005027,0.046963,1.473868,-0.046929,-0.04691146373322498,0
0.00503,0.046998,1.473849,-0.046963,-0.04694569014897428,0
0.005034,0.047033,1.47383,-0.046998,-0.04698084109818393,0
0.005038,0.047069,1.47381,-0.047033,-0.04701599152222564,0
0.005043,0.047112,1.473791,-0.047069,-0.04705114142106518,0
0.005046,0.047147,1.473766,-0.047112,-0.04709461570153238,0
0.00505,0.047183,1.473747,-0.047147,-0.047129764425451734,0
0.005054,0.047221,1.473727,-0.047183,-0.04716583758294875,0
0.005059,0.047266,1.473706,-0.047221,-0.04720376007636448,0
0.005063,0.047304,1.473681,-0.047266,-0.04724815619575585,0
0.005067,0.047339,1.47366,-0.047304,-0.047286077361464604,0
0.005072,0.047384,1.47364,-0.047339,-0.04732122322339684,0
0.005076,0.047419,1.473615,-0.047384,-0.04736654227682913,0
0.00508,0.047455,1.473596,-0.047419,-0.04740076206981876,0
0.005083,0.04749,1.473576,-0.047455,-0.04743683106910005,0
0.00509,0.047548,1.473556,-0.04749,-0.04747197467667335,0
0.005094,0.047585,1.473524,-0.047548,-0.047530238083089656,0
0.005097,0.047619,1.473503,-0.047585,-0.04756722989602928,0
0.005101,0.047655,1.473484,-0.047619,-0.04760144676623009,0
0.005105,0.047689,1.473464,-0.047655,-0.04763658791126984,0
0.005108,0.047722,1.473445,-0.047689,-0.04767080377103903,0
0.005112,0.047756,1.473427,-0.047722,-0.04770409438624987,0
0.005116,0.047792,1.473408,-0.047756,-0.0477383095315389,0
0.00512,0.047826,1.473388,-0.047792,-0.04777344862850706,0
0.005124,0.04787,1.473369,-0.047826,-0.047807662493974286,0
0.00513,0.047921,1.473344,-0.04787,-0.04785204720234067,0
0.005135,0.047968,1.473316,-0.047921,-0.04790290405869781,0
0.005139,0.048002,1.47329,-0.047968,-0.04794913654328183,0
0.005143,0.048038,1.473271,-0.048002,-0.04798334784775675,0
0.005147,0.048075,1.473251,-0.048038,-0.04801940789909648,0
0.005153,0.048133,1.473231,-0.048075,-0.04805639200476631,0
0.005157,0.04817,1.473198,-0.048133,-0.04811464090865617,0
0.005162,0.048214,1.473178,-0.04817,-0.04815162351285562,0
0.005165,0.048249,1.473153,-0.048214,-0.04819507742786887,0
0.005169,0.048284,1.473134,-0.048249,-0.04823020968495863,0
0.005173,0.04832,1.473114,-0.048284,-0.04826534141566591,0
0.005177,0.048355,1.473094,-0.04832,-0.048301397131606645,0
0.005181,0.048392,1.473075,-0.048355,-0.04833652779559204,0
0.005185,0.048427,1.473054,-0.048392,-0.048373506900200834,0
0.005188,0.048462,1.473035,-0.048427,-0.04840771201443699,0
0.005193,0.048504,1.473015,-0.048462,-0.04844284108500585,0
0.005197,0.048539,1.472992,-0.048504,-0.04848536489188525,0
0.005201,0.048575,1.472973,-0.048539,-0.048519568373469386,0
0.005207,0.048638,1.472952,-0.048575,-0.048555620178518825,0
0.005212,0.048677,1.472917,-0.048638,-0.048618478927740204,0
0.005216,0.048714,1.472895,-0.048677,-0.04865822643048497,0
0.005221,0.04876,1.472875,-0.048714,-0.04869427610154263,0
0.005224,0.048794,1.472849,-0.04876,-0.04874049298149797,0
0.005228,0.04883,1.47283,-0.048794,-0.04877469273774479,0
0.005232,0.048865,1.47281,-0.04883,-0.04881074061583043,0
0.005236,0.0489,1.472791,-0.048865,-0.04884586364243404,0
0.005241,0.04895,1.472772,-0.0489,-0.04888006185944759,0
0.005246,0.048994,1.472744,-0.04895,-0.048929972145930305,0
0.005251,0.049041,1.472719,-0.048994,-0.048974335875083985,0
0.005255,0.049076,1.472693,-0.049041,-0.0490214711883262,0
0.005259,0.049111,1.472673,-0.049076,-0.049056591052538324,0
0.005262,0.049147,1.472654,-0.049111,-0.049091710389566966,0
0.005266,0.049181,1.472634,-0.049147,-0.04912682919937813,0
0.00527,0.049216,1.472615,-0.049181,-0.04916102331030768,0
0.005274,0.049252,1.472596,-0.049216,-0.049196141079458466,0
0.005278,0.049287,1.472576,-0.049252,-0.049232182465489834,0
0.005281,0.049321,1.472556,-0.049287,-0.04926729916609116,0
0.005285,0.049357,1.472537,-0.049321,-0.049301491223186604,0
0.00529,0.049402,1.472517,-0.049357,-0.04933660688285926,0
0.005296,0.049462,1.472492,-0.049402,-0.049381886988236194,0
0.005303,0.04952,1.472459,-0.049462,-0.04944195106752655,0
0.005309,0.049579,1.472426,-0.04952,-0.049500165780256004,0
0.005314,0.049626,1.472394,-0.049579,-0.04955837877383518,0
0.005318,0.04966,1.472368,-0.049626,-0.049605502583515135,0
0.005322,0.049695,1.472349,-0.04966,-0.04963968969300621,0
0.005326,0.04973,1.472329,-0.049695,-0.04967480027103069,0
0.005329,0.049766,1.472309,-0.04973,-0.04970991032127369,0
0.005334,0.049811,1.47229,-0.049766,-0.0497450198437013,0
0.005338,0.049847,1.472265,-0.049811,-0.0497902917657528,0
0.005342,0.049882,1.472245,-0.049847,-0.049826323988876514,0
0.005347,0.04993,1.472225,-0.049882,-0.049861431760938026,0
0.005351,0.049966,1.472198,-0.04993,-0.04990947333638724,0
0.005355,0.050001,1.472178,-0.049966,-0.04994550372002803,0
0.00536,0.050047,1.472159,-0.050001,-0.04998060969965694,0
0.005364,0.050085,1.472133,-0.050047,-0.05002587732190519,0
0.005368,0.05012,1.472112,-0.050085,-0.050063753540310625,0
0.005371,0.050155,1.472093,-0.05012,-0.05009885774101593,0
0.005376,0.050198,1.472073,-0.050155,-0.0501339614135302,0
0.00538,0.050235,1.472049,-0.050198,-0.050177378246162585,0
0.005384,0.050271,1.472028,-0.050235,-0.05021432824903004,0
0.005388,0.050307,1.472009,-0.050271,-0.0502494301838364,0
0.005391,0.050341,1.471989,-0.050307,-0.05028545531776539,0
0.005395,0.050376,1.47197,-0.050341,-0.05031963246872909,0
0.005399,0.050411,1.47195,-0.050376,-0.050354732818424786,0
0.005403,0.050445,1.471931,-0.050411,-0.050389832639682546,0
0.005407,0.050482,1.471912,-0.050445,-0.05042400826059233,0
0.00541,0.050517,1.471891,-0.050482,-0.05046095435531889,0
0.005414,0.050552,1.471872,-0.050517,-0.050495128933458255,0
0.005418,0.050586,1.471853,-0.050552,-0.050530226640625724,0
0.005422,0.05062,1.471833,-0.050586,-0.05056440047175559,0
0.005425,0.050654,1.471814,-0.05062,-0.050598573532893196,0
0.005431,0.050706,1.471795,-0.050654,-0.05063274609281692,0
0.005435,0.050741,1.471767,-0.050706,-0.050684465811598606,0
0.005439,0.050776,1.471747,-0.050741,-0.05071956066666467,0
0.005442,0.050813,1.471728,-0.050776,-0.05075465499294108,0
0.005446,0.050846,1.471707,-0.050813,-0.050790672317606075,0
0.00545,0.05088,1.471689,-0.050846,-0.05082391854629777,0
0.005455,0.050927,1.47167,-0.05088,-0.05085808780013612,0
0.005459,0.050963,1.471644,-0.050927,-0.0509051853558065,0
0.005464,0.051009,1.471624,-0.050963,-0.05094120035200391,0
0.005467,0.051043,1.471598,-0.051009,-0.050986449320759866,0
0.005471,0.051078,1.471579,-0.051043,-0.05102061618903303,0
0.005475,0.051113,1.47156,-0.051078,-0.05105570597745673,0
0.005479,0.051148,1.47154,-0.051113,-0.05109079523676704,0
0.005483,0.051183,1.471521,-0.051148,-0.05112588396693017,0
0.005488,0.05123,1.471501,-0.051183,-0.05116097216791236,0
0.005492,0.051267,1.471475,-0.05123,-0.051207139960083185,0
0.005495,0.051303,1.471455,-0.051267,-0.05124407363077208,0
0.005499,0.051338,1.471435,-0.051303,-0.05128008338201517,0
0.005503,0.051372,1.471415,-0.051338,-0.05131516925698681,0
0.005507,0.051406,1.471396,-0.051372,-0.05134933129776706,0
0.00551,0.051439,1.471377,-0.051406,-0.0513834928366481,0
0.005516,0.051487,1.471359,-0.051439,-0.051416730595858336,0
0.005519,0.051522,1.471332,-0.051487,-0.05146474010723731,0
0.005523,0.051557,1.471313,-0.051522,-0.05149889995027929,0
0.005527,0.051592,1.471293,-0.051557,-0.0515339825231437,0
0.005532,0.051637,1.471274,-0.051592,-0.05156906456643461,0
0.005536,0.051672,1.471249,-0.051637,-0.051614301321026575,0
0.005539,0.051708,1.471229,-0.051672,-0.05164938215174346,0
0.005543,0.051743,1.47121,-0.051708,-0.051684462452775935,0
0.005547,0.051781,1.47119,-0.051743,-0.051719542224090295,0
0.005551,0.051817,1.471169,-0.051781,-0.051757390897951915,0
0.005558,0.051884,1.471149,-0.051817,-0.05179339269700244,0
0.005562,0.051919,1.471111,-0.051884,-0.05186077954583911,0
0.005566,0.051955,1.471092,-0.051919,-0.051895856654105794,0
0.00557,0.051989,1.471072,-0.051955,-0.051931856306507186,0
0.005574,0.052025,1.471053,-0.051989,-0.051966009281164564,0
0.005578,0.052061,1.471033,-0.052025,-0.05200200784572795,0
0.005581,0.052095,1.471013,-0.052061,-0.05203708282015919,0
0.005585,0.05213,1.470994,-0.052095,-0.05207123424659308,0
0.005589,0.052165,1.470975,-0.05213,-0.05210630817482746,0
0.005594,0.052212,1.470955,-0.052165,-0.05214138157293862,0
0.005598,0.052246,1.470929,-0.052212,-0.05218845286211842,0
0.005602,0.052292,1.47091,-0.052246,-0.0522226023293812,0
0.005606,0.052327,1.470885,-0.052292,-0.052267826083458216,0
0.00561,0.052363,1.470865,-0.052327,-0.05230289703977679,0
0.005621,0.05246,1.470845,-0.052363,-0.052338890377928,0
0.005626,0.052506,1.470791,-0.05246,-0.05243579377744322,0
0.005629,0.05254,1.470765,-0.052506,-0.05248193650155835,0
0.005633,0.052575,1.470746,-0.05254,-0.05251608137871546,0
0.005637,0.05261,1.470727,-0.052575,-0.05255114858024178,0
0.005641,0.052646,1.470707,-0.05261,-0.052586215251218205,0
0.005645,0.052681,1.470688,-0.052646,-0.052621281391611124,0
