agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V0,pi_detected_virtual_flash,1.0,56.0,0,9.729514
V1,pi_detected_virtual_flash,0.9767,50.0,1,9.896066
V1,pi_detected_virtual_flash,0.9767,50.0,1,10.295869
V0,pi_detected_virtual_flash,1.0,56.0,0,10.395829
V1,pi_detected_virtual_flash,1.0,51.0,1,10.695663
V0,pi_detected_virtual_flash,1.0,56.0,0,11.062143
V1,pi_detected_virtual_flash,0.9767,50.0,1,11.095455
V1,pi_detected_virtual_flash,0.9767,50.0,1,11.495259
V0,pi_detected_virtual_flash,1.0,56.0,0,11.728486
V1,pi_detected_virtual_flash,0.9767,50.0,1,11.895088
V1,pi_detected_virtual_flash,1.0,51.0,1,12.295024
V0,pi_detected_virtual_flash,1.0,56.0,0,12.394963
V1,pi_detected_virtual_flash,0.9767,50.0,1,12.694641
V0,pi_detected_virtual_flash,1.0,56.0,0,13.061115
V1,pi_detected_virtual_flash,0.9767,50.0,1,13.09444
V1,pi_detected_virtual_flash,1.0,51.0,1,13.494236
V0,pi_detected_virtual_flash,1.0,56.0,0,13.72747
V1,pi_detected_virtual_flash,0.9767,50.0,1,13.894056
V1,pi_detected_virtual_flash,0.9767,50.0,1,14.293839
V0,pi_detected_virtual_flash,1.0,56.0,0,14.393774
V1,pi_detected_virtual_flash,1.0,52.0,1,14.693624
V0,pi_detected_virtual_flash,1.0,56.0,0,15.193372
V1,pi_detected_virtual_flash,0.9767,50.0,1,15.193372
V1,pi_detected_virtual_flash,1.0,51.0,1,15.493221
V0,pi_detected_virtual_flash,1.0,56.0,0,15.726457
V1,pi_detected_virtual_flash,1.0,51.0,1,15.893043
V1,pi_detected_virtual_flash,0.9767,50.0,1,16.292814
V0,pi_detected_virtual_flash,1.0,56.0,0,16.393401
V1,pi_detected_virtual_flash,1.0,52.0,1,16.692639
V0,pi_detected_virtual_flash,1.0,56.0,0,17.059105
V1,pi_detected_virtual_flash,0.9611,50.0,1,17.092421
V1,pi_detected_virtual_flash,0.984,51.0,1,17.492508
V0,pi_detected_virtual_flash,0.9737,56.0,0,17.725446
V1,pi_detected_virtual_flash,0.9954,51.0,1,17.892036
V1,pi_detected_virtual_flash,0.9545,50.0,1,18.291824
V0,pi_detected_virtual_flash,0.9737,56.0,0,18.391763
V1,pi_detected_virtual_flash,1.0,52.0,1,18.691605
V0,pi_detected_virtual_flash,0.9737,56.0,0,19.05811
V1,pi_detected_virtual_flash,0.9773,51.0,1,19.091406
V1,pi_detected_virtual_flash,0.9773,51.0,1,19.491232
V0,pi_detected_virtual_flash,0.9737,56.0,0,19.724427
V1,pi_detected_virtual_flash,1.0,52.0,1,19.891043
V1,pi_detected_virtual_flash,0.9773,51.0,1,20.290798
V0,pi_detected_virtual_flash,0.9737,56.0,0,20.390743
V1,pi_detected_virtual_flash,1.0,52.0,1,20.690615
V0,pi_detected_virtual_flash,0.9737,56.0,0,21.057072
V1,pi_detected_virtual_flash,0.9773,51.0,1,21.090403
V1,pi_detected_virtual_flash,0.9773,51.0,1,21.490193
V0,pi_detected_virtual_flash,0.9737,56.0,0,21.723419
V1,pi_detected_virtual_flash,1.0,52.0,1,21.889993
V1,pi_detected_virtual_flash,0.9773,51.0,1,22.289782
V0,pi_detected_virtual_flash,0.9737,56.0,0,22.389732
V1,pi_detected_virtual_flash,1.0,52.0,1,22.689741
V0,pi_detected_virtual_flash,0.9737,56.0,0,23.056048
V1,pi_detected_virtual_flash,0.9773,51.0,1,23.08937
V1,pi_detected_virtual_flash,0.9773,51.0,1,23.489175
V0,pi_detected_virtual_flash,0.9737,56.0,0,23.722395
V1,pi_detected_virtual_flash,1.0,52.0,1,23.888998
V1,pi_detected_virtual_flash,0.9773,51.0,1,24.288768
V0,pi_detected_virtual_flash,0.9737,56.0,0,24.388721
V1,pi_detected_virtual_flash,1.0,53.0,1,24.688574
V0,pi_detected_virtual_flash,0.9737,56.0,0,25.055048
V1,pi_detected_virtual_flash,0.9773,51.0,1,25.088366
V1,pi_detected_virtual_flash,0.9773,51.0,1,25.488167
V0,pi_detected_virtual_flash,0.9737,56.0,0,25.721374
V1,pi_detected_virtual_flash,1.0,52.0,1,25.887951
V1,pi_detected_virtual_flash,0.9773,51.0,1,26.287747
V0,pi_detected_virtual_flash,0.9737,56.0,0,26.38772
V1,pi_detected_virtual_flash,1.0,52.0,1,26.687548
V0,pi_detected_virtual_flash,0.9737,56.0,0,27.054042
V1,pi_detected_virtual_flash,0.9778,52.0,1,27.087353
V1,pi_detected_virtual_flash,0.9778,52.0,1,27.487143
V0,pi_detected_virtual_flash,1.0,57.0,0,27.72036
V1,pi_detected_virtual_flash,0.9778,52.0,1,27.887131
V1,pi_detected_virtual_flash,0.9778,52.0,1,28.28675
V0,pi_detected_virtual_flash,0.9737,56.0,0,28.386688
V1,pi_detected_virtual_flash,1.0,53.0,1,28.686546
V0,pi_detected_virtual_flash,0.9737,56.0,0,29.053023
V1,pi_detected_virtual_flash,0.9778,52.0,1,29.086332
V1,pi_detected_virtual_flash,0.9778,52.0,1,29.486143
V0,pi_detected_virtual_flash,1.0,57.0,0,29.71936
V1,pi_detected_virtual_flash,1.0,53.0,1,29.885929
