agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,0.9773,52.0,1,14.760092
V0,pi_detected_virtual_flash,0.973,56.0,0,15.026607
V1,pi_detected_virtual_flash,0.9773,52.0,1,15.259849
V0,pi_detected_virtual_flash,0.973,56.0,0,15.526364
V1,pi_detected_virtual_flash,0.9773,52.0,1,15.759583
V0,pi_detected_virtual_flash,0.973,56.0,0,16.026123
V1,pi_detected_virtual_flash,0.9773,52.0,1,16.259298
V0,pi_detected_virtual_flash,0.973,56.0,0,16.525863
V1,pi_detected_virtual_flash,1.0,53.0,1,16.759121
V0,pi_detected_virtual_flash,1.0,57.0,0,17.025583
V1,pi_detected_virtual_flash,1.0,53.0,1,17.258843
V0,pi_detected_virtual_flash,1.0,57.0,0,17.525372
V1,pi_detected_virtual_flash,0.9773,52.0,1,17.758843
V0,pi_detected_virtual_flash,1.0,57.0,0,18.025103
V1,pi_detected_virtual_flash,0.9773,52.0,1,18.258318
V0,pi_detected_virtual_flash,0.9737,56.0,0,18.524887
V1,pi_detected_virtual_flash,1.0,53.0,1,18.758122
V0,pi_detected_virtual_flash,1.0,57.0,0,19.024639
V1,pi_detected_virtual_flash,1.0,53.0,1,19.25784
V0,pi_detected_virtual_flash,0.9737,56.0,0,19.524389
V1,pi_detected_virtual_flash,1.0,53.0,1,19.757543
V0,pi_detected_virtual_flash,1.0,57.0,0,20.024126
V1,pi_detected_virtual_flash,1.0,53.0,1,20.257303
V0,pi_detected_virtual_flash,1.0,57.0,0,20.523841
V1,pi_detected_virtual_flash,0.9773,52.0,1,20.757118
V0,pi_detected_virtual_flash,1.0,57.0,0,21.023621
V1,pi_detected_virtual_flash,1.0,53.0,1,21.25681
V0,pi_detected_virtual_flash,0.9737,56.0,0,21.523355
V1,pi_detected_virtual_flash,1.0,53.0,1,21.756524
V0,pi_detected_virtual_flash,0.9737,56.0,0,22.023125
V1,pi_detected_virtual_flash,1.0,53.0,1,22.256272
V0,pi_detected_virtual_flash,1.0,57.0,0,22.522844
V1,pi_detected_virtual_flash,1.0,53.0,1,22.756089
V0,pi_detected_virtual_flash,1.0,57.0,0,23.0226
V1,pi_detected_virtual_flash,1.0,53.0,1,23.255818
V0,pi_detected_virtual_flash,1.0,57.0,0,23.522325
V1,pi_detected_virtual_flash,1.0,53.0,1,23.755556
V0,pi_detected_virtual_flash,1.0,57.0,0,24.022117
V1,pi_detected_virtual_flash,1.0,53.0,1,24.255263
V0,pi_detected_virtual_flash,1.0,57.0,0,24.521825
V1,pi_detected_virtual_flash,0.9773,52.0,1,24.755066
V0,pi_detected_virtual_flash,1.0,57.0,0,25.021596
V1,pi_detected_virtual_flash,1.0,53.0,1,25.254787
V0,pi_detected_virtual_flash,1.0,57.0,0,25.521378
V1,pi_detected_virtual_flash,1.0,53.0,1,25.754526
V0,pi_detected_virtual_flash,1.0,57.0,0,26.021106
V1,pi_detected_virtual_flash,1.0,53.0,1,26.254274
V0,pi_detected_virtual_flash,1.0,57.0,0,26.520824
V1,pi_detected_virtual_flash,0.9773,52.0,1,26.754051
V0,pi_detected_virtual_flash,1.0,57.0,0,27.020595
V1,pi_detected_virtual_flash,0.9773,52.0,1,27.253756
V0,pi_detected_virtual_flash,1.0,57.0,0,27.5203
V1,pi_detected_virtual_flash,1.0,53.0,1,27.753501
V0,pi_detected_virtual_flash,1.0,57.0,0,28.020253
V1,pi_detected_virtual_flash,0.9773,52.0,1,28.253244
V0,pi_detected_virtual_flash,1.0,57.0,0,28.519772
V1,pi_detected_virtual_flash,1.0,53.0,1,28.753063
V0,pi_detected_virtual_flash,1.0,57.0,0,29.019586
V1,pi_detected_virtual_flash,0.9773,52.0,1,29.252759
V0,pi_detected_virtual_flash,1.0,57.0,0,29.519278
V1,pi_detected_virtual_flash,0.9773,52.0,1,29.752468
V0,pi_detected_virtual_flash,1.0,57.0,0,30.01906
