elapsed_ms,endpoint,error,monotonic_time_s,ok
23.581,GET /api/agents,,10040.136976,1
13.72,POST /api/pi_flash,,10040.263966,1
19.127,GET /api/agents,,10040.337978,1
14.959,GET /api/agents,,10040.570358,1
9.836,POST /api/pi_flash,,10040.830872,1
7.138,GET /api/agents,,10040.840718,1
9.488,GET /api/agents,,10040.971639,1
19.103,GET /api/agents,,10041.204088,1
9.327,POST /api/pi_flash,,10041.397643,1
6.075,GET /api/agents,,10041.43762,1
19.793,GET /api/agents,,10041.671724,1
11.563,GET /api/agents,,10041.904453,1
8.165,POST /api/pi_flash,,10041.997957,1
13.894,GET /api/agents,,10042.104665,1
11.056,GET /api/agents,,10042.305396,1
16.046,GET /api/agents,,10042.538051,1
9.217,POST /api/pi_flash,,10042.631662,1
18.51,GET /api/agents,,10042.739293,1
30.557,GET /api/agents,,10042.938928,1
9.134,GET /api/agents,,10043.171756,1
22.543,POST /api/pi_flash,,10043.265284,1
8.668,GET /api/agents,,10043.372911,1
9.88,GET /api/agents,,10043.606054,1
8.227,POST /api/pi_flash,,10043.898863,1
7.816,GET /api/agents,,10043.9071,1
16.353,GET /api/agents,,10044.039889,1
21.793,GET /api/agents,,10044.272215,1
24.434,POST /api/pi_flash,,10044.532429,1
18.415,GET /api/agents,,10044.556875,1
12.111,GET /api/agents,,10044.673234,1
14.547,GET /api/agents,,10044.905739,1
8.97,POST /api/pi_flash,,10045.166121,1
9.179,GET /api/agents,,10045.175102,1
19.332,GET /api/agents,,10045.30685,1
25.989,GET /api/agents,,10045.539455,1
30.366,POST /api/pi_flash,,10045.799834,1
6.054,GET /api/agents,,10045.830211,1
11.354,GET /api/agents,,10045.940512,1
14.583,GET /api/agents,,10046.172953,1
12.429,POST /api/pi_flash,,10046.433449,1
6.717,GET /api/agents,,10046.445888,1
17.716,GET /api/agents,,10046.574312,1
21.217,GET /api/agents,,10046.806595,1
10.939,POST /api/pi_flash,,10047.066967,1
7.52,GET /api/agents,,10047.077917,1
9.964,GET /api/agents,,10047.20786,1
12.125,GET /api/agents,,10047.440508,1
12.774,POST /api/pi_flash,,10047.700562,1
6.635,GET /api/agents,,10047.74166,1
8.488,GET /api/agents,,10047.974862,1
11.474,GET /api/agents,,10048.207423,1
14.446,POST /api/pi_flash,,10048.334223,1
10.76,GET /api/agents,,10048.4079,1
13.776,GET /api/agents,,10048.608853,1
47.648,GET /api/agents,,10048.841125,1
7.403,POST /api/pi_flash,,10049.00144,1
8.087,GET /api/agents,,10049.041543,1
11.163,GET /api/agents,,10049.246364,1
9.553,GET /api/agents,,10049.474816,1
24.488,POST /api/pi_flash,,10049.701865,1
7.682,GET /api/agents,,10049.742315,1
9.165,GET /api/agents,,10049.975956,1
8.428,GET /api/agents,,10050.208787,1
19.557,POST /api/pi_flash,,10050.368966,1
7.299,GET /api/agents,,10050.409628,1
10.419,GET /api/agents,,10050.642703,1
8.927,GET /api/agents,,10050.875804,1
16.347,POST /api/pi_flash,,10051.035899,1
6.206,GET /api/agents,,10051.076858,1
8.802,GET /api/agents,,10051.310042,1
10.101,GET /api/agents,,10051.542506,1
7.681,POST /api/pi_flash,,10051.669466,1
11.118,GET /api/agents,,10051.743086,1
8.589,GET /api/agents,,10051.943709,1
8.37,GET /api/agents,,10052.17629,1
9.332,POST /api/pi_flash,,10052.336365,1
8.429,GET /api/agents,,10052.376489,1
18.676,GET /api/agents,,10052.610662,1
35.017,GET /api/agents,,10052.843574,1
11.135,POST /api/pi_flash,,10053.037113,1
6.463,GET /api/agents,,10053.077103,1
10.34,GET /api/agents,,10053.311187,1
16.669,GET /api/agents,,10053.543804,1
41.74,POST /api/pi_flash,,10053.737244,1
115.145,GET /api/agents,,10053.811067,1
18.951,GET /api/agents,,10054.044804,1
12.466,GET /api/agents,,10054.277431,1
42.475,POST /api/pi_flash,,10054.375984,1
13.964,GET /api/agents,,10054.477764,1
18.81,GET /api/agents,,10054.678421,1
31.167,GET /api/agents,,10054.911061,1
25.182,POST /api/pi_flash,,10055.104754,1
16.483,GET /api/agents,,10055.144765,1
13.586,GET /api/agents,,10055.378861,1
12.018,GET /api/agents,,10055.611343,1
10.616,POST /api/pi_flash,,10055.804908,1
6.224,GET /api/agents,,10055.845121,1
51.906,GET /api/agents,,10056.079119,1
102.357,GET /api/agents,,10056.311674,1
1120.303,POST /api/pi_flash,,10056.505314,1
136.524,POST /api/pi_flash,,10057.705786,1
9.197,GET /api/agents,,10057.842322,1
96.189,POST /api/pi_flash,,10057.939503,1
8.984,GET /api/agents,,10058.035705,1
137.213,GET /api/agents,,10058.113521,1
100.491,GET /api/agents,,10058.34597,1
115.746,POST /api/pi_flash,,10058.539286,1
178.464,GET /api/agents,,10058.679872,1
30.828,GET /api/agents,,10058.880692,1
9.879,GET /api/agents,,10059.113231,1
21.794,POST /api/pi_flash,,10059.206706,1
11.819,GET /api/agents,,10059.313262,1
13.939,GET /api/agents,,10059.514889,1
20.423,GET /api/agents,,10059.746786,1
11.513,POST /api/pi_flash,,10060.007248,1
19.881,GET /api/agents,,10060.047159,1
9.043,GET /api/agents,,10060.281336,1
23.447,GET /api/agents,,10060.513817,1
11.062,POST /api/pi_flash,,10060.774362,1
13.145,GET /api/agents,,10060.785435,1
10.524,GET /api/agents,,10060.91511,1
10.206,GET /api/agents,,10061.147553,1
16.914,GET /api/agents,,10061.347663,1
12.03,POST /api/pi_flash,,10061.476099,1
10.711,GET /api/agents,,10061.548746,1
10.971,GET /api/agents,,10061.781239,1
79.391,GET /api/agents,,10062.014756,1
18.76,POST /api/pi_flash,,10062.175003,1
80.58,GET /api/agents,,10062.215753,1
11.74,GET /api/agents,,10062.449101,1
15.172,GET /api/agents,,10062.681567,1
9.934,POST /api/pi_flash,,10062.875212,1
19.285,GET /api/agents,,10062.915939,1
11.704,GET /api/agents,,10063.149134,1
11.83,GET /api/agents,,10063.382107,1
12.07,POST /api/pi_flash,,10063.609145,1
8.453,GET /api/agents,,10063.649757,1
26.649,GET /api/agents,,10063.883191,1
9.592,GET /api/agents,,10064.115846,1
8.644,POST /api/pi_flash,,10064.309517,1
16.617,GET /api/agents,,10064.350234,1
16.146,GET /api/agents,,10064.553657,1
13.347,GET /api/agents,,10064.782806,1
8.734,POST /api/pi_flash,,10065.00995,1
7.523,GET /api/agents,,10065.050687,1
10.594,GET /api/agents,,10065.283853,1
9.695,GET /api/agents,,10065.516643,1
9.045,POST /api/pi_flash,,10065.710236,1
9.007,GET /api/agents,,10065.750895,1
20.804,GET /api/agents,,10065.984427,1
72.228,GET /api/agents,,10066.216861,1
15.016,POST /api/pi_flash,,10066.410398,1
6.969,GET /api/agents,,10066.450624,1
9.102,GET /api/agents,,10066.684624,1
12.617,GET /api/agents,,10066.917334,1
10.043,POST /api/pi_flash,,10067.144067,1
9.548,GET /api/agents,,10067.184293,1
16.969,GET /api/agents,,10067.418546,1
9.169,GET /api/agents,,10067.651133,1
9.75,POST /api/pi_flash,,10067.911669,1
13.546,GET /api/agents,,10067.921429,1
13.608,GET /api/agents,,10068.052217,1
15.15,GET /api/agents,,10068.284778,1
14.778,GET /api/agents,,10068.518212,1
14.34,POST /api/pi_flash,,10068.611713,1
10.298,GET /api/agents,,10068.719513,1
18.981,GET /api/agents,,10068.952435,1
9.592,GET /api/agents,,10069.185106,1
11.956,POST /api/pi_flash,,10069.345292,1
7.877,GET /api/agents,,10069.385486,1
13.87,GET /api/agents,,10069.61965,1
11.681,GET /api/agents,,10069.819179,1
9.635,POST /api/pi_flash,,10070.112696,1
16.2,GET /api/agents,,10070.122342,1
11.837,GET /api/agents,,10070.253348,1
8.801,GET /api/agents,,10070.485684,1
11.079,GET /api/agents,,10070.68589,1
11.155,POST /api/pi_flash,,10070.846413,1
7.08,GET /api/agents,,10070.886257,1
11.413,GET /api/agents,,10071.120297,1
12.505,GET /api/agents,,10071.35297,1
7.881,POST /api/pi_flash,,10071.613464,1
11.604,GET /api/agents,,10071.621355,1
12.076,GET /api/agents,,10071.75412,1
11.289,GET /api/agents,,10071.986699,1
45.995,GET /api/agents,,10072.186757,1
8.449,POST /api/pi_flash,,10072.380514,1
5.685,GET /api/agents,,10072.420928,1
16.036,GET /api/agents,,10072.654333,1
13.029,GET /api/agents,,10072.887397,1
9.262,POST /api/pi_flash,,10073.147596,1
12.843,GET /api/agents,,10073.156869,1
14.401,POST /api/pause,,10073.626416,1
