agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,0.7045,39.0,1,19.72429
V0,pi_detected_virtual_flash,0.8177,50.0,0,19.857525
V1,pi_detected_virtual_flash,0.7045,39.0,1,20.224044
V1,pi_detected_virtual_flash,0.6591,37.0,1,20.72384
V0,pi_detected_virtual_flash,0.8158,50.0,0,20.85703
V1,pi_detected_virtual_flash,0.6818,38.0,1,21.223509
V1,pi_detected_virtual_flash,0.9545,50.0,1,21.756592
V0,pi_detected_virtual_flash,0.7895,49.0,0,21.856529
V1,pi_detected_virtual_flash,0.6591,37.0,1,22.22319
V1,pi_detected_virtual_flash,0.9545,50.0,1,22.756108
V0,pi_detected_virtual_flash,0.7436,48.0,0,22.856013
V1,pi_detected_virtual_flash,1.0,52.0,1,23.255821
V1,pi_detected_virtual_flash,0.9545,50.0,1,23.755574
V0,pi_detected_virtual_flash,0.7436,48.0,0,23.855502
V1,pi_detected_virtual_flash,0.9773,51.0,1,24.255314
V1,pi_detected_virtual_flash,0.9773,51.0,1,24.755101
V0,pi_detected_virtual_flash,0.6923,46.0,0,24.855006
V1,pi_detected_virtual_flash,0.9773,51.0,1,25.254795
V1,pi_detected_virtual_flash,0.9545,50.0,1,25.754549
V0,pi_detected_virtual_flash,0.6667,45.0,0,25.854496
V1,pi_detected_virtual_flash,1.0,52.0,1,26.254291
V1,pi_detected_virtual_flash,0.9773,51.0,1,26.754044
V0,pi_detected_virtual_flash,0.9744,57.0,0,26.887304
V1,pi_detected_virtual_flash,0.9773,51.0,1,27.253968
V1,pi_detected_virtual_flash,0.9773,51.0,1,27.75353
V0,pi_detected_virtual_flash,0.9744,57.0,0,27.886828
V1,pi_detected_virtual_flash,0.9773,51.0,1,28.253269
V1,pi_detected_virtual_flash,0.9773,51.0,1,28.753039
V0,pi_detected_virtual_flash,0.9744,57.0,0,28.886274
V1,pi_detected_virtual_flash,0.9773,51.0,1,29.252767
V1,pi_detected_virtual_flash,0.9545,50.0,1,29.752514
V0,pi_detected_virtual_flash,0.9744,57.0,0,29.885783
